"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0055114"	"oxidation-reduction process"	"11.587"	"-11.587"
"GO:0006695"	"cholesterol biosynthetic process"	"9.355"	"-9.355"
"GO:0043312"	"neutrophil degranulation"	"8.998"	"-8.998"
"GO:0007017"	"microtubule-based process"	"7.732"	"-7.732"
"GO:0008203"	"cholesterol metabolic process"	"7.432"	"-7.432"
"GO:0045540"	"regulation of cholesterol biosynthetic process"	"7.333"	"-7.333"
"GO:0016125"	"sterol metabolic process"	"6.816"	"-6.816"
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	"6.696"	"-6.696"
"GO:0008202"	"steroid metabolic process"	"6.388"	"-6.388"
"GO:0045454"	"cell redox homeostasis"	"6.328"	"-6.328"
"GO:1901687"	"glutathione derivative biosynthetic process"	"6.312"	"-6.312"
"GO:0006094"	"gluconeogenesis"	"6.18"	"-6.18"
"GO:0033344"	"cholesterol efflux"	"6.16"	"-6.16"
"GO:0006986"	"response to unfolded protein"	"5.976"	"-5.976"
"GO:0046034"	"ATP metabolic process"	"5.901"	"-5.901"
"GO:0071276"	"cellular response to cadmium ion"	"5.859"	"-5.859"
"GO:0042632"	"cholesterol homeostasis"	"5.811"	"-5.811"
"GO:0061621"	"canonical glycolysis"	"5.796"	"-5.796"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"5.73"	"-5.73"
"GO:0001523"	"retinoid metabolic process"	"5.675"	"-5.675"
"GO:0006694"	"steroid biosynthetic process"	"5.671"	"-5.671"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"5.662"	"-5.662"
"GO:0006687"	"glycosphingolipid metabolic process"	"5.607"	"-5.607"
"GO:0006629"	"lipid metabolic process"	"5.603"	"-5.603"
"GO:0006869"	"lipid transport"	"5.585"	"-5.585"
"GO:0034620"	"cellular response to unfolded protein"	"5.537"	"-5.537"
"GO:0006898"	"receptor-mediated endocytosis"	"5.506"	"-5.506"
"GO:0000226"	"microtubule cytoskeleton organization"	"5.474"	"-5.474"
"GO:0042026"	"protein refolding"	"5.418"	"-5.418"
