"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0070062"	"extracellular exosome"	"11.525"	"-11.525"
"GO:0005789"	"endoplasmic reticulum membrane"	"11.514"	"-11.514"
"GO:0005576"	"extracellular region"	"10.519"	"-10.519"
"GO:0005783"	"endoplasmic reticulum"	"10.346"	"-10.346"
"GO:0016021"	"integral component of membrane"	"10.22"	"-10.22"
"GO:0005788"	"endoplasmic reticulum lumen"	"10.005"	"-10.005"
"GO:0009986"	"cell surface"	"9.326"	"-9.326"
"GO:0005887"	"integral component of plasma membrane"	"8.182"	"-8.182"
"GO:0005759"	"mitochondrial matrix"	"8.157"	"-8.157"
"GO:0005886"	"plasma membrane"	"8.014"	"-8.014"
"GO:0005615"	"extracellular space"	"7.918"	"-7.918"
"GO:1904813"	"ficolin-1-rich granule lumen"	"6.665"	"-6.665"
"GO:0043209"	"myelin sheath"	"6.604"	"-6.604"
"GO:0031090"	"organelle membrane"	"6.358"	"-6.358"
"GO:0072562"	"blood microparticle"	"6.274"	"-6.274"
"GO:0016324"	"apical plasma membrane"	"5.929"	"-5.929"
"GO:0043202"	"lysosomal lumen"	"5.78"	"-5.78"
"GO:0035578"	"azurophil granule lumen"	"5.738"	"-5.738"
"GO:0005737"	"cytoplasm"	"5.64"	"-5.64"
"GO:0042470"	"melanosome"	"5.634"	"-5.634"
"GO:0062023"	NA	"5.601"	"-5.601"
"GO:0034364"	"high-density lipoprotein particle"	"5.553"	"-5.553"
"GO:0034774"	"secretory granule lumen"	"5.553"	"-5.553"
"GO:0000139"	"Golgi membrane"	"5.492"	"-5.492"
"GO:0031012"	"extracellular matrix"	"5.386"	"-5.386"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"5.36"	"-5.36"
"GO:0005764"	"lysosome"	"5.286"	"-5.286"
"GO:0005811"	"lipid particle"	"4.869"	"-4.869"
"GO:0043235"	"receptor complex"	"4.745"	"-4.745"
"GO:0005739"	"mitochondrion"	"4.647"	"-4.647"
"GO:0016323"	"basolateral plasma membrane"	"4.632"	"-4.632"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"4.59"	"-4.59"
"GO:0035579"	"specific granule membrane"	"4.553"	"-4.553"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"4.446"	"-4.446"
"GO:0043231"	"intracellular membrane-bounded organelle"	"4.434"	"-4.434"
"GO:0005765"	"lysosomal membrane"	"4.424"	"-4.424"
"GO:0044297"	"cell body"	"4.111"	"-4.111"
"GO:0031093"	"platelet alpha granule lumen"	"3.986"	"-3.986"
"GO:0030134"	"ER to Golgi transport vesicle"	"3.912"	"-3.912"
"GO:0005604"	"basement membrane"	"3.883"	"-3.883"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"3.808"	"-3.808"
"GO:0048471"	"perinuclear region of cytoplasm"	"3.782"	"-3.782"
"GO:0008180"	"COP9 signalosome"	"3.705"	"-3.705"
"GO:0005790"	"smooth endoplasmic reticulum"	"3.665"	"-3.665"
"GO:0009897"	"external side of plasma membrane"	"3.545"	"-3.545"
"GO:0031526"	"brush border membrane"	"3.478"	"-3.478"
"GO:0035577"	"azurophil granule membrane"	"3.451"	"-3.451"
"GO:0009925"	"basal plasma membrane"	"3.341"	"-3.341"
"GO:0070971"	"endoplasmic reticulum exit site"	"3.276"	"-3.276"
"GO:0016020"	"membrane"	"3.275"	"-3.275"
"GO:0045121"	"membrane raft"	"3.271"	"-3.271"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"3.254"	"-3.254"
"GO:0045335"	"phagocytic vesicle"	"3.216"	"-3.216"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"3.21"	"-3.21"
"GO:0005925"	"focal adhesion"	"3.206"	"-3.206"
"GO:0008305"	"integrin complex"	"3.07"	"-3.07"
