"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005654"	"nucleoplasm"	"-10.772"	"10.772"
"GO:0071013"	"catalytic step 2 spliceosome"	"-8.069"	"8.069"
"GO:0005634"	"nucleus"	"-7.093"	"7.093"
"GO:0005681"	"spliceosomal complex"	"-6.739"	"6.739"
"GO:0005813"	"centrosome"	"-6.575"	"6.575"
"GO:0000786"	"nucleosome"	"-6.491"	"6.491"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-6.212"	"6.212"
"GO:0005730"	"nucleolus"	"-6.169"	"6.169"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-5.921"	"5.921"
"GO:0000777"	"condensed chromosome kinetochore"	"-5.368"	"5.368"
"GO:0016607"	"nuclear speck"	"-5.218"	"5.218"
"GO:0005689"	"U12-type spliceosomal complex"	"-4.956"	"4.956"
"GO:0000922"	"spindle pole"	"-4.935"	"4.935"
"GO:0005669"	"transcription factor TFIID complex"	"-4.849"	"4.849"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-4.484"	"4.484"
"GO:0016604"	"nuclear body"	"-4.403"	"4.403"
"GO:0035145"	"exon-exon junction complex"	"-4.285"	"4.285"
"GO:0005840"	"ribosome"	"-4.253"	"4.253"
"GO:0000784"	"nuclear chromosome, telomeric region"	"-4.204"	"4.204"
"GO:0005761"	"mitochondrial ribosome"	"-4.167"	"4.167"
"GO:0022627"	"cytosolic small ribosomal subunit"	"-4.146"	"4.146"
"GO:0000776"	"kinetochore"	"-4.048"	"4.048"
"GO:0036064"	"ciliary basal body"	"-3.941"	"3.941"
"GO:0005882"	"intermediate filament"	"-3.794"	"3.794"
"GO:0030286"	"dynein complex"	"-3.729"	"3.729"
"GO:0000228"	"nuclear chromosome"	"-3.698"	"3.698"
"GO:0005697"	"telomerase holoenzyme complex"	"-3.673"	"3.673"
"GO:0005694"	"chromosome"	"-3.657"	"3.657"
"GO:0005743"	"mitochondrial inner membrane"	"-3.534"	"3.534"
"GO:0005871"	"kinesin complex"	"-3.422"	"3.422"
"GO:0005815"	"microtubule organizing center"	"-3.301"	"3.301"
"GO:0035327"	"transcriptionally active chromatin"	"-3.283"	"3.283"
"GO:0008023"	"transcription elongation factor complex"	"-3.245"	"3.245"
"GO:0034451"	"centriolar satellite"	"-3.132"	"3.132"
"GO:0005868"	"cytoplasmic dynein complex"	"-3.094"	"3.094"
