"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-29.733"	"29.733"
"GO:0003677"	"DNA binding"	"-21.724"	"21.724"
"GO:0003735"	"structural constituent of ribosome"	"-20.405"	"20.405"
"GO:0004930"	"G-protein coupled receptor activity"	"-19.182"	"19.182"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-15.697"	"15.697"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"-11.795"	"11.795"
"GO:0003723"	"RNA binding"	"-11.101"	"11.101"
"GO:0043565"	"sequence-specific DNA binding"	"-10.459"	"10.459"
"GO:0003729"	"mRNA binding"	"-9.847"	"9.847"
"GO:0003713"	"transcription coactivator activity"	"-9.257"	"9.257"
"GO:0003714"	"transcription corepressor activity"	"-9.119"	"9.119"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-8.928"	"8.928"
"GO:0046872"	"metal ion binding"	"-8.928"	"8.928"
"GO:0044212"	"transcription regulatory region DNA binding"	"-8.745"	"8.745"
"GO:0008134"	"transcription factor binding"	"-8.718"	"8.718"
"GO:0019843"	"rRNA binding"	"-8.436"	"8.436"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"-8.295"	"8.295"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-7.647"	"7.647"
"GO:0008270"	"zinc ion binding"	"-7.573"	"7.573"
"GO:0003682"	"chromatin binding"	"-7.524"	"7.524"
"GO:0033038"	"bitter taste receptor activity"	"-7.474"	"7.474"
"GO:0008009"	"chemokine activity"	"-7.403"	"7.403"
"GO:0030594"	"neurotransmitter receptor activity"	"-7.3"	"7.3"
"GO:1990841"	"promoter-specific chromatin binding"	"-7.244"	"7.244"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-7.154"	"7.154"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-6.919"	"6.919"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-6.828"	"6.828"
"GO:0042923"	"neuropeptide binding"	"-6.749"	"6.749"
"GO:0017046"	"peptide hormone binding"	"-6.701"	"6.701"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"-6.573"	"6.573"
"GO:0019956"	"chemokine binding"	"-6.47"	"6.47"
"GO:0016493"	"C-C chemokine receptor activity"	"-6.466"	"6.466"
"GO:0019957"	"C-C chemokine binding"	"-6.244"	"6.244"
"GO:0003727"	"single-stranded RNA binding"	"-6.158"	"6.158"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-6.134"	"6.134"
"GO:0005184"	"neuropeptide hormone activity"	"-6.074"	"6.074"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"-6.045"	"6.045"
"GO:0003823"	"antigen binding"	"-5.802"	"5.802"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"-5.68"	"5.68"
"GO:0018024"	"histone-lysine N-methyltransferase activity"	"-5.548"	"5.548"
"GO:0035064"	"methylated histone binding"	"-5.469"	"5.469"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"-5.405"	"5.405"
"GO:0000993"	"RNA polymerase II core binding"	"-5.294"	"5.294"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"-5.256"	"5.256"
"GO:0005179"	"hormone activity"	"-4.997"	"4.997"
"GO:0001965"	"G-protein alpha-subunit binding"	"-4.978"	"4.978"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"-4.956"	"4.956"
"GO:0004407"	"histone deacetylase activity"	"-4.657"	"4.657"
"GO:0035198"	"miRNA binding"	"-4.609"	"4.609"
"GO:0043425"	"bHLH transcription factor binding"	"-4.569"	"4.569"
"GO:0034987"	"immunoglobulin receptor binding"	"-4.481"	"4.481"
"GO:0003707"	"steroid hormone receptor activity"	"-4.464"	"4.464"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"-4.339"	"4.339"
"GO:0038023"	"signaling receptor activity"	"-4.323"	"4.323"
"GO:0001227"	"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"-4.315"	"4.315"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"-4.224"	"4.224"
"GO:0003730"	"mRNA 3'-UTR binding"	"-4.191"	"4.191"
"GO:0033613"	"activating transcription factor binding"	"-4.183"	"4.183"
"GO:0005515"	"protein binding"	"-4.109"	"4.109"
"GO:0017124"	"SH3 domain binding"	"-4.084"	"4.084"
"GO:0004497"	"monooxygenase activity"	"-4.05"	"4.05"
