"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"51.24"	"-51.24"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	"36.123"	"-36.123"
"GO:0006027"	"glycosaminoglycan catabolic process"	"28.399"	"-28.399"
"GO:0001523"	"retinoid metabolic process"	"26.46"	"-26.46"
"GO:0006096"	"glycolytic process"	"22.938"	"-22.938"
"GO:0005975"	"carbohydrate metabolic process"	"20.294"	"-20.294"
"GO:0006099"	"tricarboxylic acid cycle"	"20.12"	"-20.12"
"GO:0061621"	"canonical glycolysis"	"20.004"	"-20.004"
"GO:0006094"	"gluconeogenesis"	"19.765"	"-19.765"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"17.539"	"-17.539"
"GO:0018146"	"keratan sulfate biosynthetic process"	"16.699"	"-16.699"
"GO:0043312"	"neutrophil degranulation"	"16.409"	"-16.409"
"GO:0007017"	"microtubule-based process"	"15.461"	"-15.461"
"GO:0055114"	"oxidation-reduction process"	"15.342"	"-15.342"
"GO:0045454"	"cell redox homeostasis"	"14.931"	"-14.931"
"GO:0006457"	"protein folding"	"14.305"	"-14.305"
"GO:0000226"	"microtubule cytoskeleton organization"	"12.772"	"-12.772"
"GO:0006986"	"response to unfolded protein"	"12.537"	"-12.537"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"12.434"	"-12.434"
"GO:0042026"	"protein refolding"	"12.419"	"-12.419"
"GO:0042744"	"hydrogen peroxide catabolic process"	"12.044"	"-12.044"
"GO:0000278"	"mitotic cell cycle"	"11.864"	"-11.864"
"GO:0005978"	"glycogen biosynthetic process"	"11.829"	"-11.829"
"GO:0008202"	"steroid metabolic process"	"11.251"	"-11.251"
"GO:0007339"	"binding of sperm to zona pellucida"	"10.769"	"-10.769"
"GO:0016241"	"regulation of macroautophagy"	"10.625"	"-10.625"
"GO:0046034"	"ATP metabolic process"	"10.458"	"-10.458"
"GO:0006487"	"protein N-linked glycosylation"	"10.393"	"-10.393"
"GO:0022900"	"electron transport chain"	"10.329"	"-10.329"
"GO:0006695"	"cholesterol biosynthetic process"	"10.088"	"-10.088"
"GO:0046835"	"carbohydrate phosphorylation"	"10.044"	"-10.044"
"GO:0010498"	"proteasomal protein catabolic process"	"9.812"	"-9.812"
"GO:0051289"	"protein homotetramerization"	"9.807"	"-9.807"
"GO:0005977"	"glycogen metabolic process"	"9.664"	"-9.664"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"9.616"	"-9.616"
"GO:0033344"	"cholesterol efflux"	"9.481"	"-9.481"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"9.478"	"-9.478"
"GO:0034605"	"cellular response to heat"	"9.388"	"-9.388"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"9.159"	"-9.159"
"GO:1901998"	"toxin transport"	"9.141"	"-9.141"
"GO:0008652"	"cellular amino acid biosynthetic process"	"9.059"	"-9.059"
"GO:0009408"	"response to heat"	"8.888"	"-8.888"
"GO:0034599"	"cellular response to oxidative stress"	"8.873"	"-8.873"
"GO:0007010"	"cytoskeleton organization"	"8.868"	"-8.868"
"GO:0006006"	"glucose metabolic process"	"8.795"	"-8.795"
"GO:0019433"	"triglyceride catabolic process"	"8.595"	"-8.595"
"GO:0033572"	"transferrin transport"	"8.511"	"-8.511"
"GO:0008637"	"apoptotic mitochondrial changes"	"8.471"	"-8.471"
"GO:0035722"	"interleukin-12-mediated signaling pathway"	"8.377"	"-8.377"
"GO:0006486"	"protein glycosylation"	"8.274"	"-8.274"
"GO:0098869"	"cellular oxidant detoxification"	"8.255"	"-8.255"
"GO:0006139"	"nucleobase-containing compound metabolic process"	"8.232"	"-8.232"
"GO:0042572"	"retinol metabolic process"	"8.143"	"-8.143"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"8.106"	"-8.106"
"GO:0003091"	"renal water homeostasis"	"8.085"	"-8.085"
"GO:0043687"	"post-translational protein modification"	"8.021"	"-8.021"
"GO:0071377"	"cellular response to glucagon stimulus"	"7.965"	"-7.965"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"7.867"	"-7.867"
"GO:0042542"	"response to hydrogen peroxide"	"7.84"	"-7.84"
"GO:0034620"	"cellular response to unfolded protein"	"7.706"	"-7.706"
"GO:0006635"	"fatty acid beta-oxidation"	"7.683"	"-7.683"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"7.488"	"-7.488"
