"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0030049"	"muscle filament sliding"	"73.619"	"-73.619"
"GO:0006936"	"muscle contraction"	"50.681"	"-50.681"
"GO:0060048"	"cardiac muscle contraction"	"43.844"	"-43.844"
"GO:0045214"	"sarcomere organization"	"38.57"	"-38.57"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"35.622"	"-35.622"
"GO:0003009"	"skeletal muscle contraction"	"34.157"	"-34.157"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	"22.581"	"-22.581"
"GO:0008016"	"regulation of heart contraction"	"20.527"	"-20.527"
"GO:0007517"	"muscle organ development"	"18.928"	"-18.928"
"GO:0007155"	"cell adhesion"	"16.424"	"-16.424"
"GO:0002576"	"platelet degranulation"	"13.376"	"-13.376"
"GO:0032781"	"positive regulation of ATPase activity"	"13.364"	"-13.364"
"GO:0030198"	"extracellular matrix organization"	"13.336"	"-13.336"
"GO:0007015"	"actin filament organization"	"12.696"	"-12.696"
"GO:0007519"	"skeletal muscle tissue development"	"12.532"	"-12.532"
"GO:0002027"	"regulation of heart rate"	"11.988"	"-11.988"
"GO:0048041"	"focal adhesion assembly"	"11.861"	"-11.861"
"GO:0050714"	"positive regulation of protein secretion"	"10.808"	"-10.808"
"GO:0007160"	"cell-matrix adhesion"	"10.262"	"-10.262"
"GO:0006094"	"gluconeogenesis"	"9.919"	"-9.919"
"GO:0051592"	"response to calcium ion"	"9.879"	"-9.879"
"GO:0061621"	"canonical glycolysis"	"9.737"	"-9.737"
"GO:0070527"	"platelet aggregation"	"9.623"	"-9.623"
"GO:0033627"	"cell adhesion mediated by integrin"	"9.479"	"-9.479"
"GO:0034314"	"Arp2/3 complex-mediated actin nucleation"	"9.423"	"-9.423"
"GO:0030335"	"positive regulation of cell migration"	"9.369"	"-9.369"
"GO:0051384"	"response to glucocorticoid"	"9.251"	"-9.251"
"GO:0006096"	"glycolytic process"	"9.182"	"-9.182"
"GO:0000165"	"MAPK cascade"	"9.155"	"-9.155"
"GO:0051017"	"actin filament bundle assembly"	"9.046"	"-9.046"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"8.859"	"-8.859"
"GO:0051289"	"protein homotetramerization"	"8.854"	"-8.854"
"GO:0031032"	"actomyosin structure organization"	"8.587"	"-8.587"
"GO:0045454"	"cell redox homeostasis"	"8.313"	"-8.313"
"GO:0034614"	"cellular response to reactive oxygen species"	"8.255"	"-8.255"
"GO:0051149"	"positive regulation of muscle cell differentiation"	"8.251"	"-8.251"
"GO:0008286"	"insulin receptor signaling pathway"	"8.201"	"-8.201"
"GO:0042391"	"regulation of membrane potential"	"8.178"	"-8.178"
"GO:0022617"	"extracellular matrix disassembly"	"8.148"	"-8.148"
"GO:0042060"	"wound healing"	"8.039"	"-8.039"
"GO:0007229"	"integrin-mediated signaling pathway"	"7.964"	"-7.964"
"GO:0006470"	"protein dephosphorylation"	"7.647"	"-7.647"
"GO:0048013"	"ephrin receptor signaling pathway"	"7.621"	"-7.621"
"GO:0051496"	"positive regulation of stress fiber assembly"	"7.582"	"-7.582"
"GO:0046034"	"ATP metabolic process"	"7.439"	"-7.439"
"GO:0010811"	"positive regulation of cell-substrate adhesion"	"7.276"	"-7.276"
"GO:0034220"	"ion transmembrane transport"	"7.231"	"-7.231"
"GO:0045663"	"positive regulation of myoblast differentiation"	"7.204"	"-7.204"
"GO:0007010"	"cytoskeleton organization"	"7.082"	"-7.082"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"7.033"	"-7.033"
"GO:0006457"	"protein folding"	"6.915"	"-6.915"
"GO:0072659"	"protein localization to plasma membrane"	"6.751"	"-6.751"
"GO:0030036"	"actin cytoskeleton organization"	"6.716"	"-6.716"
"GO:0008360"	"regulation of cell shape"	"6.709"	"-6.709"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"6.593"	"-6.593"
"GO:1903779"	"regulation of cardiac conduction"	"6.543"	"-6.543"
"GO:0042744"	"hydrogen peroxide catabolic process"	"6.53"	"-6.53"
"GO:0030336"	"negative regulation of cell migration"	"6.511"	"-6.511"
"GO:0043536"	"positive regulation of blood vessel endothelial cell migration"	"6.454"	"-6.454"
"GO:0005978"	"glycogen biosynthetic process"	"6.327"	"-6.327"
"GO:0033137"	"negative regulation of peptidyl-serine phosphorylation"	"6.285"	"-6.285"
"GO:0008217"	"regulation of blood pressure"	"6.276"	"-6.276"
"GO:0032869"	"cellular response to insulin stimulus"	"6.2"	"-6.2"
"GO:0005977"	"glycogen metabolic process"	"6.168"	"-6.168"
"GO:0060325"	"face morphogenesis"	"6.163"	"-6.163"
"GO:0008652"	"cellular amino acid biosynthetic process"	"6.145"	"-6.145"
"GO:0003007"	"heart morphogenesis"	"6.108"	"-6.108"
"GO:0030155"	"regulation of cell adhesion"	"6.042"	"-6.042"
"GO:0098869"	"cellular oxidant detoxification"	"6.041"	"-6.041"
"GO:0055114"	"oxidation-reduction process"	"5.955"	"-5.955"
"GO:0061077"	"chaperone-mediated protein folding"	"5.937"	"-5.937"
"GO:0050999"	"regulation of nitric-oxide synthase activity"	"5.911"	"-5.911"
"GO:0035556"	"intracellular signal transduction"	"5.767"	"-5.767"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"5.752"	"-5.752"
"GO:0043085"	"positive regulation of catalytic activity"	"5.724"	"-5.724"
"GO:0007507"	"heart development"	"5.721"	"-5.721"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"5.585"	"-5.585"
"GO:0016241"	"regulation of macroautophagy"	"5.568"	"-5.568"
"GO:0030574"	"collagen catabolic process"	"5.567"	"-5.567"
"GO:0033572"	"transferrin transport"	"5.512"	"-5.512"
"GO:0043312"	"neutrophil degranulation"	"5.511"	"-5.511"
"GO:0051000"	"positive regulation of nitric-oxide synthase activity"	"5.498"	"-5.498"
"GO:0001666"	"response to hypoxia"	"5.42"	"-5.42"
"GO:0071805"	"potassium ion transmembrane transport"	"5.394"	"-5.394"
"GO:0021762"	"substantia nigra development"	"5.341"	"-5.341"
"GO:0001756"	"somitogenesis"	"5.318"	"-5.318"
"GO:0051291"	"protein heterooligomerization"	"5.281"	"-5.281"
"GO:0007165"	"signal transduction"	"5.27"	"-5.27"
"GO:0030838"	"positive regulation of actin filament polymerization"	"5.265"	"-5.265"
"GO:0007411"	"axon guidance"	"5.232"	"-5.232"
"GO:0001755"	"neural crest cell migration"	"5.22"	"-5.22"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"5.182"	"-5.182"
"GO:0070588"	"calcium ion transmembrane transport"	"5.156"	"-5.156"
"GO:0043408"	"regulation of MAPK cascade"	"5.154"	"-5.154"
"GO:0034976"	"response to endoplasmic reticulum stress"	"5.135"	"-5.135"
"GO:0034765"	"regulation of ion transmembrane transport"	"5.084"	"-5.084"
"GO:0050919"	"negative chemotaxis"	"5.076"	"-5.076"
"GO:0051894"	"positive regulation of focal adhesion assembly"	"5.073"	"-5.073"
"GO:0050900"	"leukocyte migration"	"5.018"	"-5.018"
