"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0008307"	"structural constituent of muscle"	"59.723"	"-59.723"
"GO:0051015"	"actin filament binding"	"44.385"	"-44.385"
"GO:0003779"	"actin binding"	"35.034"	"-35.034"
"GO:0005509"	"calcium ion binding"	"28.884"	"-28.884"
"GO:0005516"	"calmodulin binding"	"22.715"	"-22.715"
"GO:0003785"	"actin monomer binding"	"19.053"	"-19.053"
"GO:0005178"	"integrin binding"	"15.057"	"-15.057"
"GO:0008092"	"cytoskeletal protein binding"	"14.442"	"-14.442"
"GO:0044325"	"ion channel binding"	"14.136"	"-14.136"
"GO:0005201"	"extracellular matrix structural constituent"	"12.753"	"-12.753"
"GO:0005524"	"ATP binding"	"11.577"	"-11.577"
"GO:0005200"	"structural constituent of cytoskeleton"	"11.438"	"-11.438"
"GO:0003774"	"motor activity"	"11.138"	"-11.138"
"GO:0005518"	"collagen binding"	"11.032"	"-11.032"
"GO:0017022"	"myosin binding"	"10.856"	"-10.856"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.168"	"-10.168"
"GO:0042802"	"identical protein binding"	"8.773"	"-8.773"
"GO:0030170"	"pyridoxal phosphate binding"	"8.234"	"-8.234"
"GO:0048306"	"calcium-dependent protein binding"	"8.051"	"-8.051"
"GO:0045296"	"cadherin binding"	"8.043"	"-8.043"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"7.813"	"-7.813"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"7.697"	"-7.697"
"GO:0030234"	"enzyme regulator activity"	"7.494"	"-7.494"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"7.415"	"-7.415"
"GO:0005245"	"voltage-gated calcium channel activity"	"6.975"	"-6.975"
"GO:0005160"	"transforming growth factor beta receptor binding"	"6.877"	"-6.877"
"GO:0004601"	"peroxidase activity"	"6.812"	"-6.812"
"GO:0042803"	"protein homodimerization activity"	"6.683"	"-6.683"
"GO:0001968"	"fibronectin binding"	"6.425"	"-6.425"
"GO:0005249"	"voltage-gated potassium channel activity"	"5.941"	"-5.941"
"GO:0048365"	"Rac GTPase binding"	"5.918"	"-5.918"
"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"5.908"	"-5.908"
"GO:0050840"	"extracellular matrix binding"	"5.895"	"-5.895"
"GO:0050431"	"transforming growth factor beta binding"	"5.631"	"-5.631"
"GO:0051087"	"chaperone binding"	"5.45"	"-5.45"
"GO:0001671"	"ATPase activator activity"	"5.157"	"-5.157"
"GO:0051082"	"unfolded protein binding"	"5.156"	"-5.156"
"GO:0008022"	"protein C-terminus binding"	"5.117"	"-5.117"
"GO:0030674"	"protein binding, bridging"	"5.092"	"-5.092"
"GO:0001540"	"beta-amyloid binding"	"4.922"	"-4.922"
"GO:0043236"	"laminin binding"	"4.875"	"-4.875"
"GO:0035091"	"phosphatidylinositol binding"	"4.829"	"-4.829"
"GO:0017048"	"Rho GTPase binding"	"4.775"	"-4.775"
"GO:0051020"	"GTPase binding"	"4.657"	"-4.657"
"GO:0043425"	"bHLH transcription factor binding"	"4.637"	"-4.637"
"GO:0004713"	"protein tyrosine kinase activity"	"4.44"	"-4.44"
"GO:0071889"	"14-3-3 protein binding"	"4.395"	"-4.395"
"GO:0005198"	"structural molecule activity"	"4.348"	"-4.348"
"GO:0000287"	"magnesium ion binding"	"4.315"	"-4.315"
"GO:0019901"	"protein kinase binding"	"4.308"	"-4.308"
"GO:0097110"	"scaffold protein binding"	"4.282"	"-4.282"
"GO:0001786"	"phosphatidylserine binding"	"4.25"	"-4.25"
"GO:0019904"	"protein domain specific binding"	"4.209"	"-4.209"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"4.181"	"-4.181"
"GO:0016787"	"hydrolase activity"	"4.178"	"-4.178"
"GO:0016791"	"phosphatase activity"	"4.17"	"-4.17"
"GO:0043621"	"protein self-association"	"4.122"	"-4.122"
"GO:0004674"	"protein serine/threonine kinase activity"	"4.1"	"-4.1"
"GO:0051287"	"NAD binding"	"4.076"	"-4.076"
"GO:0004864"	"protein phosphatase inhibitor activity"	"3.977"	"-3.977"
"GO:0045499"	"chemorepellent activity"	"3.948"	"-3.948"
"GO:0017137"	"Rab GTPase binding"	"3.9"	"-3.9"
"GO:0043531"	"ADP binding"	"3.896"	"-3.896"
"GO:0046875"	"ephrin receptor binding"	"3.802"	"-3.802"
"GO:0030552"	"cAMP binding"	"3.774"	"-3.774"
"GO:0016887"	"ATPase activity"	"3.749"	"-3.749"
"GO:0000049"	"tRNA binding"	"3.711"	"-3.711"
"GO:0005154"	"epidermal growth factor receptor binding"	"3.665"	"-3.665"
"GO:0015276"	"ligand-gated ion channel activity"	"3.647"	"-3.647"
"GO:0097718"	"disordered domain specific binding"	"3.593"	"-3.593"
"GO:0004721"	"phosphoprotein phosphatase activity"	"3.53"	"-3.53"
"GO:0030215"	"semaphorin receptor binding"	"3.529"	"-3.529"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"3.52"	"-3.52"
"GO:0051117"	"ATPase binding"	"3.462"	"-3.462"
"GO:0004222"	"metalloendopeptidase activity"	"3.389"	"-3.389"
"GO:0005539"	"glycosaminoglycan binding"	"3.362"	"-3.362"
"GO:0043539"	"protein serine/threonine kinase activator activity"	"3.328"	"-3.328"
"GO:0008083"	"growth factor activity"	"3.297"	"-3.297"
"GO:0005262"	"calcium channel activity"	"3.225"	"-3.225"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"3.196"	"-3.196"
"GO:0042623"	"ATPase activity, coupled"	"3.15"	"-3.15"
"GO:0008013"	"beta-catenin binding"	"3.121"	"-3.121"
"GO:0008201"	"heparin binding"	"3.091"	"-3.091"
"GO:0004857"	"enzyme inhibitor activity"	"3.013"	"-3.013"
