"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-19.819"	"19.819"
"GO:0006351"	"transcription, DNA-templated"	"-17.167"	"17.167"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-16.644"	"16.644"
"GO:0006406"	"mRNA export from nucleus"	"-13.255"	"13.255"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-12.868"	"12.868"
"GO:0006412"	"translation"	"-11.081"	"11.081"
"GO:0031124"	"mRNA 3'-end processing"	"-10.805"	"10.805"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-10.609"	"10.609"
"GO:0070126"	"mitochondrial translational termination"	"-10.55"	"10.55"
"GO:0070125"	"mitochondrial translational elongation"	"-10.513"	"10.513"
"GO:0006405"	"RNA export from nucleus"	"-10.366"	"10.366"
"GO:0016070"	"RNA metabolic process"	"-9.961"	"9.961"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-9.913"	"9.913"
"GO:0008380"	"RNA splicing"	"-9.772"	"9.772"
"GO:0006413"	"translational initiation"	"-8.788"	"8.788"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-8.214"	"8.214"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-8.015"	"8.015"
"GO:0097711"	"ciliary basal body docking"	"-7.764"	"7.764"
"GO:0016567"	"protein ubiquitination"	"-7.746"	"7.746"
"GO:0000209"	"protein polyubiquitination"	"-7.469"	"7.469"
"GO:0006281"	"DNA repair"	"-7.349"	"7.349"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-7.028"	"7.028"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-7.021"	"7.021"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-6.779"	"6.779"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-6.778"	"6.778"
"GO:0002181"	"cytoplasmic translation"	"-6.556"	"6.556"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-6.528"	"6.528"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-6.52"	"6.52"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-6.464"	"6.464"
