"GO.ID"	"GO.Term"	"Z-score"
"GO:0047837"	"D-xylose 1-dehydrogenase (NADP+) activity"	"22.327"
"GO:0070974"	"POU domain binding"	"13.15"
"GO:0004882"	"androgen receptor activity"	"12.636"
"GO:0005515"	"protein binding"	"11.831"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"9.837"
"GO:0016298"	"lipase activity"	"9.399"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"8.937"
"GO:0005497"	"androgen binding"	"8.758"
"GO:0008134"	"transcription factor binding"	"8.486"
"GO:0004465"	"lipoprotein lipase activity"	"8.436"
"GO:0003682"	"chromatin binding"	"8.315"
"GO:0004674"	"protein serine/threonine kinase activity"	"8.232"
"GO:0005524"	"ATP binding"	"7.97"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"7.954"
"GO:0008526"	"phosphatidylinositol transporter activity"	"7.908"
"GO:0005496"	"steroid binding"	"7.852"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"7.64"
"GO:0030109"	"HLA-B specific inhibitory MHC class I receptor activity"	"7.507"
"GO:0032190"	"acrosin binding"	"7.466"
"GO:0019899"	"enzyme binding"	"7.233"
"GO:0052739"	"phosphatidylserine 1-acylhydrolase activity"	"7.194"
"GO:0004016"	"adenylate cyclase activity"	"6.98"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"6.842"
"GO:0005146"	"leukemia inhibitory factor receptor binding"	"6.795"
"GO:0004298"	"threonine-type endopeptidase activity"	"6.7"
"GO:0045027"	"DNA end binding"	"6.601"
"GO:0008013"	"beta-catenin binding"	"6.349"
"GO:0004175"	"endopeptidase activity"	"6.33"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"5.836"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"5.83"
"GO:0004672"	"protein kinase activity"	"5.815"
"GO:0001792"	"polymeric immunoglobulin receptor activity"	"5.769"
"GO:0031490"	"chromatin DNA binding"	"5.76"
"GO:0030107"	"HLA-A specific inhibitory MHC class I receptor activity"	"5.588"
"GO:0050262"	"ribosylnicotinamide kinase activity"	"5.588"
"GO:0061769"	"ribosylnicotinate kinase activity"	"5.588"
"GO:0019901"	"protein kinase binding"	"5.585"
"GO:0004707"	"MAP kinase activity"	"5.568"
"GO:0004040"	"amidase activity"	"5.5"
"GO:0032396"	"inhibitory MHC class I receptor activity"	"5.497"
"GO:0019789"	"SUMO transferase activity"	"5.465"
"GO:0031625"	"ubiquitin protein ligase binding"	"5.396"
"GO:0015280"	"ligand-gated sodium channel activity"	"5.353"
"GO:0030881"	"beta-2-microglobulin binding"	"5.334"
"GO:0044212"	"transcription regulatory region DNA binding"	"5.332"
"GO:0072542"	"protein phosphatase activator activity"	"5.2"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"5.141"
"GO:0016534"	"cyclin-dependent protein kinase 5 activator activity"	"5.133"
"GO:0042802"	"identical protein binding"	"5.124"
"GO:0003707"	"steroid hormone receptor activity"	"5.088"
"GO:0032934"	"sterol binding"	"5.087"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"5.081"
"GO:0050681"	"androgen receptor binding"	"4.965"
"GO:0001158"	"enhancer sequence-specific DNA binding"	"4.937"
"GO:0061770"	"translation elongation factor binding"	"4.862"
"GO:0042605"	"peptide antigen binding"	"4.82"
"GO:0016887"	"ATPase activity"	"4.794"
"GO:0035402"	"histone kinase activity (H3-T11 specific)"	"4.768"
"GO:0046983"	"protein dimerization activity"	"4.765"
"GO:0015248"	"sterol transporter activity"	"4.756"
"GO:0036435"	"K48-linked polyubiquitin binding"	"4.741"
"GO:0022849"	"glutamate-gated calcium ion channel activity"	"4.736"
"GO:0005332"	"gamma-aminobutyric acid:sodium symporter activity"	"4.733"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"4.665"
"GO:0061513"	"glucose 6-phosphate:inorganic phosphate antiporter activity"	"4.66"
"GO:0008783"	"agmatinase activity"	"4.659"
"GO:0046978"	"TAP1 binding"	"4.621"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"4.619"
"GO:0003690"	"double-stranded DNA binding"	"4.604"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"4.546"
"GO:0043565"	"sequence-specific DNA binding"	"4.485"
"GO:0003691"	"double-stranded telomeric DNA binding"	"4.476"
"GO:0016615"	"malate dehydrogenase activity"	"4.468"
"GO:0032393"	"MHC class I receptor activity"	"4.434"
"GO:0019900"	"kinase binding"	"4.428"
"GO:0004887"	"thyroid hormone receptor activity"	"4.42"
"GO:0005172"	"vascular endothelial growth factor receptor binding"	"4.411"
"GO:0005178"	"integrin binding"	"4.393"
"GO:0043184"	"vascular endothelial growth factor receptor 2 binding"	"4.376"
"GO:0005072"	"transforming growth factor beta receptor, cytoplasmic mediator activity"	"4.358"
"GO:0008531"	"riboflavin kinase activity"	"4.357"
"GO:0046979"	"TAP2 binding"	"4.349"
"GO:0004012"	"phospholipid-translocating ATPase activity"	"4.346"
"GO:0097110"	"scaffold protein binding"	"4.344"
"GO:0004708"	"MAP kinase kinase activity"	"4.333"
"GO:0004972"	"NMDA glutamate receptor activity"	"4.323"
