"GO.ID"	"GO.Term"	"Z-score"
"GO:0016999"	"antibiotic metabolic process"	"22.327"
"GO:0042843"	"D-xylose catabolic process"	"22.327"
"GO:0072340"	"cellular lactam catabolic process"	"22.327"
"GO:0015727"	"lactate transport"	"15.772"
"GO:0060748"	"tertiary branching involved in mammary gland duct morphogenesis"	"13.983"
"GO:0045720"	"negative regulation of integrin biosynthetic process"	"13.16"
"GO:0019102"	"male somatic sex determination"	"13.15"
"GO:0060520"	"activation of prostate induction by androgen receptor signaling pathway"	"13.15"
"GO:0048638"	"regulation of developmental growth"	"12.899"
"GO:0045726"	"positive regulation of integrin biosynthetic process"	"12.562"
"GO:0060742"	"epithelial cell differentiation involved in prostate gland development"	"12.372"
"GO:0060769"	"positive regulation of epithelial cell proliferation involved in prostate gland development"	"12.364"
"GO:0048808"	"male genitalia morphogenesis"	"12.036"
"GO:0048645"	"animal organ formation"	"12.017"
"GO:0003073"	"regulation of systemic arterial blood pressure"	"11.948"
"GO:0060740"	"prostate gland epithelium morphogenesis"	"10.968"
"GO:0060599"	"lateral sprouting involved in mammary gland duct morphogenesis"	"10.965"
"GO:0071394"	"cellular response to testosterone stimulus"	"10.692"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"10.143"
"GO:0060736"	"prostate gland growth"	"10.124"
"GO:0060749"	"mammary gland alveolus development"	"10.08"
"GO:0006468"	"protein phosphorylation"	"9.594"
"GO:0097254"	"renal tubular secretion"	"9.477"
"GO:0071383"	"cellular response to steroid hormone stimulus"	"9.404"
"GO:0035873"	"lactate transmembrane transport"	"9.069"
"GO:0044255"	"cellular lipid metabolic process"	"8.905"
"GO:0010628"	"positive regulation of gene expression"	"8.742"
"GO:0032414"	"positive regulation of ion transmembrane transporter activity"	"8.464"
"GO:0043568"	"positive regulation of insulin-like growth factor receptor signaling pathway"	"8.397"
"GO:0060571"	"morphogenesis of an epithelial fold"	"8.286"
"GO:0016579"	"protein deubiquitination"	"8.141"
"GO:0006303"	"double-strand break repair via nonhomologous end joining"	"8.112"
"GO:0072520"	"seminiferous tubule development"	"8.081"
"GO:0003382"	"epithelial cell morphogenesis"	"8.074"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"7.939"
"GO:0033327"	"Leydig cell differentiation"	"7.806"
"GO:0071285"	"cellular response to lithium ion"	"7.792"
"GO:0045945"	"positive regulation of transcription from RNA polymerase III promoter"	"7.711"
"GO:0033148"	"positive regulation of intracellular estrogen receptor signaling pathway"	"7.613"
"GO:0030521"	"androgen receptor signaling pathway"	"7.597"
"GO:0032620"	"interleukin-17 production"	"7.48"
"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"7.48"
"GO:0051351"	"positive regulation of ligase activity"	"7.427"
"GO:0030850"	"prostate gland development"	"7.417"
"GO:0099044"	"vesicle tethering to endoplasmic reticulum"	"7.249"
"GO:0008285"	"negative regulation of cell proliferation"	"7.2"
"GO:0072156"	"distal tubule morphogenesis"	"7.142"
"GO:0070294"	"renal sodium ion absorption"	"7.043"
"GO:0018105"	"peptidyl-serine phosphorylation"	"6.907"
"GO:0050680"	"negative regulation of epithelial cell proliferation"	"6.887"
"GO:0016925"	"protein sumoylation"	"6.811"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"6.779"
"GO:0048208"	"COPII vesicle coating"	"6.739"
"GO:0007338"	"single fertilization"	"6.699"
"GO:0006302"	"double-strand break repair"	"6.606"
"GO:0032596"	"protein transport into membrane raft"	"6.584"
"GO:0035556"	"intracellular signal transduction"	"6.577"
"GO:0034614"	"cellular response to reactive oxygen species"	"6.538"
"GO:0045787"	"positive regulation of cell cycle"	"6.537"
"GO:0090188"	"negative regulation of pancreatic juice secretion"	"6.444"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"6.422"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"6.398"
"GO:0051125"	"regulation of actin nucleation"	"6.394"
"GO:0030522"	"intracellular receptor signaling pathway"	"6.359"
"GO:0043525"	"positive regulation of neuron apoptotic process"	"6.347"
"GO:0045597"	"positive regulation of cell differentiation"	"6.158"
"GO:0002769"	"natural killer cell inhibitory signaling pathway"	"6.118"
"GO:0060509"	"Type I pneumocyte differentiation"	"6.108"
"GO:0046549"	"retinal cone cell development"	"6.098"
"GO:0010498"	"proteasomal protein catabolic process"	"6.094"
"GO:0050801"	"ion homeostasis"	"6.075"
"GO:1903061"	"positive regulation of protein lipidation"	"6"
"GO:0042543"	"protein N-linked glycosylation via arginine"	"5.985"
"GO:0042981"	"regulation of apoptotic process"	"5.934"
"GO:0006974"	"cellular response to DNA damage stimulus"	"5.854"
"GO:0072362"	"regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter"	"5.808"
"GO:2000191"	"regulation of fatty acid transport"	"5.808"
"GO:1901676"	"positive regulation of histone H3-K27 acetylation"	"5.784"
"GO:0010464"	"regulation of mesenchymal cell proliferation"	"5.779"
"GO:0071681"	"cellular response to indole-3-methanol"	"5.737"
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"5.736"
"GO:0032078"	"negative regulation of endodeoxyribonuclease activity"	"5.727"
"GO:0045600"	"positive regulation of fat cell differentiation"	"5.726"
"GO:0031658"	"negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle"	"5.702"
"GO:0075713"	"establishment of integrated proviral latency"	"5.675"
"GO:0061107"	"seminal vesicle development"	"5.656"
"GO:0031952"	"regulation of protein autophosphorylation"	"5.644"
"GO:0030968"	"endoplasmic reticulum unfolded protein response"	"5.642"
"GO:0008050"	"female courtship behavior"	"5.619"
"GO:0050794"	"regulation of cellular process"	"5.595"
"GO:1903076"	"regulation of protein localization to plasma membrane"	"5.591"
"GO:0032945"	"negative regulation of mononuclear cell proliferation"	"5.588"
"GO:0035548"	"negative regulation of interferon-beta secretion"	"5.588"
"GO:2001193"	"positive regulation of gamma-delta T cell activation involved in immune response"	"5.588"
"GO:0061614"	"pri-miRNA transcription from RNA polymerase II promoter"	"5.564"
"GO:0048660"	"regulation of smooth muscle cell proliferation"	"5.533"
"GO:0036503"	"ERAD pathway"	"5.516"
"GO:0072368"	"regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter"	"5.506"
"GO:1903799"	"negative regulation of production of miRNAs involved in gene silencing by miRNA"	"5.506"
"GO:0002578"	"negative regulation of antigen processing and presentation"	"5.497"
