"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-14.434"	"14.434"
"GO:0033038"	"bitter taste receptor activity"	"-7.204"	"7.204"
"GO:0001664"	"G-protein coupled receptor binding"	"-6.384"	"6.384"
"GO:0042923"	"neuropeptide binding"	"-6.253"	"6.253"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-6.041"	"6.041"
"GO:0008009"	"chemokine activity"	"-6.037"	"6.037"
"GO:0003924"	"GTPase activity"	"-5.787"	"5.787"
"GO:0005179"	"hormone activity"	"-5.75"	"5.75"
"GO:0030594"	"neurotransmitter receptor activity"	"-5.731"	"5.731"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-5.617"	"5.617"
"GO:0016493"	"C-C chemokine receptor activity"	"-5.542"	"5.542"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-5.47"	"5.47"
"GO:0019956"	"chemokine binding"	"-5.433"	"5.433"
"GO:0019957"	"C-C chemokine binding"	"-5.296"	"5.296"
"GO:0017046"	"peptide hormone binding"	"-4.972"	"4.972"
"GO:0046872"	"metal ion binding"	"-4.945"	"4.945"
"GO:0008395"	"steroid hydroxylase activity"	"-4.722"	"4.722"
"GO:0005184"	"neuropeptide hormone activity"	"-4.714"	"4.714"
"GO:0003777"	"microtubule motor activity"	"-4.43"	"4.43"
"GO:0005200"	"structural constituent of cytoskeleton"	"-4.429"	"4.429"
"GO:0020037"	"heme binding"	"-4.276"	"4.276"
"GO:0004497"	"monooxygenase activity"	"-4.257"	"4.257"
"GO:0005525"	"GTP binding"	"-4.189"	"4.189"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-4.181"	"4.181"
"GO:0034987"	"immunoglobulin receptor binding"	"-4.173"	"4.173"
"GO:0070330"	"aromatase activity"	"-4.067"	"4.067"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-3.868"	"3.868"
"GO:0005506"	"iron ion binding"	"-3.854"	"3.854"
"GO:0044183"	"protein binding involved in protein folding"	"-3.842"	"3.842"
"GO:0030170"	"pyridoxal phosphate binding"	"-3.803"	"3.803"
"GO:0051787"	"misfolded protein binding"	"-3.555"	"3.555"
"GO:0051082"	"unfolded protein binding"	"-3.521"	"3.521"
"GO:0019825"	"oxygen binding"	"-3.319"	"3.319"
"GO:0042623"	"ATPase activity, coupled"	"-3.248"	"3.248"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-3.244"	"3.244"
"GO:0008574"	"ATP-dependent microtubule motor activity, plus-end-directed"	"-3.19"	"3.19"
"GO:0003674"	"molecular_function"	"-3.123"	"3.123"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-3.078"	"3.078"
"GO:0008146"	"sulfotransferase activity"	"-3.026"	"3.026"
