"GO.ID"	"GO.Term"	"zscore"
"GO:0006954"	"inflammatory response"	"28.142"
"GO:0019221"	"cytokine-mediated signaling pathway"	"20.234"
"GO:0006955"	"immune response"	"20.033"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"18.889"
"GO:0071222"	"cellular response to lipopolysaccharide"	"18.279"
"GO:0006935"	"chemotaxis"	"17.981"
"GO:0030593"	"neutrophil chemotaxis"	"17.606"
"GO:0038123"	"toll-like receptor TLR1:TLR2 signaling pathway"	"17.434"
"GO:0071727"	"cellular response to triacyl bacterial lipopeptide"	"17.434"
"GO:0032722"	"positive regulation of chemokine production"	"17.339"
"GO:0007267"	"cell-cell signaling"	"17.16"
"GO:2000556"	"positive regulation of T-helper 1 cell cytokine production"	"17.069"
"GO:0071224"	"cellular response to peptidoglycan"	"16.874"
"GO:0070098"	"chemokine-mediated signaling pathway"	"16.679"
"GO:0002374"	"cytokine secretion involved in immune response"	"16.593"
"GO:0071347"	"cellular response to interleukin-1"	"16.062"
"GO:1901224"	"positive regulation of NIK/NF-kappaB signaling"	"15.621"
"GO:0010469"	"regulation of receptor activity"	"15.555"
"GO:0042495"	"detection of triacyl bacterial lipopeptide"	"15.293"
"GO:0071223"	"cellular response to lipoteichoic acid"	"14.94"
"GO:0045410"	"positive regulation of interleukin-6 biosynthetic process"	"14.9"
"GO:0048245"	"eosinophil chemotaxis"	"14.652"
"GO:0032308"	"positive regulation of prostaglandin secretion"	"14.524"
"GO:0070101"	"positive regulation of chemokine-mediated signaling pathway"	"14.319"
"GO:0035744"	"T-helper 1 cell cytokine production"	"14.309"
"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"14.109"
"GO:0010759"	"positive regulation of macrophage chemotaxis"	"14.046"
"GO:0034124"	"regulation of MyD88-dependent toll-like receptor signaling pathway"	"13.9"
"GO:0032729"	"positive regulation of interferon-gamma production"	"13.873"
"GO:0045355"	"negative regulation of interferon-alpha biosynthetic process"	"13.67"
"GO:0030595"	"leukocyte chemotaxis"	"13.668"
"GO:0048247"	"lymphocyte chemotaxis"	"13.502"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"13.499"
"GO:0042095"	"interferon-gamma biosynthetic process"	"13.481"
"GO:0070427"	"nucleotide-binding oligomerization domain containing 1 signaling pathway"	"13.451"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"13.405"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"13.393"
"GO:0002248"	"connective tissue replacement involved in inflammatory response wound healing"	"13.336"
"GO:0050729"	"positive regulation of inflammatory response"	"13.299"
"GO:0007165"	"signal transduction"	"13.005"
"GO:0002548"	"monocyte chemotaxis"	"12.708"
"GO:0030728"	"ovulation"	"12.575"
"GO:0045766"	"positive regulation of angiogenesis"	"12.461"
"GO:0051770"	"positive regulation of nitric-oxide synthase biosynthetic process"	"12.46"
"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	"12.455"
"GO:0035994"	"response to muscle stretch"	"12.337"
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	"12.225"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"12.219"
"GO:0010193"	"response to ozone"	"12.111"
"GO:2000110"	"negative regulation of macrophage apoptotic process"	"11.907"
"GO:0032635"	"interleukin-6 production"	"11.685"
"GO:0031668"	"cellular response to extracellular stimulus"	"11.619"
"GO:0034105"	"positive regulation of tissue remodeling"	"11.616"
"GO:0035455"	"response to interferon-alpha"	"11.595"
"GO:0032496"	"response to lipopolysaccharide"	"11.567"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"11.538"
"GO:0042119"	"neutrophil activation"	"11.527"
"GO:2000630"	"positive regulation of miRNA metabolic process"	"11.468"
"GO:0032725"	"positive regulation of granulocyte macrophage colony-stimulating factor production"	"11.451"
"GO:0071346"	"cellular response to interferon-gamma"	"11.435"
"GO:0098705"	"copper ion import across plasma membrane"	"11.427"
"GO:0097638"	"L-arginine import across plasma membrane"	"11.392"
"GO:0032735"	"positive regulation of interleukin-12 production"	"11.368"
"GO:0034130"	"toll-like receptor 1 signaling pathway"	"11.352"
"GO:0035655"	"interleukin-18-mediated signaling pathway"	"11.309"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"11.292"
"GO:0032755"	"positive regulation of interleukin-6 production"	"11.232"
"GO:1904141"	"positive regulation of microglial cell migration"	"11.215"
"GO:0002430"	"complement receptor mediated signaling pathway"	"11.197"
"GO:0032695"	"negative regulation of interleukin-12 production"	"11.192"
"GO:0035434"	"copper ion transmembrane transport"	"11.145"
"GO:0042093"	"T-helper cell differentiation"	"11.143"
"GO:0032946"	"positive regulation of mononuclear cell proliferation"	"11.092"
"GO:1903979"	"negative regulation of microglial cell activation"	"11.076"
"GO:0006991"	"response to sterol depletion"	"11.065"
"GO:0045083"	"negative regulation of interleukin-12 biosynthetic process"	"11.065"
"GO:0070304"	"positive regulation of stress-activated protein kinase signaling cascade"	"11.065"
"GO:0070668"	"positive regulation of mast cell proliferation"	"11.065"
"GO:0090025"	"regulation of monocyte chemotaxis"	"11.065"
"GO:0060585"	"positive regulation of prostaglandin-endoperoxide synthase activity"	"11.024"
"GO:0010460"	"positive regulation of heart rate"	"11.022"
"GO:0002066"	"columnar/cuboidal epithelial cell development"	"10.997"
"GO:0045630"	"positive regulation of T-helper 2 cell differentiation"	"10.88"
"GO:0009595"	"detection of biotic stimulus"	"10.874"
"GO:0010575"	"positive regulation of vascular endothelial growth factor production"	"10.856"
"GO:0034381"	"plasma lipoprotein particle clearance"	"10.826"
"GO:0032819"	"positive regulation of natural killer cell proliferation"	"10.817"
"GO:1904566"	"cellular response to 1-oleoyl-sn-glycerol 3-phosphate"	"10.8"
"GO:0051541"	"elastin metabolic process"	"10.736"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"10.725"
"GO:0030168"	"platelet activation"	"10.665"
"GO:0035491"	"positive regulation of leukotriene production involved in inflammatory response"	"10.552"
"GO:0061044"	"negative regulation of vascular wound healing"	"10.552"
"GO:1901331"	"positive regulation of odontoblast differentiation"	"10.552"
"GO:1901652"	"response to peptide"	"10.552"
"GO:0046649"	"lymphocyte activation"	"10.493"
"GO:0051545"	"negative regulation of elastin biosynthetic process"	"10.493"
"GO:0071356"	"cellular response to tumor necrosis factor"	"10.453"
"GO:0042108"	"positive regulation of cytokine biosynthetic process"	"10.435"
"GO:0048160"	"primary follicle stage"	"10.435"
"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"	"10.377"
"GO:0010477"	"response to sulfur dioxide"	"10.377"
"GO:0072683"	"T cell extravasation"	"10.377"
"GO:0021534"	"cell proliferation in hindbrain"	"10.321"
"GO:0035998"	"7,8-dihydroneopterin 3'-triphosphate biosynthetic process"	"10.265"
"GO:0042559"	"pteridine-containing compound biosynthetic process"	"10.265"
"GO:0032740"	"positive regulation of interleukin-17 production"	"10.255"
"GO:0042088"	"T-helper 1 type immune response"	"10.249"
"GO:0035743"	"CD4-positive, alpha-beta T cell cytokine production"	"10.21"
"GO:0045916"	"negative regulation of complement activation"	"10.21"
"GO:0046521"	"sphingoid catabolic process"	"10.21"
"GO:2000516"	"positive regulation of CD4-positive, alpha-beta T cell activation"	"10.21"
"GO:0071398"	"cellular response to fatty acid"	"10.161"
"GO:0021966"	"corticospinal neuron axon guidance"	"10.157"
"GO:0097411"	"hypoxia-inducible factor-1alpha signaling pathway"	"10.15"
"GO:0032825"	"positive regulation of natural killer cell differentiation"	"10.146"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"10.105"
"GO:0019043"	"establishment of viral latency"	"10.104"
"GO:0034127"	"regulation of MyD88-independent toll-like receptor signaling pathway"	"10.104"
"GO:0071329"	"cellular response to sucrose stimulus"	"10.104"
"GO:1900127"	"positive regulation of hyaluronan biosynthetic process"	"10.07"
"GO:0002676"	"regulation of chronic inflammatory response"	"10.051"
"GO:0042107"	"cytokine metabolic process"	"10.051"
"GO:1902311"	"regulation of copper ion transmembrane transport"	"10.051"
"GO:0002875"	"negative regulation of chronic inflammatory response to antigenic stimulus"	"10"
"GO:1903034"	"regulation of response to wounding"	"10"
"GO:1904057"	"negative regulation of sensory perception of pain"	"10"
"GO:1990410"	"adrenomedullin receptor signaling pathway"	"9.998"
"GO:0009582"	"detection of abiotic stimulus"	"9.984"
"GO:0010888"	"negative regulation of lipid storage"	"9.971"
"GO:0042886"	"amide transport"	"9.949"
"GO:0050726"	"positive regulation of interleukin-1 alpha biosynthetic process"	"9.949"
"GO:0050823"	"peptide antigen stabilization"	"9.949"
"GO:0060838"	"lymphatic endothelial cell fate commitment"	"9.949"
"GO:1904325"	"positive regulation of inhibitory G-protein coupled receptor phosphorylation"	"9.949"
"GO:1904328"	"regulation of myofibroblast contraction"	"9.949"
"GO:1905863"	NA	"9.949"
"GO:0002819"	"regulation of adaptive immune response"	"9.937"
"GO:1905523"	NA	"9.899"
"GO:0010743"	"regulation of macrophage derived foam cell differentiation"	"9.85"
"GO:0033091"	"positive regulation of immature T cell proliferation"	"9.85"
"GO:0042488"	"positive regulation of odontogenesis of dentin-containing tooth"	"9.85"
"GO:0060611"	"mammary gland fat development"	"9.85"
"GO:1902228"	"positive regulation of macrophage colony-stimulating factor signaling pathway"	"9.85"
"GO:0034341"	"response to interferon-gamma"	"9.846"
"GO:0034123"	"positive regulation of toll-like receptor signaling pathway"	"9.844"
"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"9.838"
"GO:0060574"	"intestinal epithelial cell maturation"	"9.837"
"GO:0060670"	"branching involved in labyrinthine layer morphogenesis"	"9.836"
"GO:0019233"	"sensory perception of pain"	"9.819"
"GO:2000484"	"positive regulation of interleukin-8 secretion"	"9.816"
"GO:0014805"	"smooth muscle adaptation"	"9.802"
"GO:0021870"	"Cajal-Retzius cell differentiation"	"9.802"
"GO:0032621"	"interleukin-18 production"	"9.802"
"GO:0035505"	"positive regulation of myosin light chain kinase activity"	"9.802"
"GO:0044546"	"NLRP3 inflammasome complex assembly"	"9.802"
"GO:0050701"	"interleukin-1 secretion"	"9.802"
"GO:0050820"	"positive regulation of coagulation"	"9.802"
"GO:1904797"	"negative regulation of core promoter binding"	"9.802"
"GO:2000173"	"negative regulation of branching morphogenesis of a nerve"	"9.802"
"GO:0033590"	"response to cobalamin"	"9.791"
"GO:0038165"	"oncostatin-M-mediated signaling pathway"	"9.781"
"GO:0001660"	"fever generation"	"9.769"
"GO:1990834"	"response to odorant"	"9.766"
"GO:0002730"	"regulation of dendritic cell cytokine production"	"9.754"
"GO:0006984"	"ER-nucleus signaling pathway"	"9.754"
"GO:0015684"	"ferrous iron transport"	"9.754"
"GO:0015692"	"lead ion transport"	"9.754"
"GO:0030029"	"actin filament-based process"	"9.754"
"GO:0034346"	"positive regulation of type III interferon production"	"9.754"
"GO:0045062"	"extrathymic T cell selection"	"9.754"
"GO:0070627"	"ferrous iron import"	"9.754"
"GO:1903515"	"calcium ion transport from cytosol to endoplasmic reticulum"	"9.754"
"GO:1990036"	"calcium ion import into sarcoplasmic reticulum"	"9.754"
"GO:0051607"	"defense response to virus"	"9.73"
"GO:0031583"	"phospholipase D-activating G-protein coupled receptor signaling pathway"	"9.707"
"GO:0042313"	"protein kinase C deactivation"	"9.707"
"GO:0043179"	"rhythmic excitation"	"9.707"
"GO:0070486"	"leukocyte aggregation"	"9.707"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"9.706"
"GO:0002737"	"negative regulation of plasmacytoid dendritic cell cytokine production"	"9.661"
"GO:0002885"	"positive regulation of hypersensitivity"	"9.661"
"GO:0038115"	"chemokine (C-C motif) ligand 19 signaling pathway"	"9.661"
"GO:0038116"	"chemokine (C-C motif) ligand 21 signaling pathway"	"9.661"
"GO:0043132"	"NAD transport"	"9.661"
"GO:0051709"	"regulation of killing of cells of other organism"	"9.661"
"GO:0070230"	"positive regulation of lymphocyte apoptotic process"	"9.661"
"GO:0097022"	"lymphocyte migration into lymph node"	"9.661"
"GO:2000522"	"positive regulation of immunological synapse formation"	"9.661"
"GO:2000525"	"positive regulation of T cell costimulation"	"9.661"
"GO:2000526"	"positive regulation of glycoprotein biosynthetic process involved in immunological synapse formation"	"9.661"
"GO:2000547"	"regulation of dendritic cell dendrite assembly"	"9.661"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"9.625"
"GO:0006952"	"defense response"	"9.621"
"GO:0006863"	"purine nucleobase transport"	"9.615"
"GO:0015791"	"polyol transport"	"9.615"
"GO:0032690"	"negative regulation of interleukin-1 alpha production"	"9.615"
"GO:0046942"	"carboxylic acid transport"	"9.615"
"GO:0051041"	"positive regulation of calcium-independent cell-cell adhesion"	"9.615"
"GO:1900450"	"negative regulation of glutamate receptor signaling pathway"	"9.615"
"GO:1905039"	"carboxylic acid transmembrane transport"	"9.615"
"GO:0030335"	"positive regulation of cell migration"	"9.605"
"GO:0090023"	"positive regulation of neutrophil chemotaxis"	"9.596"
"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	"9.594"
"GO:0042092"	"type 2 immune response"	"9.593"
"GO:0002537"	"nitric oxide production involved in inflammatory response"	"9.57"
"GO:0036145"	"dendritic cell homeostasis"	"9.57"
"GO:0042033"	"chemokine biosynthetic process"	"9.57"
"GO:0042231"	"interleukin-13 biosynthetic process"	"9.57"
"GO:0042253"	"granulocyte macrophage colony-stimulating factor biosynthetic process"	"9.57"
"GO:0097639"	"L-lysine import across plasma membrane"	"9.57"
"GO:0097640"	"L-ornithine import across plasma membrane"	"9.57"
"GO:2000420"	"negative regulation of eosinophil extravasation"	"9.57"
"GO:2000458"	"regulation of astrocyte chemotaxis"	"9.57"
"GO:0038124"	"toll-like receptor TLR6:TLR2 signaling pathway"	"9.566"
"GO:0071726"	"cellular response to diacyl bacterial lipopeptide"	"9.566"
"GO:0010986"	"positive regulation of lipoprotein particle clearance"	"9.525"
"GO:0030683"	"evasion or tolerance by virus of host immune response"	"9.525"
"GO:0061889"	NA	"9.525"
"GO:1900225"	"regulation of NLRP3 inflammasome complex assembly"	"9.525"
"GO:1900274"	"regulation of phospholipase C activity"	"9.525"
"GO:0050718"	"positive regulation of interleukin-1 beta secretion"	"9.516"
"GO:0046718"	"viral entry into host cell"	"9.497"
"GO:0001775"	"cell activation"	"9.473"
"GO:0010744"	"positive regulation of macrophage derived foam cell differentiation"	"9.439"
"GO:0014861"	"regulation of skeletal muscle contraction via regulation of action potential"	"9.396"
"GO:0051249"	"regulation of lymphocyte activation"	"9.396"
"GO:0046888"	"negative regulation of hormone secretion"	"9.374"
"GO:0051142"	"positive regulation of NK T cell proliferation"	"9.357"
"GO:0006117"	"acetaldehyde metabolic process"	"9.353"
"GO:0032468"	"Golgi calcium ion homeostasis"	"9.312"
"GO:1990708"	"conditioned place preference"	"9.312"
"GO:0002675"	"positive regulation of acute inflammatory response"	"9.302"
"GO:0033198"	"response to ATP"	"9.287"
"GO:0010171"	"body morphogenesis"	"9.271"
"GO:0048242"	"epinephrine secretion"	"9.271"
"GO:1904647"	"response to rotenone"	"9.23"
"GO:1990778"	"protein localization to cell periphery"	"9.23"
"GO:0007166"	"cell surface receptor signaling pathway"	"9.2"
"GO:0032728"	"positive regulation of interferon-beta production"	"9.191"
"GO:0035684"	"helper T cell extravasation"	"9.19"
"GO:0070091"	"glucagon secretion"	"9.19"
