"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0004930"	"G-protein coupled receptor activity"	"107.292"	"2419"	"372.991"	"19.07"
"GO:0008009"	"chemokine activity"	"53.009"	"500"	"70.31"	"8.106"
"GO:0033038"	"bitter taste receptor activity"	"49.565"	"450"	"64.589"	"7.776"
"GO:0005179"	"hormone activity"	"46.06"	"454"	"79.014"	"8.141"
"GO:0019957"	"C-C chemokine binding"	"43.754"	"335"	"49.099"	"6.534"
"GO:0016493"	"C-C chemokine receptor activity"	"43.661"	"332"	"47.851"	"6.508"
"GO:0019956"	"chemokine binding"	"43.413"	"332"	"48.081"	"6.54"
"GO:0030594"	"neurotransmitter receptor activity"	"42.184"	"349"	"52.93"	"7.019"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"41.688"	"383"	"59.795"	"7.753"
"GO:0042923"	"neuropeptide binding"	"40.787"	"318"	"47.808"	"6.624"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"40.438"	"328"	"49.974"	"6.875"
"GO:0017046"	"peptide hormone binding"	"39.034"	"342"	"54.378"	"7.368"
"GO:0004950"	"chemokine receptor activity"	"38.224"	"235"	"32.512"	"5.297"
"GO:0005184"	"neuropeptide hormone activity"	"35.707"	"256"	"38.238"	"6.099"
"GO:0008188"	"neuropeptide receptor activity"	"33.1"	"183"	"25.096"	"4.77"
"GO:0008527"	"taste receptor activity"	"31.519"	"198"	"28.736"	"5.37"
"GO:0048020"	"CCR chemokine receptor binding"	"31.504"	"179"	"24.839"	"4.893"
"GO:0004966"	"galanin receptor activity"	"30.503"	"165"	"22.849"	"4.66"
"GO:0005102"	"receptor binding"	"29.161"	"1018"	"456.295"	"19.262"
"GO:0051378"	"serotonin binding"	"28.733"	"152"	"21.646"	"4.537"
"GO:0045028"	"G-protein coupled purinergic nucleotide receptor activity"	"28.135"	"147"	"21.675"	"4.454"
"GO:0001664"	"G-protein coupled receptor binding"	"27.487"	"605"	"217.718"	"14.09"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"27.109"	"205"	"39.179"	"6.117"
"GO:0004935"	"adrenergic receptor activity"	"25.804"	"157"	"28.027"	"4.998"
"GO:0042379"	"chemokine receptor binding"	"24.77"	"111"	"15.481"	"3.856"
"GO:0016494"	"C-X-C chemokine receptor activity"	"24.335"	"109"	"16.7"	"3.793"
"GO:0016907"	"G-protein coupled acetylcholine receptor activity"	"24.073"	"116"	"17.398"	"4.096"
"GO:0001965"	"G-protein alpha-subunit binding"	"24.054"	"169"	"33.877"	"5.617"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"23.155"	"95"	"13.184"	"3.533"
"GO:0008066"	"glutamate receptor activity"	"22.776"	"136"	"24.85"	"4.88"
"GO:0038036"	"sphingosine-1-phosphate receptor activity"	"22.467"	"93"	"14.271"	"3.504"
"GO:0070915"	"lysophosphatidic acid receptor activity"	"22.194"	"100"	"15.205"	"3.821"
"GO:0015026"	"coreceptor activity"	"20.973"	"168"	"39.797"	"6.113"
"GO:0004983"	"neuropeptide Y receptor activity"	"20.662"	"75"	"10.685"	"3.113"
