goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0051239	regulation of multicellular organismal process	2670	22	ADAM10|1;APP|1;BRCA1|1;SCARB2|0;CX3CR1|0;EFNA5|1;ELAVL1|0;GATA3|1;HSPB1|1;LYN|1;PLAUR|1;CX3CL1|1;SNTA1|0;THY1|1;YWHAE|0;TRIM25|0;SULF2|1;AFAP1L2|1;RTN4RL1|1;PCSK9|1;MDGA1|1;ATXN1L|0	6.938961859942404	3.1705030873570195	4.7231268673897375e-8	7.349785338327808e-4
GO:0048519	negative regulation of biological process	4669	28	ADAM10|1;APP|1;BRCA1|1;CX3CR1|0;EFNA5|1;ELAVL1|0;EPHB4|1;FLOT2|1;GAS1|1;GATA3|1;B4GALT1|1;HNRNPL|0;HSPB1|1;LYN|1;ATP8B1|1;PLAUR|1;CX3CL1|1;SNTA1|0;THY1|1;YWHAE|0;TRIM25|0;SRPX|1;CUL3|0;SULF2|1;DCBLD2|1;RTN4RL1|1;PCSK9|1;ATXN1L|0	12.134087237479807	2.307548928238583	1.0879061629331943e-7	7.349785338327808e-4
GO:0007155	cell adhesion	1239	15	ADAM10|1;APP|1;CX3CR1|0;EFNA5|1;EPHB4|1;FLOT2|1;GATA3|1;B4GALT1|1;HSPB1|1;LYN|1;CX3CL1|1;THY1|1;SRPX|1;TMEM8B|1;MDGA1|1	3.219990166467655	4.658399319416269	1.703677149356153e-7	7.349785338327808e-4
GO:0022610	biological adhesion	1247	15	ADAM10|1;APP|1;CX3CR1|0;EFNA5|1;EPHB4|1;FLOT2|1;GATA3|1;B4GALT1|1;HSPB1|1;LYN|1;CX3CL1|1;THY1|1;SRPX|1;TMEM8B|1;MDGA1|1	3.240781063426284	4.628513838618089	1.8540166080160958e-7	7.349785338327808e-4
GO:0048523	negative regulation of cellular process	4167	26	ADAM10|1;APP|1;BRCA1|1;CX3CR1|0;EFNA5|1;ELAVL1|0;EPHB4|1;GAS1|1;GATA3|1;B4GALT1|1;HNRNPL|0;HSPB1|1;LYN|1;ATP8B1|1;PLAUR|1;CX3CL1|1;SNTA1|0;THY1|1;YWHAE|0;SRPX|1;CUL3|0;SULF2|1;DCBLD2|1;RTN4RL1|1;PCSK9|1;ATXN1L|0	10.829458453325842	2.400858742111442	2.9235959086992835e-7	9.271892064848908e-4
GO:0006915	apoptotic process	1782	17	ADAM10|1;APP|1;BRCA1|1;CX3CR1|0;EFNA5|1;EPHB4|1;GAS1|1;GATA3|1;B4GALT1|1;HSPB1|1;LYN|1;PLAUR|1;CX3CL1|1;YWHAE|0;SRPX|1;CUL3|0;PCSK9|1	4.631172297534593	3.6707768374435044	5.635213891075352e-7	0.0013407306993693524
GO:0051246	regulation of protein metabolic process	2532	20	APP|1;BRCA1|1;CX3CR1|0;EFNA5|1;ELAVL1|0;EPHB4|1;FLOT2|1;GAS1|1;GATA3|1;HNRNPL|0;HSPB1|1;LYN|1;PLAUR|1;CX3CL1|1;SNTA1|0;THY1|1;YWHAE|0;CUL3|0;AFAP1L2|1;PCSK9|1	6.580318887406055	3.0393663805986075	6.613359093687876e-7	0.0013407306993693524
GO:0040011	locomotion	1585	16	ADAM10|1;APP|1;SHROOM2|1;CX3CR1|0;EFNA5|1;EPHB4|1;GATA3|1;B4GALT1|1;HSPB1|1;LYN|1;PLAUR|1;CX3CL1|1;THY1|1;TRIM25|0;CUL3|0;MDGA1|1	4.119196459928356	3.8842527069656403	6.764107709500422e-7	0.0013407306993693524
GO:0032268	regulation of cellular protein metabolic process	2353	19	APP|1;BRCA1|1;CX3CR1|0;EFNA5|1;ELAVL1|0;EPHB4|1;GAS1|1;GATA3|1;HNRNPL|0;HSPB1|1;LYN|1;PLAUR|1;CX3CL1|1;SNTA1|0;THY1|1;YWHAE|0;CUL3|0;AFAP1L2|1;PCSK9|1	6.115122567956733	3.1070513777696096	1.1136922970500507e-6	0.001962202083813628
GO:0012501	programmed cell death	1901	17	ADAM10|1;APP|1;BRCA1|1;CX3CR1|0;EFNA5|1;EPHB4|1;GAS1|1;GATA3|1;B4GALT1|1;HSPB1|1;LYN|1;PLAUR|1;CX3CL1|1;YWHAE|0;SRPX|1;CUL3|0;PCSK9|1	4.940436889794198	3.4409912279454624	1.4220209215709545e-6	0.0022548985753350625
