"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"32.985"	"-32.985"
"GO:0008380"	"RNA splicing"	"24.639"	"-24.639"
"GO:0006413"	"translational initiation"	"24.326"	"-24.326"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"24.021"	"-24.021"
"GO:0031124"	"mRNA 3'-end processing"	"23.146"	"-23.146"
"GO:0006397"	"mRNA processing"	"22.283"	"-22.283"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"21.113"	"-21.113"
"GO:0006369"	"termination of RNA polymerase II transcription"	"20.918"	"-20.918"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"20.472"	"-20.472"
"GO:0006406"	"mRNA export from nucleus"	"20.214"	"-20.214"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"19.958"	"-19.958"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"19.729"	"-19.729"
"GO:0006405"	"RNA export from nucleus"	"19.198"	"-19.198"
"GO:0016070"	"RNA metabolic process"	"19.04"	"-19.04"
"GO:0002181"	"cytoplasmic translation"	"18.735"	"-18.735"
"GO:0006412"	"translation"	"18.388"	"-18.388"
"GO:0000245"	"spliceosomal complex assembly"	"18.124"	"-18.124"
"GO:0000387"	"spliceosomal snRNP assembly"	"17.828"	"-17.828"
"GO:0006364"	"rRNA processing"	"17.273"	"-17.273"
"GO:0006334"	"nucleosome assembly"	"16.514"	"-16.514"
"GO:0051170"	"nuclear import"	"15.88"	"-15.88"
"GO:0006446"	"regulation of translational initiation"	"15.173"	"-15.173"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"	"14.699"	"-14.699"
"GO:0006396"	"RNA processing"	"13.677"	"-13.677"
"GO:0043484"	"regulation of RNA splicing"	"12.625"	"-12.625"
"GO:0017148"	"negative regulation of translation"	"12.277"	"-12.277"
"GO:0000027"	"ribosomal large subunit assembly"	"12.059"	"-12.059"
"GO:0061621"	"canonical glycolysis"	"12.038"	"-12.038"
"GO:0006096"	"glycolytic process"	"11.898"	"-11.898"
"GO:0042273"	"ribosomal large subunit biogenesis"	"11.8"	"-11.8"
"GO:0060964"	"regulation of gene silencing by miRNA"	"11.784"	"-11.784"
"GO:0000413"	"protein peptidyl-prolyl isomerization"	"11.689"	"-11.689"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"11.59"	"-11.59"
"GO:0043928"	"exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"	"11.42"	"-11.42"
"GO:0006099"	"tricarboxylic acid cycle"	"11.238"	"-11.238"
"GO:0006325"	"chromatin organization"	"11.136"	"-11.136"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"10.898"	"-10.898"
"GO:0000226"	"microtubule cytoskeleton organization"	"10.722"	"-10.722"
"GO:0007017"	"microtubule-based process"	"10.674"	"-10.674"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"	"10.643"	"-10.643"
"GO:0006378"	"mRNA polyadenylation"	"10.617"	"-10.617"
"GO:0010498"	"proteasomal protein catabolic process"	"10.473"	"-10.473"
"GO:1900087"	"positive regulation of G1/S transition of mitotic cell cycle"	"10.379"	"-10.379"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"10.186"	"-10.186"
"GO:0043687"	"post-translational protein modification"	"10.162"	"-10.162"
"GO:0006260"	"DNA replication"	"10.123"	"-10.123"
"GO:0045727"	"positive regulation of translation"	"10.072"	"-10.072"
"GO:0006270"	"DNA replication initiation"	"9.862"	"-9.862"
"GO:0006094"	"gluconeogenesis"	"9.744"	"-9.744"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"9.361"	"-9.361"
"GO:0000278"	"mitotic cell cycle"	"9.341"	"-9.341"
"GO:0006370"	"7-methylguanosine mRNA capping"	"9.326"	"-9.326"
"GO:0006284"	"base-excision repair"	"8.938"	"-8.938"
"GO:0031640"	"killing of cells of other organism"	"8.633"	"-8.633"
"GO:0097193"	"intrinsic apoptotic signaling pathway"	"8.632"	"-8.632"
"GO:0000422"	"mitophagy"	"8.52"	"-8.52"
"GO:0042026"	"protein refolding"	"8.505"	"-8.505"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"8.483"	"-8.483"
