"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005730"	"nucleolus"	"36.847"	"-36.847"
"GO:0032040"	"small-subunit processome"	"35.352"	"-35.352"
"GO:0030687"	"preribosome, large subunit precursor"	"23.435"	"-23.435"
"GO:0000786"	"nucleosome"	"22.238"	"-22.238"
"GO:0022625"	"cytosolic large ribosomal subunit"	"11.58"	"-11.58"
"GO:0070062"	"extracellular exosome"	"11.444"	"-11.444"
"GO:0001650"	"fibrillar center"	"11.01"	"-11.01"
"GO:0005634"	"nucleus"	"10.212"	"-10.212"
"GO:1990904"	"ribonucleoprotein complex"	"9.813"	"-9.813"
"GO:0016020"	"membrane"	"9.563"	"-9.563"
"GO:0005654"	"nucleoplasm"	"9.419"	"-9.419"
"GO:0000790"	"nuclear chromatin"	"8.279"	"-8.279"
"GO:0005697"	"telomerase holoenzyme complex"	"8.035"	"-8.035"
"GO:1904813"	"ficolin-1-rich granule lumen"	"8.009"	"-8.009"
"GO:0005759"	"mitochondrial matrix"	"7.71"	"-7.71"
"GO:0000228"	"nuclear chromosome"	"7.552"	"-7.552"
"GO:0022627"	"cytosolic small ribosomal subunit"	"7.228"	"-7.228"
"GO:0005840"	"ribosome"	"6.441"	"-6.441"
"GO:0005839"	"proteasome core complex"	"6.394"	"-6.394"
"GO:0000784"	"nuclear chromosome, telomeric region"	"6.29"	"-6.29"
"GO:0005694"	"chromosome"	"6.068"	"-6.068"
"GO:0010494"	"cytoplasmic stress granule"	"5.89"	"-5.89"
"GO:0005737"	"cytoplasm"	"5.772"	"-5.772"
"GO:0035327"	"transcriptionally active chromatin"	"5.771"	"-5.771"
"GO:0000794"	"condensed nuclear chromosome"	"5.614"	"-5.614"
"GO:0000502"	"proteasome complex"	"5.594"	"-5.594"
"GO:0031519"	"PcG protein complex"	"5.538"	"-5.538"
"GO:0005844"	"polysome"	"5.41"	"-5.41"
"GO:0035578"	"azurophil granule lumen"	"5.113"	"-5.113"
"GO:0034774"	"secretory granule lumen"	"4.851"	"-4.851"
"GO:0005874"	"microtubule"	"4.838"	"-4.838"
"GO:0043209"	"myelin sheath"	"4.667"	"-4.667"
"GO:0072562"	"blood microparticle"	"4.638"	"-4.638"
"GO:0005643"	"nuclear pore"	"4.51"	"-4.51"
"GO:0034399"	"nuclear periphery"	"4.44"	"-4.44"
"GO:0005829"	"cytosol"	"4.435"	"-4.435"
"GO:0031965"	"nuclear membrane"	"4.329"	"-4.329"
"GO:0042788"	"polysomal ribosome"	"4.28"	"-4.28"
"GO:0000785"	"chromatin"	"4.073"	"-4.073"
"GO:0000792"	"heterochromatin"	"3.89"	"-3.89"
"GO:0015030"	"Cajal body"	"3.841"	"-3.841"
"GO:0030016"	"myofibril"	"3.577"	"-3.577"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"3.442"	"-3.442"
"GO:0005719"	"nuclear euchromatin"	"3.228"	"-3.228"
"GO:0000793"	"condensed chromosome"	"3.055"	"-3.055"
"GO:0032991"	"macromolecular complex"	"3.037"	"-3.037"
"GO:0016605"	"PML body"	"3.025"	"-3.025"
"GO:0042645"	"mitochondrial nucleoid"	"3.005"	"-3.005"
