"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-23.07"	"23.07"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-13.568"	"13.568"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-13.224"	"13.224"
"GO:0010469"	"regulation of receptor activity"	"-13.062"	"13.062"
"GO:0007165"	"signal transduction"	"-11.681"	"11.681"
"GO:0007218"	"neuropeptide signaling pathway"	"-11.118"	"11.118"
"GO:0006955"	"immune response"	"-11.094"	"11.094"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-10.748"	"10.748"
"GO:0006954"	"inflammatory response"	"-10.708"	"10.708"
"GO:0007267"	"cell-cell signaling"	"-10.641"	"10.641"
"GO:0007268"	"chemical synaptic transmission"	"-10.568"	"10.568"
"GO:0006935"	"chemotaxis"	"-10.355"	"10.355"
"GO:0007166"	"cell surface receptor signaling pathway"	"-9.853"	"9.853"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-9.823"	"9.823"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-9.764"	"9.764"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-9.757"	"9.757"
"GO:0006351"	"transcription, DNA-templated"	"-9.377"	"9.377"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-8.94"	"8.94"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-8.712"	"8.712"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-8.675"	"8.675"
"GO:0019722"	"calcium-mediated signaling"	"-8.538"	"8.538"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"-8.416"	"8.416"
"GO:0030593"	"neutrophil chemotaxis"	"-8.394"	"8.394"
"GO:0030168"	"platelet activation"	"-8.279"	"8.279"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-8.203"	"8.203"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"-8.11"	"8.11"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-7.788"	"7.788"
"GO:0000165"	"MAPK cascade"	"-7.694"	"7.694"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-7.691"	"7.691"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"-7.378"	"7.378"
"GO:0050900"	"leukocyte migration"	"-7.325"	"7.325"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"-7.228"	"7.228"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-7.226"	"7.226"
"GO:0060326"	"cell chemotaxis"	"-7.21"	"7.21"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-7.11"	"7.11"
"GO:0007015"	"actin filament organization"	"-7.107"	"7.107"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"-7.015"	"7.015"
"GO:0008360"	"regulation of cell shape"	"-6.979"	"6.979"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-6.951"	"6.951"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"-6.938"	"6.938"
"GO:0016477"	"cell migration"	"-6.917"	"6.917"
"GO:0030335"	"positive regulation of cell migration"	"-6.872"	"6.872"
"GO:0031295"	"T cell costimulation"	"-6.845"	"6.845"
"GO:0051496"	"positive regulation of stress fiber assembly"	"-6.708"	"6.708"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"-6.698"	"6.698"
"GO:0071222"	"cellular response to lipopolysaccharide"	"-6.66"	"6.66"
"GO:0007411"	"axon guidance"	"-6.593"	"6.593"
"GO:0006405"	"RNA export from nucleus"	"-6.506"	"6.506"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"-6.428"	"6.428"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"-6.424"	"6.424"
"GO:0031124"	"mRNA 3'-end processing"	"-6.368"	"6.368"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"-6.248"	"6.248"
"GO:0007631"	"feeding behavior"	"-6.236"	"6.236"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"-6.231"	"6.231"
"GO:0030595"	"leukocyte chemotaxis"	"-6.223"	"6.223"
"GO:0045766"	"positive regulation of angiogenesis"	"-6.167"	"6.167"
"GO:0048013"	"ephrin receptor signaling pathway"	"-6.164"	"6.164"
"GO:0019221"	"cytokine-mediated signaling pathway"	"-6.124"	"6.124"
"GO:0007202"	"activation of phospholipase C activity"	"-6.061"	"6.061"
"GO:0019233"	"sensory perception of pain"	"-6.047"	"6.047"
"GO:0050852"	"T cell receptor signaling pathway"	"-6.042"	"6.042"
"GO:0007266"	"Rho protein signal transduction"	"-6.019"	"6.019"
