"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003723"	"RNA binding"	"22.212"	"-22.212"
"GO:0030515"	"snoRNA binding"	"21.218"	"-21.218"
"GO:0005524"	"ATP binding"	"11.269"	"-11.269"
"GO:0003674"	"molecular_function"	"10.997"	"-10.997"
"GO:0019843"	"rRNA binding"	"10.583"	"-10.583"
"GO:0046982"	"protein heterodimerization activity"	"10.504"	"-10.504"
"GO:0003743"	"translation initiation factor activity"	"9.309"	"-9.309"
"GO:0051082"	"unfolded protein binding"	"8.917"	"-8.917"
"GO:0003735"	"structural constituent of ribosome"	"8.841"	"-8.841"
"GO:0042623"	"ATPase activity, coupled"	"8.104"	"-8.104"
"GO:0005200"	"structural constituent of cytoskeleton"	"7.97"	"-7.97"
"GO:0051787"	"misfolded protein binding"	"7.818"	"-7.818"
"GO:0044183"	"protein binding involved in protein folding"	"7.684"	"-7.684"
"GO:0031072"	"heat shock protein binding"	"7.469"	"-7.469"
"GO:0003725"	"double-stranded RNA binding"	"7.106"	"-7.106"
"GO:0031491"	"nucleosome binding"	"7.072"	"-7.072"
"GO:0016887"	"ATPase activity"	"6.944"	"-6.944"
"GO:0008143"	"poly(A) binding"	"6.824"	"-6.824"
"GO:0005525"	"GTP binding"	"6.805"	"-6.805"
"GO:0004298"	"threonine-type endopeptidase activity"	"6.662"	"-6.662"
"GO:0031492"	"nucleosomal DNA binding"	"6.379"	"-6.379"
"GO:0008139"	"nuclear localization sequence binding"	"6.205"	"-6.205"
"GO:0070034"	"telomerase RNA binding"	"6.205"	"-6.205"
"GO:0008266"	"poly(U) RNA binding"	"6.199"	"-6.199"
"GO:0004521"	"endoribonuclease activity"	"5.655"	"-5.655"
"GO:0003730"	"mRNA 3'-UTR binding"	"5.506"	"-5.506"
"GO:0043022"	"ribosome binding"	"5.484"	"-5.484"
"GO:0048027"	"mRNA 5'-UTR binding"	"5.455"	"-5.455"
"GO:0004004"	"ATP-dependent RNA helicase activity"	"5.356"	"-5.356"
"GO:0004175"	"endopeptidase activity"	"5.12"	"-5.12"
"GO:0016787"	"hydrolase activity"	"5.039"	"-5.039"
"GO:0008135"	"translation factor activity, RNA binding"	"4.906"	"-4.906"
"GO:0030552"	"cAMP binding"	"4.82"	"-4.82"
"GO:0042393"	"histone binding"	"4.799"	"-4.799"
"GO:0016791"	"phosphatase activity"	"4.631"	"-4.631"
"GO:0000175"	"3'-5'-exoribonuclease activity"	"4.377"	"-4.377"
"GO:0008536"	"Ran GTPase binding"	"4.339"	"-4.339"
"GO:0003924"	"GTPase activity"	"4.106"	"-4.106"
"GO:0000166"	"nucleotide binding"	"3.997"	"-3.997"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"3.946"	"-3.946"
"GO:0031625"	"ubiquitin protein ligase binding"	"3.865"	"-3.865"
"GO:0003682"	"chromatin binding"	"3.821"	"-3.821"
"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"3.788"	"-3.788"
"GO:0043021"	"ribonucleoprotein complex binding"	"3.723"	"-3.723"
"GO:0019899"	"enzyme binding"	"3.711"	"-3.711"
"GO:0017022"	"myosin binding"	"3.694"	"-3.694"
"GO:0004519"	"endonuclease activity"	"3.35"	"-3.35"
"GO:0003690"	"double-stranded DNA binding"	"3.33"	"-3.33"
"GO:0004386"	"helicase activity"	"3.202"	"-3.202"
"GO:0009055"	"electron carrier activity"	"3.161"	"-3.161"
"GO:0000049"	"tRNA binding"	"3.141"	"-3.141"
"GO:0019789"	"SUMO transferase activity"	"3.127"	"-3.127"
"GO:0051087"	"chaperone binding"	"3.107"	"-3.107"
"GO:0097718"	"disordered domain specific binding"	"3.107"	"-3.107"
"GO:0051287"	"NAD binding"	"3.079"	"-3.079"
