"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0071013"	"catalytic step 2 spliceosome"	"-8.969"	"8.969"
"GO:0005681"	"spliceosomal complex"	"-7.781"	"7.781"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-7.209"	"7.209"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-5.808"	"5.808"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-5.181"	"5.181"
"GO:0005689"	"U12-type spliceosomal complex"	"-5.118"	"5.118"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-4.919"	"4.919"
"GO:0005743"	"mitochondrial inner membrane"	"-4.804"	"4.804"
"GO:0005761"	"mitochondrial ribosome"	"-3.755"	"3.755"
"GO:0031090"	"organelle membrane"	"-3.512"	"3.512"
"GO:0045171"	"intercellular bridge"	"-3.195"	"3.195"
"GO:0000242"	"pericentriolar material"	"-3.172"	"3.172"
"GO:0016592"	"mediator complex"	"-3.159"	"3.159"
"GO:0016607"	"nuclear speck"	"-3.156"	"3.156"
"GO:0035145"	"exon-exon junction complex"	"-3.127"	"3.127"
