"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-6.949"	"6.949"
"GO:0046872"	"metal ion binding"	"-5.674"	"5.674"
"GO:0003723"	"RNA binding"	"-5.219"	"5.219"
"GO:0017046"	"peptide hormone binding"	"-4.429"	"4.429"
"GO:0005179"	"hormone activity"	"-4.209"	"4.209"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-4.132"	"4.132"
"GO:0003677"	"DNA binding"	"-4.108"	"4.108"
"GO:0003729"	"mRNA binding"	"-3.67"	"3.67"
"GO:0004497"	"monooxygenase activity"	"-3.387"	"3.387"
"GO:0005184"	"neuropeptide hormone activity"	"-3.28"	"3.28"
"GO:0070330"	"aromatase activity"	"-3.178"	"3.178"
"GO:0008395"	"steroid hydroxylase activity"	"-3.16"	"3.16"
"GO:0005109"	"frizzled binding"	"-3.057"	"3.057"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-3.019"	"3.019"
