"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"50.515"	"1139"	"303.466"	"16.54"
"hsa04742"	"Taste transduction"	"28.25"	"350"	"89.735"	"9.213"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"24.339"	"449"	"153.365"	"12.146"
"hsa04062"	"Chemokine signaling pathway"	"22.97"	"714"	"312.151"	"17.495"
"hsa04024"	"cAMP signaling pathway"	"17.217"	"581"	"298.476"	"16.41"
"hsa04072"	"Phospholipase D signaling pathway"	"17.005"	"429"	"195.937"	"13.705"
"hsa04610"	"Complement and coagulation cascades"	"15.953"	"143"	"44.261"	"6.189"
"hsa04020"	"Calcium signaling pathway"	"15.261"	"452"	"229.179"	"14.601"
"hsa04015"	"Rap1 signaling pathway"	"13.917"	"497"	"275.129"	"15.943"
"hsa04726"	"Serotonergic synapse"	"13.873"	"308"	"151.406"	"11.288"
"hsa04725"	"Cholinergic synapse"	"13.014"	"307"	"150.33"	"12.039"
"hsa04923"	"Regulation of lipolysis in adipocytes"	"12.324"	"174"	"72.067"	"8.271"
"hsa04924"	"Renin secretion"	"12.115"	"194"	"85.619"	"8.946"
"hsa05150"	"Staphylococcus aureus infection"	"11.908"	"106"	"36.329"	"5.851"
"hsa00140"	"Steroid hormone biosynthesis"	"11.762"	"83"	"24.896"	"4.94"
"hsa04724"	"Glutamatergic synapse"	"11.735"	"266"	"135.795"	"11.095"
"hsa04360"	"Axon guidance"	"11.201"	"354"	"199.942"	"13.754"
"hsa04672"	"Intestinal immune network for IgA production"	"10.735"	"93"	"34.485"	"5.451"
"hsa04022"	"cGMP-PKG signaling pathway"	"10.502"	"375"	"222.675"	"14.505"
"hsa04810"	"Regulation of actin cytoskeleton"	"10.341"	"473"	"301.832"	"16.552"
"hsa04713"	"Circadian entrainment"	"10.256"	"248"	"133.847"	"11.131"
"hsa04926"	"Relaxin signaling pathway"	"9.794"	"413"	"259.584"	"15.665"
"hsa00980"	"Metabolism of xenobiotics by cytochrome P450"	"8.957"	"78"	"29.744"	"5.388"
"hsa00830"	"Retinol metabolism"	"8.941"	"71"	"25.68"	"5.069"
