"GO.ID"	"GO.Term"	"Z-score"
"GO:0004930"	"G-protein coupled receptor activity"	"52.186"
"GO:0033038"	"bitter taste receptor activity"	"27.567"
"GO:0008009"	"chemokine activity"	"27.237"
"GO:0016493"	"C-C chemokine receptor activity"	"21.776"
"GO:0019956"	"chemokine binding"	"21.693"
"GO:0042923"	"neuropeptide binding"	"21.335"
"GO:0019957"	"C-C chemokine binding"	"21.315"
"GO:0030594"	"neurotransmitter receptor activity"	"18.88"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"18.657"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"18.057"
"GO:0008527"	"taste receptor activity"	"18.004"
"GO:0004950"	"chemokine receptor activity"	"17.906"
"GO:0005179"	"hormone activity"	"17.387"
"GO:0005184"	"neuropeptide hormone activity"	"16.445"
"GO:0017046"	"peptide hormone binding"	"16.381"
"GO:0048020"	"CCR chemokine receptor binding"	"14.473"
"GO:0051378"	"serotonin binding"	"13.815"
"GO:0008188"	"neuropeptide receptor activity"	"13.631"
"GO:0004966"	"galanin receptor activity"	"13.579"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"13.515"
"GO:0016494"	"C-X-C chemokine receptor activity"	"13.514"
"GO:0004935"	"adrenergic receptor activity"	"13.044"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"12.155"
"GO:0042379"	"chemokine receptor binding"	"12.153"
"GO:0004994"	"somatostatin receptor activity"	"11.956"
"GO:0020037"	"heme binding"	"11.826"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"11.792"
"GO:0008083"	"growth factor activity"	"11.78"
"GO:0008066"	"glutamate receptor activity"	"11.71"
"GO:0005104"	"fibroblast growth factor receptor binding"	"11.618"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"11.575"
"GO:0008144"	"drug binding"	"11.523"
"GO:0038036"	"sphingosine-1-phosphate receptor activity"	"11.48"
"GO:0005102"	"receptor binding"	"11.17"
"GO:0016907"	"G-protein coupled acetylcholine receptor activity"	"11.156"
"GO:0070915"	"lysophosphatidic acid receptor activity"	"11.076"
"GO:0008194"	"UDP-glycosyltransferase activity"	"11"
"GO:0005506"	"iron ion binding"	"10.995"
"GO:0001664"	"G-protein coupled receptor binding"	"10.94"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.82"
"GO:0045028"	"G-protein coupled purinergic nucleotide receptor activity"	"10.691"
"GO:0051379"	"epinephrine binding"	"10.57"
"GO:0004983"	"neuropeptide Y receptor activity"	"10.392"
"GO:0004982"	"N-formyl peptide receptor activity"	"10.337"
"GO:0008201"	"heparin binding"	"10.23"
"GO:0004985"	"opioid receptor activity"	"10.216"
"GO:0004497"	"monooxygenase activity"	"9.933"
"GO:0001601"	"peptide YY receptor activity"	"9.931"
"GO:0004949"	"cannabinoid receptor activity"	"9.863"
"GO:0031735"	"CCR10 chemokine receptor binding"	"9.648"
"GO:0008395"	"steroid hydroxylase activity"	"9.523"
"GO:0001591"	"dopamine neurotransmitter receptor activity, coupled via Gi/Go"	"9.333"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"9.331"
"GO:0001609"	"G-protein coupled adenosine receptor activity"	"9.307"
"GO:0001602"	"pancreatic polypeptide receptor activity"	"9.297"
"GO:0004938"	"alpha2-adrenergic receptor activity"	"9.233"
"GO:0005245"	"voltage-gated calcium channel activity"	"9.183"
"GO:0070330"	"aromatase activity"	"9.12"
"GO:0004947"	"bradykinin receptor activity"	"9.094"
"GO:0001515"	"opioid peptide activity"	"9.012"
"GO:0052812"	"phosphatidylinositol-3,4-bisphosphate 5-kinase activity"	"8.932"
"GO:0001965"	"G-protein alpha-subunit binding"	"8.908"
"GO:0001607"	"neuromedin U receptor activity"	"8.719"
"GO:0042924"	"neuromedin U binding"	"8.719"
"GO:0017159"	"pantetheine hydrolase activity"	"8.709"
"GO:0042056"	"chemoattractant activity"	"8.607"
"GO:0015020"	"glucuronosyltransferase activity"	"8.49"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"8.317"
"GO:0001972"	"retinoic acid binding"	"8.034"
"GO:0015026"	"coreceptor activity"	"7.979"
"GO:0004918"	"interleukin-8 receptor activity"	"7.857"
"GO:0005124"	"scavenger receptor binding"	"7.852"
"GO:0005246"	"calcium channel regulator activity"	"7.797"
"GO:0035240"	"dopamine binding"	"7.7"
"GO:0031732"	"CCR7 chemokine receptor binding"	"7.679"
"GO:0051380"	"norepinephrine binding"	"7.672"
"GO:0035717"	"chemokine (C-C motif) ligand 7 binding"	"7.624"
"GO:0031726"	"CCR1 chemokine receptor binding"	"7.587"
"GO:0043560"	"insulin receptor substrate binding"	"7.561"
"GO:0001641"	"group II metabotropic glutamate receptor activity"	"7.52"
"GO:0008392"	"arachidonic acid epoxygenase activity"	"7.322"
"GO:0071791"	"chemokine (C-C motif) ligand 5 binding"	"7.225"
"GO:0000285"	"1-phosphatidylinositol-3-phosphate 5-kinase activity"	"7.192"
"GO:0052810"	"1-phosphatidylinositol-5-kinase activity"	"7.192"
"GO:0019958"	"C-X-C chemokine binding"	"6.946"
"GO:0090722"	NA	"6.79"
"GO:0004965"	"G-protein coupled GABA receptor activity"	"6.785"
"GO:0005158"	"insulin receptor binding"	"6.751"
"GO:0051428"	"peptide hormone receptor binding"	"6.748"
"GO:0031702"	"type 1 angiotensin receptor binding"	"6.708"
"GO:0001784"	"phosphotyrosine binding"	"6.599"
"GO:0019825"	"oxygen binding"	"6.489"
"GO:0042562"	"hormone binding"	"6.466"
"GO:0035727"	"lysophosphatidic acid binding"	"6.433"
"GO:0051015"	"actin filament binding"	"6.425"
"GO:0004957"	"prostaglandin E receptor activity"	"6.357"
"GO:0030273"	"melanin-concentrating hormone receptor activity"	"6.351"
"GO:0019959"	"interleukin-8 binding"	"6.333"
"GO:0005168"	"neurotrophin TRKA receptor binding"	"6.317"
"GO:0004033"	"aldo-keto reductase (NADP) activity"	"6.274"
