"GO.ID"	"GO.Term"	"Z-score"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"70.259"
"GO:0007218"	"neuropeptide signaling pathway"	"35.074"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"34.804"
"GO:0070098"	"chemokine-mediated signaling pathway"	"32.842"
"GO:0010469"	"regulation of receptor activity"	"32.455"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"29.472"
"GO:0006935"	"chemotaxis"	"29.459"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"27.496"
"GO:0006954"	"inflammatory response"	"26.619"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"26.54"
"GO:0006955"	"immune response"	"24.744"
"GO:0060326"	"cell chemotaxis"	"24.253"
"GO:0030593"	"neutrophil chemotaxis"	"24.193"
"GO:0019722"	"calcium-mediated signaling"	"23.901"
"GO:0007267"	"cell-cell signaling"	"23.667"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"22.775"
"GO:0007268"	"chemical synaptic transmission"	"22.473"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"21.668"
"GO:0030595"	"leukocyte chemotaxis"	"20.908"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"18.999"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"18.511"
"GO:0007194"	"negative regulation of adenylate cyclase activity"	"17.319"
"GO:0007631"	"feeding behavior"	"17.218"
"GO:0002407"	"dendritic cell chemotaxis"	"16.357"
"GO:0048247"	"lymphocyte chemotaxis"	"16.055"
"GO:0007166"	"cell surface receptor signaling pathway"	"16.02"
"GO:0019233"	"sensory perception of pain"	"15.198"
"GO:0007202"	"activation of phospholipase C activity"	"15.008"
"GO:0002548"	"monocyte chemotaxis"	"14.578"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"14.438"
"GO:0051930"	"regulation of sensory perception of pain"	"14.072"
"GO:0042755"	"eating behavior"	"14.036"
"GO:0006816"	"calcium ion transport"	"13.506"
"GO:0035815"	"positive regulation of renal sodium excretion"	"13.236"
"GO:0030168"	"platelet activation"	"13.19"
"GO:0007196"	"adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway"	"13.117"
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	"12.977"
"GO:0007165"	"signal transduction"	"12.948"
"GO:0050482"	"arachidonic acid secretion"	"12.919"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"12.884"
"GO:0006874"	"cellular calcium ion homeostasis"	"12.865"
"GO:0002430"	"complement receptor mediated signaling pathway"	"12.857"
"GO:0045776"	"negative regulation of blood pressure"	"12.635"
"GO:0007216"	"G-protein coupled glutamate receptor signaling pathway"	"12.607"
"GO:0043950"	"positive regulation of cAMP-mediated signaling"	"12.548"
