"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005887"	"integral component of plasma membrane"	"40.905"	"1610"	"637.894"	"23.765"
"GO:0005886"	"plasma membrane"	"33.177"	"4077"	"2603.983"	"44.398"
"GO:0005576"	"extracellular region"	"19.382"	"1669"	"1075.977"	"30.597"
"GO:0016021"	"integral component of membrane"	"17.16"	"1299"	"820.062"	"27.91"
"GO:0009897"	"external side of plasma membrane"	"15.442"	"332"	"149.606"	"11.812"
"GO:0005622"	"intracellular"	"15.389"	"607"	"327.911"	"18.136"
"GO:0043679"	"axon terminus"	"14.965"	"158"	"53.095"	"7.01"
"GO:0099056"	"integral component of presynaptic membrane"	"14.651"	"125"	"38.122"	"5.93"
"GO:0005615"	"extracellular space"	"13.22"	"1227"	"870.83"	"26.941"
"GO:0099055"	"integral component of postsynaptic membrane"	"12.14"	"90"	"27.204"	"5.173"
"GO:0005623"	"cell"	"10.676"	"54"	"14.377"	"3.711"
"GO:0030425"	"dendrite"	"10.186"	"604"	"413.032"	"18.748"
"GO:0042383"	"sarcolemma"	"8.825"	"129"	"62.327"	"7.555"
"GO:0031090"	"organelle membrane"	"8.696"	"100"	"43.22"	"6.529"
"GO:0005882"	"intermediate filament"	"8.555"	"107"	"48.069"	"6.889"
"GO:0060170"	"ciliary membrane"	"7.977"	"94"	"43.651"	"6.312"
"GO:0097730"	NA	"7.925"	"79"	"33.332"	"5.763"
"GO:0043204"	"perikaryon"	"7.734"	"181"	"104.135"	"9.939"
"GO:0042734"	"presynaptic membrane"	"7.689"	"95"	"43.356"	"6.717"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"7.668"	"33"	"9.702"	"3.038"
"GO:0005579"	"membrane attack complex"	"7.625"	"15"	"2.692"	"1.614"
"GO:0005834"	"heterotrimeric G-protein complex"	"7.541"	"110"	"53.802"	"7.452"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"7.495"	"51"	"19.062"	"4.261"
"GO:1990454"	"L-type voltage-gated calcium channel complex"	"7.344"	"17"	"3.496"	"1.839"
"GO:0005891"	"voltage-gated calcium channel complex"	"7.329"	"28"	"7.825"	"2.753"
"GO:0030018"	"Z disc"	"7.311"	"186"	"109.331"	"10.487"
"GO:0099061"	"integral component of postsynaptic density membrane"	"7.279"	"56"	"23.294"	"4.493"
"GO:0098691"	NA	"7.026"	"28"	"8.234"	"2.813"
"GO:0009986"	"cell surface"	"6.954"	"532"	"398.394"	"19.214"
"GO:0038039"	"G-protein coupled receptor heterodimeric complex"	"6.785"	"18"	"4.337"	"2.014"
"GO:0005788"	"endoplasmic reticulum lumen"	"6.618"	"248"	"167.545"	"12.157"
"GO:0031093"	"platelet alpha granule lumen"	"6.508"	"130"	"76.707"	"8.189"
"GO:0016013"	"syntrophin complex"	"6.183"	"11"	"2.119"	"1.436"
"GO:0001533"	"cornified envelope"	"6.17"	"42"	"16.929"	"4.064"
"GO:0016323"	"basolateral plasma membrane"	"6.14"	"205"	"136.461"	"11.163"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"6.127"	"22"	"6.632"	"2.508"
"GO:0097444"	"spine apparatus"	"5.956"	"19"	"5.728"	"2.228"
"GO:0032280"	"symmetric synapse"	"5.915"	"24"	"7.962"	"2.711"
"GO:0034703"	"cation channel complex"	"5.765"	"7"	"1.065"	"1.029"
"GO:0043194"	"axon initial segment"	"5.717"	"26"	"9.245"	"2.931"
"GO:0035841"	"new growing cell tip"	"5.689"	"9"	"1.84"	"1.259"
"GO:0005901"	"caveola"	"5.664"	"116"	"69.81"	"8.155"
"GO:0016529"	"sarcoplasmic reticulum"	"5.551"	"44"	"19.202"	"4.468"
"GO:0005911"	"cell-cell junction"	"5.53"	"248"	"177.617"	"12.728"
"GO:0099154"	NA	"5.338"	"9"	"1.895"	"1.331"
"GO:0098982"	"GABA-ergic synapse"	"5.3"	"62"	"33.504"	"5.377"
"GO:0034592"	"synaptic vesicle lumen"	"5.274"	"9"	"1.891"	"1.348"
"GO:0099013"	"neuronal dense core vesicle lumen"	"5.274"	"9"	"1.891"	"1.348"
"GO:0070852"	"cell body fiber"	"5.264"	"20"	"6.58"	"2.55"
"GO:0033017"	"sarcoplasmic reticulum membrane"	"5.259"	"38"	"16.655"	"4.059"
"GO:0005768"	"endosome"	"5.217"	"379"	"294.161"	"16.264"
"GO:0097524"	"sperm plasma membrane"	"5.205"	"9"	"1.905"	"1.363"
"GO:0030139"	"endocytic vesicle"	"5.177"	"92"	"55.321"	"7.085"
"GO:0034364"	"high-density lipoprotein particle"	"5.093"	"22"	"7.857"	"2.777"
"GO:0032279"	"asymmetric synapse"	"5.08"	"20"	"6.781"	"2.602"
"GO:0032590"	"dendrite membrane"	"4.996"	"39"	"17.95"	"4.213"
"GO:0030054"	"cell junction"	"4.98"	"345"	"265.944"	"15.875"
"GO:0097679"	"other organism cytoplasm"	"4.974"	"10"	"2.405"	"1.527"
"GO:0098978"	"glutamatergic synapse"	"4.924"	"524"	"425.73"	"19.956"
"GO:0048786"	"presynaptic active zone"	"4.809"	"75"	"44.897"	"6.26"
"GO:0030141"	"secretory granule"	"4.796"	"84"	"50.707"	"6.941"
"GO:0005955"	"calcineurin complex"	"4.73"	"22"	"8.306"	"2.895"
"GO:0020005"	"symbiont-containing vacuole membrane"	"4.637"	"9"	"2.284"	"1.448"
"GO:1903143"	"adrenomedullin receptor complex"	"4.534"	"9"	"2.301"	"1.477"
"GO:0030673"	"axolemma"	"4.533"	"26"	"11.169"	"3.272"
