"GO.ID"	"GO.Term"	"zscore"
"GO:0002017"	"regulation of blood volume by renal aldosterone"	"13.217"
"GO:0060585"	"positive regulation of prostaglandin-endoperoxide synthase activity"	"11.783"
"GO:0003058"	"hormonal regulation of the force of heart contraction"	"11.206"
"GO:0003099"	"positive regulation of the force of heart contraction by chemical signal"	"11.206"
"GO:0009071"	"serine family amino acid catabolic process"	"11.065"
"GO:0046360"	"2-oxobutyrate biosynthetic process"	"11.065"
"GO:0061642"	"chemoattraction of axon"	"11.065"
"GO:0070473"	"negative regulation of uterine smooth muscle contraction"	"10.8"
"GO:0060450"	"positive regulation of hindgut contraction"	"10.493"
"GO:0001207"	"histone displacement"	"10.435"
"GO:0051039"	"positive regulation of transcription involved in meiotic cell cycle"	"10.435"
"GO:0099588"	"positive regulation of postsynaptic cytosolic calcium concentration"	"10.377"
"GO:1905355"	"spine apparatus assembly"	"10.377"
"GO:0019321"	"pentose metabolic process"	"10.21"
"GO:0097275"	"cellular ammonia homeostasis"	"10"
"GO:0097276"	"cellular creatinine homeostasis"	"10"
"GO:0097277"	"cellular urea homeostasis"	"10"
"GO:0002644"	"negative regulation of tolerance induction"	"9.949"
"GO:0048640"	"negative regulation of developmental growth"	"9.949"
"GO:1902178"	"fibroblast growth factor receptor apoptotic signaling pathway"	"9.949"
"GO:0046314"	"phosphocreatine biosynthetic process"	"9.899"
"GO:0014826"	"vein smooth muscle contraction"	"9.864"
"GO:0051050"	"positive regulation of transport"	"9.85"
"GO:0051282"	"regulation of sequestering of calcium ion"	"9.85"
"GO:0097274"	"urea homeostasis"	"9.85"
"GO:0006669"	"sphinganine-1-phosphate biosynthetic process"	"9.802"
"GO:0015705"	"iodide transport"	"9.771"
"GO:0070349"	"positive regulation of brown fat cell proliferation"	"9.754"
"GO:0006867"	"asparagine transport"	"9.707"
"GO:1901979"	"regulation of inward rectifier potassium channel activity"	"9.707"
"GO:1902159"	"regulation of cyclic nucleotide-gated ion channel activity"	"9.707"
"GO:2000487"	"positive regulation of glutamine transport"	"9.707"
"GO:0001980"	"regulation of systemic arterial blood pressure by ischemic conditions"	"9.661"
"GO:0051794"	"regulation of catagen"	"9.661"
"GO:0051866"	"general adaptation syndrome"	"9.661"
"GO:1902256"	"regulation of apoptotic process involved in outflow tract morphogenesis"	"9.661"
"GO:1903701"	"substantia propria of cornea development"	"9.661"
"GO:0031060"	"regulation of histone methylation"	"9.57"
"GO:0033274"	"response to vitamin B2"	"9.57"
"GO:0070829"	"heterochromatin maintenance"	"9.57"
"GO:0033275"	"actin-myosin filament sliding"	"9.525"
"GO:0071622"	"regulation of granulocyte chemotaxis"	"9.482"
"GO:0098924"	"retrograde trans-synaptic signaling by nitric oxide"	"9.482"
"GO:0140196"	NA	"9.482"
"GO:0031441"	"negative regulation of mRNA 3'-end processing"	"9.396"
"GO:0021999"	"neural plate anterior/posterior regionalization"	"9.271"
"GO:0031583"	"phospholipase D-activating G-protein coupled receptor signaling pathway"	"9.271"
"GO:0042313"	"protein kinase C deactivation"	"9.271"
"GO:0043179"	"rhythmic excitation"	"9.271"
"GO:0005984"	"disaccharide metabolic process"	"9.19"
"GO:0030209"	"dermatan sulfate catabolic process"	"9.19"
"GO:0042310"	"vasoconstriction"	"9.19"
"GO:0060550"	"positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity"	"8.998"
"GO:0060552"	"positive regulation of fructose 1,6-bisphosphate metabolic process"	"8.998"
"GO:0042416"	"dopamine biosynthetic process"	"8.925"
"GO:0072599"	"establishment of protein localization to endoplasmic reticulum"	"8.817"
"GO:0035623"	"renal glucose absorption"	"8.782"
"GO:0031449"	"regulation of slow-twitch skeletal muscle fiber contraction"	"8.613"
"GO:0098735"	"positive regulation of the force of heart contraction"	"8.451"
"GO:0070296"	"sarcoplasmic reticulum calcium ion transport"	"8.437"
"GO:0060351"	"cartilage development involved in endochondral bone morphogenesis"	"8.432"
"GO:0007565"	"female pregnancy"	"8.27"
"GO:0006885"	"regulation of pH"	"8.094"
"GO:0003100"	"regulation of systemic arterial blood pressure by endothelin"	"8.036"
"GO:0045778"	"positive regulation of ossification"	"7.823"
"GO:0010193"	"response to ozone"	"7.785"
"GO:0001941"	"postsynaptic membrane organization"	"7.407"
"GO:0061402"	"positive regulation of transcription from RNA polymerase II promoter in response to acidic pH"	"7.244"
"GO:0006941"	"striated muscle contraction"	"7.223"
"GO:1990145"	"maintenance of translational fidelity"	"7.185"
"GO:0001550"	"ovarian cumulus expansion"	"7.128"
"GO:1902514"	"regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	"7.128"
"GO:0014808"	"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"7.125"
"GO:0046500"	"S-adenosylmethionine metabolic process"	"7.096"
"GO:0007549"	"dosage compensation"	"7.072"
"GO:1902731"	"negative regulation of chondrocyte proliferation"	"7.072"
"GO:0042095"	"interferon-gamma biosynthetic process"	"7.054"
"GO:2001260"	"regulation of semaphorin-plexin signaling pathway"	"7.054"
"GO:0032308"	"positive regulation of prostaglandin secretion"	"7.052"
"GO:0098886"	"modification of dendritic spine"	"7.018"
"GO:0021784"	"postganglionic parasympathetic fiber development"	"6.982"
"GO:0010893"	"positive regulation of steroid biosynthetic process"	"6.964"
"GO:1905006"	"negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation"	"6.964"
"GO:0021692"	"cerebellar Purkinje cell layer morphogenesis"	"6.947"
"GO:0010469"	"regulation of receptor activity"	"6.936"
"GO:0055075"	"potassium ion homeostasis"	"6.931"
"GO:0045851"	"pH reduction"	"6.929"
"GO:0035710"	"CD4-positive, alpha-beta T cell activation"	"6.912"
"GO:0035600"	"tRNA methylthiolation"	"6.895"
"GO:0070977"	"bone maturation"	"6.878"
"GO:1902307"	"positive regulation of sodium ion transmembrane transport"	"6.878"
"GO:0021940"	"positive regulation of cerebellar granule cell precursor proliferation"	"6.861"
"GO:0045645"	"positive regulation of eosinophil differentiation"	"6.861"
"GO:0042480"	"negative regulation of eye photoreceptor cell development"	"6.844"
"GO:0097474"	"retinal cone cell apoptotic process"	"6.844"
"GO:0086043"	"bundle of His cell action potential"	"6.827"
"GO:1901475"	"pyruvate transmembrane transport"	"6.811"
"GO:1902367"	"negative regulation of Notch signaling pathway involved in somitogenesis"	"6.811"
"GO:0010565"	"regulation of cellular ketone metabolic process"	"6.795"
"GO:0016488"	"farnesol catabolic process"	"6.794"
"GO:0034021"	"response to silicon dioxide"	"6.778"
"GO:0044062"	"regulation of excretion"	"6.778"
"GO:0006560"	"proline metabolic process"	"6.762"
"GO:0006601"	"creatine biosynthetic process"	"6.762"
"GO:0032770"	"positive regulation of monooxygenase activity"	"6.762"
"GO:0071389"	"cellular response to mineralocorticoid stimulus"	"6.762"
"GO:0099180"	NA	"6.762"
"GO:0060557"	"positive regulation of vitamin D biosynthetic process"	"6.746"
"GO:0072210"	"metanephric nephron development"	"6.746"
"GO:0042704"	"uterine wall breakdown"	"6.714"
"GO:0051446"	"positive regulation of meiotic cell cycle"	"6.714"
"GO:0015817"	"histidine transport"	"6.683"
"GO:0097050"	"type B pancreatic cell apoptotic process"	"6.683"
"GO:0045925"	"positive regulation of female receptivity"	"6.667"
"GO:0034696"	"response to prostaglandin F"	"6.652"
"GO:1900248"	"negative regulation of cytoplasmic translational elongation"	"6.652"
"GO:0009386"	"translational attenuation"	"6.636"
"GO:0010002"	"cardioblast differentiation"	"6.636"
"GO:0034157"	"positive regulation of toll-like receptor 7 signaling pathway"	"6.636"
"GO:0042418"	"epinephrine biosynthetic process"	"6.636"
"GO:0034393"	"positive regulation of smooth muscle cell apoptotic process"	"6.626"
"GO:0014728"	"regulation of the force of skeletal muscle contraction"	"6.621"
"GO:0046498"	"S-adenosylhomocysteine metabolic process"	"6.621"
"GO:0034165"	"positive regulation of toll-like receptor 9 signaling pathway"	"6.591"
"GO:2000309"	"positive regulation of tumor necrosis factor (ligand) superfamily member 11 production"	"6.591"
"GO:0003220"	"left ventricular cardiac muscle tissue morphogenesis"	"6.561"
"GO:0010882"	"regulation of cardiac muscle contraction by calcium ion signaling"	"6.551"
"GO:0070101"	"positive regulation of chemokine-mediated signaling pathway"	"6.546"
"GO:0014824"	"artery smooth muscle contraction"	"6.542"
"GO:0048850"	"hypophysis morphogenesis"	"6.532"
"GO:0071641"	"negative regulation of macrophage inflammatory protein 1 alpha production"	"6.532"
"GO:0032834"	"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response"	"6.503"
"GO:0051284"	"positive regulation of sequestering of calcium ion"	"6.503"
"GO:0042756"	"drinking behavior"	"6.5"
"GO:0007039"	"protein catabolic process in the vacuole"	"6.46"
"GO:0008050"	"female courtship behavior"	"6.446"
"GO:0070268"	"cornification"	"6.418"
"GO:0035565"	"regulation of pronephros size"	"6.39"
"GO:0045425"	"positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process"	"6.323"
"GO:0098907"	"regulation of SA node cell action potential"	"6.31"
"GO:0090494"	"dopamine uptake"	"6.297"
"GO:0002027"	"regulation of heart rate"	"6.284"
"GO:0010460"	"positive regulation of heart rate"	"6.264"
"GO:0086029"	"Purkinje myocyte to ventricular cardiac muscle cell signaling"	"6.245"
"GO:0055117"	"regulation of cardiac muscle contraction"	"6.234"
"GO:0099170"	NA	"6.216"
"GO:0071313"	"cellular response to caffeine"	"6.191"
"GO:0042730"	"fibrinolysis"	"6.066"
"GO:0060272"	"embryonic skeletal joint morphogenesis"	"6.05"
"GO:0050795"	"regulation of behavior"	"6.022"
"GO:0055078"	"sodium ion homeostasis"	"6.02"
"GO:0032094"	"response to food"	"5.947"
"GO:0006600"	"creatine metabolic process"	"5.935"
"GO:0042053"	"regulation of dopamine metabolic process"	"5.933"
"GO:0035136"	"forelimb morphogenesis"	"5.924"
"GO:0010226"	"response to lithium ion"	"5.888"
"GO:0060688"	"regulation of morphogenesis of a branching structure"	"5.881"
"GO:0043567"	"regulation of insulin-like growth factor receptor signaling pathway"	"5.87"
"GO:0051365"	"cellular response to potassium ion starvation"	"5.817"
"GO:0031000"	"response to caffeine"	"5.784"
"GO:1901837"	"negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter"	"5.776"
"GO:0006936"	"muscle contraction"	"5.767"
"GO:0006704"	"glucocorticoid biosynthetic process"	"5.764"
"GO:0008544"	"epidermis development"	"5.762"
"GO:0032946"	"positive regulation of mononuclear cell proliferation"	"5.706"
"GO:0060350"	"endochondral bone morphogenesis"	"5.686"
"GO:0030573"	"bile acid catabolic process"	"5.657"
"GO:0060538"	"skeletal muscle organ development"	"5.647"
"GO:1902373"	"negative regulation of mRNA catabolic process"	"5.647"
"GO:0007198"	"adenylate cyclase-inhibiting serotonin receptor signaling pathway"	"5.638"
"GO:0010133"	"proline catabolic process to glutamate"	"5.638"
"GO:0033563"	"dorsal/ventral axon guidance"	"5.628"
"GO:0045726"	"positive regulation of integrin biosynthetic process"	"5.628"
"GO:0072017"	"distal tubule development"	"5.619"
"GO:1903670"	"regulation of sprouting angiogenesis"	"5.619"
"GO:0072044"	"collecting duct development"	"5.591"
"GO:1903659"	"regulation of complement-dependent cytotoxicity"	"5.581"
"GO:0051612"	"negative regulation of serotonin uptake"	"5.572"
"GO:0060559"	"positive regulation of calcidiol 1-monooxygenase activity"	"5.572"
"GO:0003408"	"optic cup formation involved in camera-type eye development"	"5.563"
"GO:0071393"	"cellular response to progesterone stimulus"	"5.563"
"GO:2000172"	"regulation of branching morphogenesis of a nerve"	"5.563"
"GO:0042093"	"T-helper cell differentiation"	"5.554"
"GO:0051138"	"positive regulation of NK T cell differentiation"	"5.536"
"GO:0032696"	"negative regulation of interleukin-13 production"	"5.527"
"GO:0032700"	"negative regulation of interleukin-17 production"	"5.526"
"GO:0021986"	"habenula development"	"5.5"
"GO:0051795"	"positive regulation of catagen"	"5.5"
"GO:0002803"	"positive regulation of antibacterial peptide production"	"5.482"
"GO:0021965"	"spinal cord ventral commissure morphogenesis"	"5.482"
"GO:0010693"	"negative regulation of alkaline phosphatase activity"	"5.465"
"GO:0098904"	"regulation of AV node cell action potential"	"5.465"
"GO:0060126"	"somatotropin secreting cell differentiation"	"5.447"
"GO:0045321"	"leukocyte activation"	"5.439"
"GO:0048016"	"inositol phosphate-mediated signaling"	"5.422"
"GO:0030185"	"nitric oxide transport"	"5.405"
"GO:0048305"	"immunoglobulin secretion"	"5.405"
"GO:0060047"	"heart contraction"	"5.402"
"GO:0051480"	"regulation of cytosolic calcium ion concentration"	"5.397"
"GO:0089709"	"L-histidine transmembrane transport"	"5.396"
"GO:0043163"	"cell envelope organization"	"5.388"
"GO:0032735"	"positive regulation of interleukin-12 production"	"5.38"
"GO:0051385"	"response to mineralocorticoid"	"5.371"
"GO:0090312"	"positive regulation of protein deacetylation"	"5.371"
"GO:0099171"	NA	"5.363"
"GO:1903413"	"cellular response to bile acid"	"5.346"
"GO:0060213"	"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"5.343"
"GO:0043616"	"keratinocyte proliferation"	"5.313"
"GO:0048484"	"enteric nervous system development"	"5.311"
"GO:0042136"	"neurotransmitter biosynthetic process"	"5.288"
"GO:0009887"	"animal organ morphogenesis"	"5.277"
"GO:0032342"	"aldosterone biosynthetic process"	"5.266"
"GO:0034651"	"cortisol biosynthetic process"	"5.266"
"GO:0060048"	"cardiac muscle contraction"	"5.221"
"GO:0098910"	"regulation of atrial cardiac muscle cell action potential"	"5.212"
"GO:0060242"	"contact inhibition"	"5.205"
"GO:0060317"	"cardiac epithelial to mesenchymal transition"	"5.125"
"GO:0001516"	"prostaglandin biosynthetic process"	"5.115"
"GO:0060453"	"regulation of gastric acid secretion"	"5.073"
"GO:0009953"	"dorsal/ventral pattern formation"	"5.053"
"GO:1902043"	"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"5.019"
"GO:0045110"	"intermediate filament bundle assembly"	"5.018"
"GO:0042482"	"positive regulation of odontogenesis"	"5.004"
"GO:0035811"	"negative regulation of urine volume"	"4.997"
"GO:0045472"	"response to ether"	"4.97"
"GO:0060134"	"prepulse inhibition"	"4.949"
"GO:0005513"	"detection of calcium ion"	"4.948"
"GO:0061036"	"positive regulation of cartilage development"	"4.943"
"GO:0072107"	"positive regulation of ureteric bud formation"	"4.938"
"GO:0043524"	"negative regulation of neuron apoptotic process"	"4.931"
"GO:2000546"	"positive regulation of endothelial cell chemotaxis to fibroblast growth factor"	"4.931"
"GO:0060179"	"male mating behavior"	"4.918"
"GO:0002125"	"maternal aggressive behavior"	"4.899"
"GO:0051930"	"regulation of sensory perception of pain"	"4.894"
"GO:0002260"	"lymphocyte homeostasis"	"4.886"
"GO:0007028"	"cytoplasm organization"	"4.886"
"GO:0042220"	"response to cocaine"	"4.882"
"GO:0072108"	"positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis"	"4.855"
"GO:0007586"	"digestion"	"4.853"
"GO:0035810"	"positive regulation of urine volume"	"4.851"
"GO:0060676"	"ureteric bud formation"	"4.849"
"GO:0007621"	"negative regulation of female receptivity"	"4.83"
