"GO.ID"	"GO.Term"	"zscore"
"GO:0031708"	"endothelin B receptor binding"	"11.685"
"GO:0004795"	"threonine synthase activity"	"11.065"
"GO:0031855"	"oxytocin receptor binding"	"10.493"
"GO:0008387"	"steroid 7-alpha-hydroxylase activity"	"10.377"
"GO:0019150"	"D-ribulokinase activity"	"10.21"
"GO:0035598"	"N6-threonylcarbomyladenosine methylthiotransferase activity"	"10.21"
"GO:0061712"	"tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase"	"10.21"
"GO:0005477"	"pyruvate secondary active transmembrane transporter activity"	"9.949"
"GO:0097160"	"polychlorinated biphenyl binding"	"9.949"
"GO:0015633"	"zinc-transporting ATPase activity"	"9.85"
"GO:0008507"	"sodium:iodide symporter activity"	"9.615"
"GO:0005219"	"ryanodine-sensitive calcium-release channel activity"	"9.587"
"GO:0004489"	"methylenetetrahydrofolate reductase (NAD(P)H) activity"	"9.57"
"GO:0008554"	"sodium-exporting ATPase activity, phosphorylative mechanism"	"9.525"
"GO:0015126"	"canalicular bile acid transmembrane transporter activity"	"9.525"
"GO:0048763"	"calcium-induced calcium release activity"	"9.499"
"GO:0098918"	"structural constituent of synapse"	"9.482"
"GO:1990136"	"linoleate 9S-lipoxygenase activity"	"9.482"
"GO:0031723"	"CXCR4 chemokine receptor binding"	"9.438"
"GO:0015065"	"uridine nucleotide receptor activity"	"9.312"
"GO:0030731"	"guanidinoacetate N-methyltransferase activity"	"9.271"
"GO:0031707"	"endothelin A receptor binding"	"9.271"
"GO:0003940"	"L-iduronidase activity"	"9.19"
"GO:0005329"	"dopamine transmembrane transporter activity"	"9.112"
"GO:0005133"	"interferon-gamma receptor binding"	"8.998"
"GO:0004603"	"phenylethanolamine N-methyltransferase activity"	"8.961"
"GO:0043924"	"suramin binding"	"8.817"
"GO:0001206"	"transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding"	"8.747"
"GO:0005185"	"neurohypophyseal hormone activity"	"7.224"
"GO:1902379"	"chemoattractant activity involved in axon guidance"	"7.166"
"GO:0008396"	"oxysterol 7-alpha-hydroxylase activity"	"7.147"
"GO:0031716"	"calcitonin receptor binding"	"7.128"
"GO:0051033"	"RNA transmembrane transporter activity"	"7.091"
"GO:0016913"	"follicle-stimulating hormone activity"	"6.964"
"GO:0004657"	"proline dehydrogenase activity"	"6.912"
"GO:0042164"	"interleukin-12 alpha subunit binding"	"6.878"
"GO:0045550"	"geranylgeranyl reductase activity"	"6.794"
"GO:0008481"	"sphinganine kinase activity"	"6.778"
"GO:0017050"	"D-erythro-sphingosine kinase activity"	"6.778"
"GO:0015182"	"L-asparagine transmembrane transporter activity"	"6.73"
"GO:0034041"	"sterol-transporting ATPase activity"	"6.73"
"GO:0045030"	"UTP-activated nucleotide receptor activity"	"6.698"
"GO:0001002"	"RNA polymerase III type 1 promoter sequence-specific DNA binding"	"6.652"
"GO:0001003"	"RNA polymerase III type 2 promoter sequence-specific DNA binding"	"6.652"
"GO:0005174"	"CD40 receptor binding"	"6.636"
"GO:0003845"	"11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity"	"6.621"
"GO:0005137"	"interleukin-5 receptor binding"	"6.561"
"GO:0005330"	"dopamine:sodium symporter activity"	"6.503"
"GO:0004507"	"steroid 11-beta-monooxygenase activity"	"6.488"
"GO:0015432"	"bile acid-exporting ATPase activity"	"6.488"
"GO:0047783"	"corticosterone 18-monooxygenase activity"	"6.488"
"GO:0004958"	"prostaglandin F receptor activity"	"6.474"
"GO:0001004"	"transcription factor activity, RNA polymerase III promoter sequence-specific binding, TFIIIB recruiting"	"6.169"
"GO:0004938"	"alpha2-adrenergic receptor activity"	"5.766"
"GO:0033829"	"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity"	"5.725"
"GO:0045523"	"interleukin-27 receptor binding"	"5.725"
"GO:0004517"	"nitric-oxide synthase activity"	"5.686"
"GO:0008900"	"hydrogen:potassium-exchanging ATPase activity"	"5.657"
"GO:0016286"	"small conductance calcium-activated potassium channel activity"	"5.657"
"GO:0008083"	"growth factor activity"	"5.629"
"GO:0030172"	"troponin C binding"	"5.628"
"GO:0004052"	"arachidonate 12-lipoxygenase activity"	"5.581"
"GO:0034714"	"type III transforming growth factor beta receptor binding"	"5.581"
"GO:0051378"	"serotonin binding"	"5.566"
"GO:0047718"	"indanol dehydrogenase activity"	"5.518"
"GO:0015111"	"iodide transmembrane transporter activity"	"5.5"
"GO:0045519"	"interleukin-23 receptor binding"	"5.491"
"GO:0005094"	"Rho GDP-dissociation inhibitor activity"	"5.447"
"GO:0015267"	"channel activity"	"5.398"
"GO:0005290"	"L-histidine transmembrane transporter activity"	"5.379"
"GO:0005328"	"neurotransmitter:sodium symporter activity"	"5.358"
"GO:0008511"	"sodium:potassium:chloride symporter activity"	"5.298"
"GO:0015378"	"sodium:chloride symporter activity"	"5.298"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"5.271"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"5.188"
"GO:0015278"	"calcium-release channel activity"	"5.076"
"GO:0005516"	"calmodulin binding"	"4.957"
"GO:0034617"	"tetrahydrobiopterin binding"	"4.892"
"GO:0070905"	"serine binding"	"4.867"
"GO:0004740"	"pyruvate dehydrogenase (acetyl-transferring) kinase activity"	"4.849"
"GO:0031014"	"troponin T binding"	"4.812"
"GO:0015269"	"calcium-activated potassium channel activity"	"4.791"
"GO:0019834"	"phospholipase A2 inhibitor activity"	"4.77"
"GO:0004180"	"carboxypeptidase activity"	"4.62"
"GO:0030280"	"structural constituent of epidermis"	"4.563"
"GO:0000298"	"endopolyphosphatase activity"	"4.518"
"GO:0034431"	"bis(5'-adenosyl)-hexaphosphatase activity"	"4.518"
"GO:0034432"	"bis(5'-adenosyl)-pentaphosphatase activity"	"4.518"
"GO:0052841"	"inositol bisdiphosphate tetrakisphosphate diphosphatase activity"	"4.518"
"GO:0052842"	"inositol diphosphate pentakisphosphate diphosphatase activity"	"4.518"
"GO:0097110"	"scaffold protein binding"	"4.389"
"GO:0005007"	"fibroblast growth factor-activated receptor activity"	"4.368"
"GO:0005179"	"hormone activity"	"4.358"
"GO:0004111"	"creatine kinase activity"	"4.314"
"GO:0031694"	"alpha-2A adrenergic receptor binding"	"4.287"
"GO:0072341"	"modified amino acid binding"	"4.174"
"GO:0032143"	"single thymine insertion binding"	"4.161"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"4.157"
"GO:0004994"	"somatostatin receptor activity"	"4.157"
"GO:0046870"	"cadmium ion binding"	"4.141"
"GO:0050833"	"pyruvate transmembrane transporter activity"	"4.106"
"GO:0005245"	"voltage-gated calcium channel activity"	"4.102"
"GO:0015057"	"thrombin receptor activity"	"4.06"
"GO:0015186"	"L-glutamine transmembrane transporter activity"	"4.052"
"GO:0015459"	"potassium channel regulator activity"	"4.044"
"GO:0008486"	"diphosphoinositol-polyphosphate diphosphatase activity"	"4.023"
"GO:0052840"	"inositol diphosphate tetrakisphosphate diphosphatase activity"	"4.023"
"GO:0052843"	"inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity"	"4.023"
"GO:0052844"	"inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity"	"4.023"
"GO:0052845"	"inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity"	"4.023"
"GO:0052846"	"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity"	"4.023"
"GO:0052847"	"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"	"4.023"
"GO:0052848"	"inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity"	"4.023"
"GO:0005125"	"cytokine activity"	"3.992"
"GO:0042289"	"MHC class II protein binding"	"3.93"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"3.887"
"GO:0015129"	"lactate transmembrane transporter activity"	"3.86"
"GO:1903136"	"cuprous ion binding"	"3.831"
"GO:0005143"	"interleukin-12 receptor binding"	"3.827"
"GO:0003958"	"NADPH-hemoprotein reductase activity"	"3.815"
"GO:0070097"	"delta-catenin binding"	"3.799"
"GO:0032137"	"guanine/thymine mispair binding"	"3.786"
"GO:0030345"	"structural constituent of tooth enamel"	"3.759"
"GO:0005042"	"netrin receptor activity"	"3.705"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"3.686"
"GO:0005104"	"fibroblast growth factor receptor binding"	"3.674"
"GO:0015081"	"sodium ion transmembrane transporter activity"	"3.667"
"GO:0005347"	"ATP transmembrane transporter activity"	"3.639"
"GO:0003707"	"steroid hormone receptor activity"	"3.609"
"GO:0005114"	"type II transforming growth factor beta receptor binding"	"3.566"
"GO:0005003"	"ephrin receptor activity"	"3.553"
"GO:0017022"	"myosin binding"	"3.548"
"GO:0004713"	"protein tyrosine kinase activity"	"3.508"
"GO:0004675"	"transmembrane receptor protein serine/threonine kinase activity"	"3.48"
"GO:0005004"	"GPI-linked ephrin receptor activity"	"3.477"
"GO:0005025"	"transforming growth factor beta receptor activity, type I"	"3.475"
"GO:0004887"	"thyroid hormone receptor activity"	"3.455"
"GO:0005337"	"nucleoside transmembrane transporter activity"	"3.448"
"GO:0008013"	"beta-catenin binding"	"3.446"
"GO:0001614"	"purinergic nucleotide receptor activity"	"3.443"
"GO:0004931"	"extracellular ATP-gated cation channel activity"	"3.443"
"GO:0035381"	"ATP-gated ion channel activity"	"3.443"
"GO:0001517"	"N-acetylglucosamine 6-O-sulfotransferase activity"	"3.431"
"GO:0004970"	"ionotropic glutamate receptor activity"	"3.431"
"GO:0030297"	"transmembrane receptor protein tyrosine kinase activator activity"	"3.422"
"GO:0017081"	"chloride channel regulator activity"	"3.401"
"GO:0000995"	"transcription factor activity, core RNA polymerase III binding"	"3.389"
"GO:0001758"	"retinal dehydrogenase activity"	"3.357"
"GO:0008504"	"monoamine transmembrane transporter activity"	"3.353"
"GO:0031995"	"insulin-like growth factor II binding"	"3.344"
"GO:0034618"	"arginine binding"	"3.315"
"GO:0004859"	"phospholipase inhibitor activity"	"3.311"
"GO:0015180"	"L-alanine transmembrane transporter activity"	"3.259"
"GO:0070324"	"thyroid hormone binding"	"3.25"
"GO:0004181"	"metallocarboxypeptidase activity"	"3.21"
"GO:0051379"	"epinephrine binding"	"3.196"
"GO:0038036"	"sphingosine-1-phosphate receptor activity"	"3.132"
"GO:0005251"	"delayed rectifier potassium channel activity"	"3.097"
"GO:1902282"	"voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization"	"3.095"
"GO:0071949"	"FAD binding"	"3.071"
"GO:0017080"	"sodium channel regulator activity"	"3.027"
"GO:0005509"	"calcium ion binding"	"3.007"
"GO:0008331"	"high voltage-gated calcium channel activity"	"2.976"
"GO:0019215"	"intermediate filament binding"	"2.955"
"GO:0005246"	"calcium channel regulator activity"	"2.943"
"GO:0003810"	"protein-glutamine gamma-glutamyltransferase activity"	"2.928"
"GO:0004866"	"endopeptidase inhibitor activity"	"2.925"
"GO:0015379"	"potassium:chloride symporter activity"	"2.921"
"GO:0015026"	"coreceptor activity"	"2.88"
"GO:0008046"	"axon guidance receptor activity"	"2.855"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"2.823"
"GO:0015078"	"hydrogen ion transmembrane transporter activity"	"2.802"
"GO:0031681"	"G-protein beta-subunit binding"	"2.785"
"GO:0004896"	"cytokine receptor activity"	"2.76"
"GO:0017111"	"nucleoside-triphosphatase activity"	"2.721"
"GO:0015297"	"antiporter activity"	"2.695"
"GO:0030594"	"neurotransmitter receptor activity"	"2.693"
"GO:0050661"	"NADP binding"	"2.691"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"2.659"
"GO:0005391"	"sodium:potassium-exchanging ATPase activity"	"2.654"
"GO:0016702"	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	"2.646"
"GO:0017016"	"Ras GTPase binding"	"2.644"
"GO:0048407"	"platelet-derived growth factor binding"	"2.638"
"GO:0015293"	"symporter activity"	"2.631"
"GO:0045295"	"gamma-catenin binding"	"2.599"
"GO:0050072"	"m7G(5')pppN diphosphatase activity"	"2.598"
"GO:0031994"	"insulin-like growth factor I binding"	"2.588"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"2.52"
"GO:0035240"	"dopamine binding"	"2.518"
"GO:0030898"	"actin-dependent ATPase activity"	"2.507"
"GO:0019955"	"cytokine binding"	"2.505"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"2.48"
"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	"2.47"
"GO:0044325"	"ion channel binding"	"2.445"
"GO:0019855"	"calcium channel inhibitor activity"	"2.439"
"GO:0046982"	"protein heterodimerization activity"	"2.437"
"GO:0015171"	"amino acid transmembrane transporter activity"	"2.422"
"GO:0035613"	"RNA stem-loop binding"	"2.376"
"GO:0000900"	"translation repressor activity, nucleic acid binding"	"2.362"
"GO:0035925"	"mRNA 3'-UTR AU-rich region binding"	"2.35"
"GO:0008194"	"UDP-glycosyltransferase activity"	"2.343"
"GO:0005344"	"oxygen transporter activity"	"2.32"
"GO:0045028"	"G-protein coupled purinergic nucleotide receptor activity"	"2.3"
"GO:0000983"	"transcription factor activity, RNA polymerase II core promoter sequence-specific"	"2.28"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"2.272"
"GO:0020037"	"heme binding"	"2.266"
"GO:0004888"	"transmembrane signaling receptor activity"	"2.256"
"GO:0004033"	"aldo-keto reductase (NADP) activity"	"2.254"
"GO:0005102"	"receptor binding"	"2.243"
"GO:0034236"	"protein kinase A catalytic subunit binding"	"2.231"
"GO:0043565"	"sequence-specific DNA binding"	"2.228"
"GO:0005521"	"lamin binding"	"2.205"
