"GO.ID"	"GO.Term"	"Z-score"
"GO:0005739"	"mitochondrion"	"26.675"
"GO:0005759"	"mitochondrial matrix"	"25.948"
"GO:0005743"	"mitochondrial inner membrane"	"21.602"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"18.954"
"GO:0005751"	"mitochondrial respiratory chain complex IV"	"16.522"
"GO:0070062"	"extracellular exosome"	"15.986"
"GO:0043209"	"myelin sheath"	"15.674"
"GO:0005750"	"mitochondrial respiratory chain complex III"	"15.17"
"GO:1904813"	"ficolin-1-rich granule lumen"	"12.837"
"GO:0005758"	"mitochondrial intermembrane space"	"11.7"
"GO:0034774"	"secretory granule lumen"	"11.569"
"GO:0005777"	"peroxisome"	"11.139"
"GO:0005746"	"mitochondrial respiratory chain"	"10.751"
"GO:0022624"	"proteasome accessory complex"	"10.157"
"GO:0031966"	"mitochondrial membrane"	"9.879"
"GO:0005753"	"mitochondrial proton-transporting ATP synthase complex"	"9.497"
"GO:0005778"	"peroxisomal membrane"	"9.465"
"GO:0045254"	"pyruvate dehydrogenase complex"	"9.232"
"GO:0030678"	"mitochondrial ribonuclease P complex"	"9.161"
"GO:0005782"	"peroxisomal matrix"	"9.059"
"GO:0016234"	"inclusion body"	"8.541"
"GO:0042470"	"melanosome"	"8.537"
"GO:0031314"	"extrinsic component of mitochondrial inner membrane"	"8.093"
"GO:0042645"	"mitochondrial nucleoid"	"8.015"
"GO:0046930"	"pore complex"	"7.641"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"7.588"
"GO:0000502"	"proteasome complex"	"7.192"
"GO:0005741"	"mitochondrial outer membrane"	"7.082"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"7.014"
"GO:0005744"	"mitochondrial inner membrane presequence translocase complex"	"6.896"
"GO:0005783"	"endoplasmic reticulum"	"6.825"
"GO:0098826"	"endoplasmic reticulum tubular network membrane"	"6.813"
"GO:0031305"	"integral component of mitochondrial inner membrane"	"6.739"
"GO:0002199"	"zona pellucida receptor complex"	"6.679"
"GO:0072562"	"blood microparticle"	"6.518"
"GO:0070469"	"respiratory chain"	"6.362"
"GO:0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"	"6.343"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"6.323"
"GO:0005832"	"chaperonin-containing T-complex"	"6.249"
"GO:0005769"	"early endosome"	"6.238"
"GO:0044297"	"cell body"	"6.219"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"6.209"
"GO:0005838"	"proteasome regulatory particle"	"6.07"
"GO:0005947"	"mitochondrial alpha-ketoglutarate dehydrogenase complex"	"6.002"
"GO:0032593"	"insulin-responsive compartment"	"5.944"
"GO:0005737"	"cytoplasm"	"5.938"
"GO:0009368"	"endopeptidase Clp complex"	"5.913"
"GO:0005811"	"lipid particle"	"5.798"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"5.745"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"5.734"
"GO:0001405"	"presequence translocase-associated import motor"	"5.693"
"GO:0031143"	"pseudopodium"	"5.685"
"GO:0005770"	"late endosome"	"5.668"
"GO:0032432"	"actin filament bundle"	"5.633"
"GO:0034361"	"very-low-density lipoprotein particle"	"5.469"
"GO:0016020"	"membrane"	"5.427"
"GO:0008180"	"COP9 signalosome"	"5.417"
"GO:0035578"	"azurophil granule lumen"	"5.393"
"GO:0042627"	"chylomicron"	"5.384"
"GO:0097226"	"sperm mitochondrial sheath"	"5.371"
"GO:0061617"	"MICOS complex"	"5.272"
"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"5.267"
"GO:0005789"	"endoplasmic reticulum membrane"	"5.256"
"GO:0097249"	"mitochondrial respiratory chain supercomplex"	"5.227"
"GO:0030175"	"filopodium"	"5.147"
"GO:0045277"	"respiratory chain complex IV"	"5.129"
"GO:0005794"	"Golgi apparatus"	"5.041"
"GO:0043159"	"acrosomal matrix"	"4.962"
"GO:0032592"	"integral component of mitochondrial membrane"	"4.869"
"GO:0099512"	"supramolecular fiber"	"4.818"
