"GO.ID"	"GO.Term"	"zscore"
"GO:0008121"	"ubiquinol-cytochrome-c reductase activity"	"12.635"
"GO:0051538"	"3 iron, 4 sulfur cluster binding"	"11.622"
"GO:0004449"	"isocitrate dehydrogenase (NAD+) activity"	"11.376"
"GO:0016401"	"palmitoyl-CoA oxidase activity"	"11.211"
"GO:0019107"	"myristoyltransferase activity"	"10.997"
"GO:0004801"	"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity"	"10.93"
"GO:0003878"	"ATP citrate synthase activity"	"10.8"
"GO:0033814"	"propanoyl-CoA C-acyltransferase activity"	"10.8"
"GO:0050632"	"propionyl-CoA C2-trimethyltridecanoyltransferase activity"	"10.8"
"GO:0005310"	"dicarboxylic acid transmembrane transporter activity"	"10.612"
"GO:0018585"	"fluorene oxygenase activity"	"10.612"
"GO:0005090"	"Sar guanyl-nucleotide exchange factor activity"	"10.493"
"GO:0009055"	"electron carrier activity"	"10.469"
"GO:0004148"	"dihydrolipoyl dehydrogenase activity"	"10.435"
"GO:0043544"	"lipoamide binding"	"10.435"
"GO:0004155"	"6,7-dihydropteridine reductase activity"	"10.377"
"GO:0009918"	"sterol delta7 reductase activity"	"10.377"
"GO:0047598"	"7-dehydrocholesterol reductase activity"	"10.377"
"GO:0004092"	"carnitine O-acetyltransferase activity"	"10.321"
"GO:0031715"	"C5L2 anaphylatoxin chemotactic receptor binding"	"10.265"
"GO:0045153"	"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"	"10.265"
"GO:0052591"	"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"	"10.265"
"GO:0015142"	"tricarboxylic acid transmembrane transporter activity"	"10.21"
"GO:0000773"	"phosphatidyl-N-methylethanolamine N-methyltransferase activity"	"10.157"
"GO:0004608"	"phosphatidylethanolamine N-methyltransferase activity"	"10.157"
"GO:0080101"	"phosphatidyl-N-dimethylethanolamine N-methyltransferase activity"	"10.157"
"GO:0000036"	"ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process"	"10.104"
"GO:0003844"	"1,4-alpha-glucan branching enzyme activity"	"10.104"
"GO:0008523"	"sodium-dependent multivitamin transmembrane transporter activity"	"10.104"
"GO:0051750"	"delta3,5-delta2,4-dienoyl-CoA isomerase activity"	"10.104"
"GO:0051786"	"all-trans-retinol 13,14-reductase activity"	"10.104"
"GO:0102752"	NA	"10.104"
"GO:0033885"	"10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity"	"10.051"
"GO:0003995"	"acyl-CoA dehydrogenase activity"	"10.007"
"GO:0003860"	"3-hydroxyisobutyryl-CoA hydrolase activity"	"10"
"GO:0004395"	"hexaprenyldihydroxybenzoate methyltransferase activity"	"10"
"GO:0008425"	"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"	"10"
"GO:0008689"	"3-demethylubiquinone-9 3-O-methyltransferase activity"	"10"
"GO:0044595"	"decaprenyldihydroxybenzoate methyltransferase activity"	"10"
"GO:0044596"	"3-demethylubiquinone-10 3-O-methyltransferase activity"	"10"
"GO:0008518"	"reduced folate carrier activity"	"9.899"
"GO:0008785"	"alkyl hydroperoxide reductase activity"	"9.899"
"GO:0046911"	"metal chelating activity"	"9.899"
"GO:0061598"	"molybdopterin adenylyltransferase activity"	"9.899"
"GO:0061599"	"molybdopterin molybdotransferase activity"	"9.899"
"GO:0004334"	"fumarylacetoacetase activity"	"9.85"
"GO:0043333"	"2-octaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"	"9.85"
"GO:0043430"	"2-decaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity"	"9.85"
"GO:0004108"	"citrate (Si)-synthase activity"	"9.802"
"GO:0033878"	"hormone-sensitive lipase activity"	"9.754"
"GO:0004464"	"leukotriene-C4 synthase activity"	"9.721"
"GO:0047066"	"phospholipid-hydroperoxide glutathione peroxidase activity"	"9.707"
"GO:0004085"	"butyryl-CoA dehydrogenase activity"	"9.661"
"GO:0046554"	"malate dehydrogenase (NADP+) activity"	"9.661"
"GO:0070892"	"lipoteichoic acid receptor activity"	"9.525"
"GO:0150025"	NA	"9.525"
"GO:0048244"	"phytanoyl-CoA dioxygenase activity"	"9.482"
"GO:0034186"	"apolipoprotein A-I binding"	"9.451"
"GO:0047726"	"iron-cytochrome-c reductase activity"	"9.353"
"GO:0033981"	"D-dopachrome decarboxylase activity"	"9.312"
"GO:0008035"	"high-density lipoprotein particle binding"	"9.251"
"GO:0004742"	"dihydrolipoyllysine-residue acetyltransferase activity"	"9.112"
"GO:0048037"	"cofactor binding"	"9.066"
"GO:0031405"	"lipoic acid binding"	"9.035"
"GO:0043754"	"dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity"	"9.035"
"GO:0004955"	"prostaglandin receptor activity"	"8.924"
"GO:0051287"	"NAD binding"	"8.678"
"GO:0071813"	"lipoprotein particle binding"	"8.547"
"GO:0070061"	"fructose binding"	"8.257"
"GO:0008177"	"succinate dehydrogenase (ubiquinone) activity"	"8.252"
"GO:0004602"	"glutathione peroxidase activity"	"8.055"
"GO:0004849"	"uridine kinase activity"	"7.957"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"7.903"
"GO:0005504"	"fatty acid binding"	"7.892"
"GO:0050661"	"NADP binding"	"7.684"
"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"	"7.514"
"GO:0034185"	"apolipoprotein binding"	"7.429"
"GO:0031780"	"corticotropin hormone receptor binding"	"7.407"
"GO:0031783"	"type 5 melanocortin receptor binding"	"7.407"
"GO:0031177"	"phosphopantetheine binding"	"7.324"
"GO:0004485"	"methylcrotonoyl-CoA carboxylase activity"	"7.304"
"GO:0004379"	"glycylpeptide N-tetradecanoyltransferase activity"	"7.244"
"GO:0097003"	"adipokinetic hormone receptor activity"	"7.091"
"GO:0050660"	"flavin adenine dinucleotide binding"	"7.09"
"GO:0045155"	"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity"	"7.072"
"GO:0070538"	"oleic acid binding"	"6.947"
"GO:0004368"	"glycerol-3-phosphate dehydrogenase activity"	"6.929"
"GO:0070506"	"high-density lipoprotein particle receptor activity"	"6.844"
"GO:0008941"	"nitric oxide dioxygenase activity"	"6.811"
"GO:0043169"	"cation binding"	"6.811"
"GO:0000035"	"acyl binding"	"6.746"
"GO:0048039"	"ubiquinone binding"	"6.738"
"GO:0004776"	"succinate-CoA ligase (GDP-forming) activity"	"6.698"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"6.683"
"GO:0050178"	"phenylpyruvate tautomerase activity"	"6.683"
"GO:0043183"	"vascular endothelial growth factor receptor 1 binding"	"6.667"
"GO:0004906"	"interferon-gamma receptor activity"	"6.621"
"GO:0008430"	"selenium binding"	"6.591"
"GO:0051990"	"(R)-2-hydroxyglutarate dehydrogenase activity"	"6.576"
"GO:0034188"	"apolipoprotein A-I receptor activity"	"6.532"
"GO:0035800"	"deubiquitinase activator activity"	"6.532"
"GO:0090556"	"phosphatidylserine-translocating ATPase activity"	"6.532"
"GO:0017129"	"triglyceride binding"	"6.517"
"GO:0004450"	"isocitrate dehydrogenase (NADP+) activity"	"6.474"
"GO:0003826"	"alpha-ketoacid dehydrogenase activity"	"6.363"
"GO:0003863"	"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity"	"6.363"
"GO:0070996"	"type 1 melanocortin receptor binding"	"5.881"
"GO:0004792"	"thiosulfate sulfurtransferase activity"	"5.817"
"GO:0004075"	"biotin carboxylase activity"	"5.696"
"GO:0015643"	"toxic substance binding"	"5.696"
"GO:0003994"	"aconitate hydratase activity"	"5.676"
"GO:0015117"	"thiosulfate transmembrane transporter activity"	"5.676"
"GO:0015131"	"oxaloacetate transmembrane transporter activity"	"5.676"
"GO:0015140"	"malate transmembrane transporter activity"	"5.676"
"GO:0001161"	"intronic transcription regulatory region sequence-specific DNA binding"	"5.667"
"GO:0070991"	"medium-chain-acyl-CoA dehydrogenase activity"	"5.657"
"GO:0008426"	"protein kinase C inhibitor activity"	"5.638"
"GO:0047391"	"alkylglycerophosphoethanolamine phosphodiesterase activity"	"5.638"
"GO:0004367"	"glycerol-3-phosphate dehydrogenase [NAD+] activity"	"5.619"
"GO:0008670"	"2,4-dienoyl-CoA reductase (NADPH) activity"	"5.581"
"GO:0008384"	"IkappaB kinase activity"	"5.572"
"GO:0047894"	"flavonol 3-sulfotransferase activity"	"5.563"
"GO:0004471"	"malate dehydrogenase (decarboxylating) (NAD+) activity"	"5.554"
"GO:0004473"	"malate dehydrogenase (decarboxylating) (NADP+) activity"	"5.554"
"GO:0004167"	"dopachrome isomerase activity"	"5.545"
"GO:0004775"	"succinate-CoA ligase (ADP-forming) activity"	"5.545"
