"GO.ID"	"GO.Term"	"zscore"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"18.434"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"17.769"
"GO:0055114"	"oxidation-reduction process"	"16.574"
"GO:0006099"	"tricarboxylic acid cycle"	"15.205"
"GO:1902600"	"hydrogen ion transmembrane transport"	"14.48"
"GO:0006122"	"mitochondrial electron transport, ubiquinol to cytochrome c"	"14.236"
"GO:0009060"	"aerobic respiration"	"13.295"
"GO:0006096"	"glycolytic process"	"13.176"
"GO:0061621"	"canonical glycolysis"	"12.899"
"GO:0022900"	"electron transport chain"	"12.64"
"GO:0009083"	"branched-chain amino acid catabolic process"	"12.611"
"GO:0006094"	"gluconeogenesis"	"12.487"
"GO:0006754"	"ATP biosynthetic process"	"11.845"
"GO:0042776"	"mitochondrial ATP synthesis coupled proton transport"	"11.723"
"GO:0006986"	"response to unfolded protein"	"11.649"
"GO:0042026"	"protein refolding"	"11.286"
"GO:0043312"	"neutrophil degranulation"	"11.122"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"10.897"
"GO:0006000"	"fructose metabolic process"	"10.573"
"GO:0007017"	"microtubule-based process"	"10.503"
"GO:0015853"	"adenine transport"	"10.179"
"GO:0006123"	"mitochondrial electron transport, cytochrome c to oxygen"	"10.083"
"GO:0045454"	"cell redox homeostasis"	"9.896"
"GO:0006119"	"oxidative phosphorylation"	"9.85"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"9.798"
"GO:0006457"	"protein folding"	"9.563"
"GO:0046322"	"negative regulation of fatty acid oxidation"	"9.404"
"GO:0034599"	"cellular response to oxidative stress"	"9.342"
"GO:0006744"	"ubiquinone biosynthetic process"	"9.331"
"GO:0046034"	"ATP metabolic process"	"9.326"
"GO:0007339"	"binding of sperm to zona pellucida"	"9.288"
"GO:0006103"	"2-oxoglutarate metabolic process"	"9.251"
"GO:0030388"	"fructose 1,6-bisphosphate metabolic process"	"9.243"
"GO:0034620"	"cellular response to unfolded protein"	"9.209"
"GO:0097745"	NA	"9.161"
"GO:0070072"	"vacuolar proton-transporting V-type ATPase complex assembly"	"9.14"
"GO:1990180"	"mitochondrial tRNA 3'-end processing"	"9.037"
"GO:0042407"	"cristae formation"	"8.945"
"GO:0006116"	"NADH oxidation"	"8.758"
"GO:0070901"	"mitochondrial tRNA methylation"	"8.733"
"GO:0005975"	"carbohydrate metabolic process"	"8.515"
"GO:0061624"	"fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate"	"8.481"
"GO:0051289"	"protein homotetramerization"	"8.475"
"GO:0015980"	"energy derivation by oxidation of organic compounds"	"8.307"
"GO:0045333"	"cellular respiration"	"8.279"
"GO:0090646"	"mitochondrial tRNA processing"	"8.201"
"GO:0042775"	"mitochondrial ATP synthesis coupled electron transport"	"8.199"
