"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005739"	"mitochondrion"	"26.675"	"4099"	"2569.348"	"57.344"
"GO:0005759"	"mitochondrial matrix"	"25.948"	"1453"	"757.913"	"26.788"
"GO:0005743"	"mitochondrial inner membrane"	"21.602"	"1396"	"716.941"	"31.435"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"18.954"	"322"	"108.944"	"11.241"
"GO:0005751"	"mitochondrial respiratory chain complex IV"	"16.522"	"126"	"33.868"	"5.576"
"GO:0070062"	"extracellular exosome"	"15.986"	"6911"	"5618.053"	"80.878"
"GO:0043209"	"myelin sheath"	"15.674"	"1325"	"841.274"	"30.861"
"GO:0005750"	"mitochondrial respiratory chain complex III"	"15.17"	"98"	"25.435"	"4.784"
"GO:1904813"	"ficolin-1-rich granule lumen"	"12.837"	"950"	"643.515"	"23.876"
"GO:0005758"	"mitochondrial intermembrane space"	"11.7"	"257"	"130.502"	"10.811"
"GO:0034774"	"secretory granule lumen"	"11.569"	"808"	"557.344"	"21.666"
"GO:0005777"	"peroxisome"	"11.139"	"271"	"147.853"	"11.055"
"GO:0005746"	"mitochondrial respiratory chain"	"10.751"	"60"	"18.995"	"3.814"
"GO:0022624"	"proteasome accessory complex"	"10.157"	"233"	"128.928"	"10.246"
"GO:0031966"	"mitochondrial membrane"	"9.879"	"276"	"162.408"	"11.498"
"GO:0005753"	"mitochondrial proton-transporting ATP synthase complex"	"9.497"	"65"	"22.824"	"4.441"
"GO:0005778"	"peroxisomal membrane"	"9.465"	"177"	"93.371"	"8.836"
"GO:0045254"	"pyruvate dehydrogenase complex"	"9.232"	"80"	"33.161"	"5.074"
"GO:0030678"	"mitochondrial ribonuclease P complex"	"9.161"	"30"	"7.117"	"2.498"
"GO:0005782"	"peroxisomal matrix"	"9.059"	"131"	"65.2"	"7.263"
"GO:0016234"	"inclusion body"	"8.541"	"268"	"165.647"	"11.984"
