"GO.ID"	"GO.Term"	"zscore"
"GO:0005777"	"peroxisome"	"47.338"
"GO:0005782"	"peroxisomal matrix"	"38.352"
"GO:0005778"	"peroxisomal membrane"	"35.049"
"GO:0005779"	"integral component of peroxisomal membrane"	"26.709"
"GO:1990429"	"peroxisomal importomer complex"	"15.031"
"GO:0097733"	NA	"13.831"
"GO:0097232"	"lamellar body membrane"	"12.764"
"GO:0031231"	"intrinsic component of peroxisomal membrane"	"12.362"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"9.825"
"GO:0043231"	"intracellular membrane-bounded organelle"	"9.56"
"GO:0097233"	"alveolar lamellar body membrane"	"8.998"
"GO:0017109"	"glutamate-cysteine ligase complex"	"8.782"
"GO:0005789"	"endoplasmic reticulum membrane"	"8.135"
"GO:0043229"	"intracellular organelle"	"7.817"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"7.696"
"GO:0005945"	"6-phosphofructokinase complex"	"7.604"
"GO:1905103"	"integral component of lysosomal membrane"	"6.982"
"GO:0031090"	"organelle membrane"	"6.614"
"GO:0009925"	"basal plasma membrane"	"6.277"
"GO:0042272"	"nuclear RNA export factor complex"	"5.969"
"GO:0034363"	"intermediate-density lipoprotein particle"	"5.667"
"GO:0016020"	"membrane"	"5.542"
"GO:0097208"	"alveolar lamellar body"	"5.482"
"GO:0005829"	"cytosol"	"5.39"
"GO:0005811"	"lipid particle"	"5.307"
"GO:0043292"	"contractile fiber"	"4.788"
"GO:0030868"	"smooth endoplasmic reticulum membrane"	"4.695"
"GO:0034366"	"spherical high-density lipoprotein particle"	"4.503"
"GO:0032991"	"macromolecular complex"	"4.477"
"GO:0005739"	"mitochondrion"	"4.331"
"GO:0005759"	"mitochondrial matrix"	"4.11"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"4.061"
"GO:0005758"	"mitochondrial intermembrane space"	"3.973"
"GO:0031045"	"dense core granule"	"3.546"
"GO:0042627"	"chylomicron"	"3.431"
"GO:0031966"	"mitochondrial membrane"	"3.305"
"GO:0042405"	"nuclear inclusion body"	"3.296"
"GO:0034362"	"low-density lipoprotein particle"	"3.212"
"GO:0005903"	"brush border"	"3.205"
"GO:0016324"	"apical plasma membrane"	"3.2"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"3.11"
"GO:0070062"	"extracellular exosome"	"3.089"
"GO:0071682"	"endocytic vesicle lumen"	"3.063"
"GO:0005764"	"lysosome"	"3.044"
"GO:0030139"	"endocytic vesicle"	"3.03"
"GO:0034774"	"secretory granule lumen"	"2.871"
"GO:0016327"	"apicolateral plasma membrane"	"2.668"
"GO:0034361"	"very-low-density lipoprotein particle"	"2.618"
