"GO.ID"	"GO.Term"	"Z-score"
"GO:0031090"	"organelle membrane"	"43.054"
"GO:0005779"	"integral component of peroxisomal membrane"	"25.625"
"GO:0005778"	"peroxisomal membrane"	"25.331"
"GO:0005777"	"peroxisome"	"23.998"
"GO:1990429"	"peroxisomal importomer complex"	"18.195"
"GO:0032994"	"protein-lipid complex"	"16.601"
"GO:0005789"	"endoplasmic reticulum membrane"	"14.45"
"GO:0043231"	"intracellular membrane-bounded organelle"	"11.185"
"GO:0005782"	"peroxisomal matrix"	"10.803"
"GO:0005737"	"cytoplasm"	"9.51"
"GO:0070062"	"extracellular exosome"	"9.432"
"GO:0005739"	"mitochondrion"	"9.157"
"GO:0032991"	"macromolecular complex"	"9.084"
"GO:0031231"	"intrinsic component of peroxisomal membrane"	"9.069"
"GO:0072562"	"blood microparticle"	"8.883"
"GO:0005759"	"mitochondrial matrix"	"8.575"
"GO:0016592"	"mediator complex"	"8.387"
"GO:1904813"	"ficolin-1-rich granule lumen"	"8.228"
"GO:0043209"	"myelin sheath"	"7.291"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"6.643"
"GO:0097733"	NA	"6.631"
"GO:0070722"	"Tle3-Aes complex"	"6.374"
"GO:0034774"	"secretory granule lumen"	"6.29"
"GO:0031227"	"intrinsic component of endoplasmic reticulum membrane"	"6.132"
"GO:0098560"	"cytoplasmic side of late endosome membrane"	"5.933"
"GO:0000790"	"nuclear chromatin"	"5.812"
"GO:0071564"	"npBAF complex"	"5.642"
"GO:0016272"	"prefoldin complex"	"5.599"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"5.525"
"GO:0071565"	"nBAF complex"	"5.39"
"GO:0097546"	"ciliary base"	"5.382"
"GO:0008180"	"COP9 signalosome"	"5.369"
"GO:0016234"	"inclusion body"	"5.187"
"GO:1990031"	"pinceau fiber"	"4.919"
"GO:0005811"	"lipid particle"	"4.829"
"GO:0031228"	"intrinsic component of Golgi membrane"	"4.818"
"GO:0031526"	"brush border membrane"	"4.801"
"GO:0000835"	"ER ubiquitin ligase complex"	"4.751"
"GO:0001518"	"voltage-gated sodium channel complex"	"4.632"
"GO:0016514"	"SWI/SNF complex"	"4.632"
"GO:0005884"	"actin filament"	"4.591"
"GO:0046658"	"anchored component of plasma membrane"	"4.551"
"GO:0032982"	"myosin filament"	"4.55"
"GO:0000015"	"phosphopyruvate hydratase complex"	"4.451"
"GO:0034366"	"spherical high-density lipoprotein particle"	"4.392"
"GO:0034364"	"high-density lipoprotein particle"	"4.381"
"GO:0042470"	"melanosome"	"4.308"
"GO:0035578"	"azurophil granule lumen"	"4.287"
"GO:0005771"	"multivesicular body"	"4.192"
"GO:0046930"	"pore complex"	"4.134"
"GO:0033565"	"ESCRT-0 complex"	"4.064"
"GO:0000408"	"EKC/KEOPS complex"	"4.042"
"GO:0005575"	"cellular_component"	"4.013"
"GO:0034706"	"sodium channel complex"	"3.92"
"GO:1990730"	"VCP-NSFL1C complex"	"3.887"
"GO:0043202"	"lysosomal lumen"	"3.88"
"GO:0034361"	"very-low-density lipoprotein particle"	"3.877"
"GO:1904949"	"ATPase complex"	"3.866"
"GO:0042627"	"chylomicron"	"3.842"
"GO:0000151"	"ubiquitin ligase complex"	"3.836"
"GO:0072687"	"meiotic spindle"	"3.834"
"GO:0005889"	"hydrogen:potassium-exchanging ATPase complex"	"3.83"
"GO:0022624"	"proteasome accessory complex"	"3.783"
"GO:0000118"	"histone deacetylase complex"	"3.704"
"GO:0032593"	"insulin-responsive compartment"	"3.665"
"GO:0044297"	"cell body"	"3.662"
"GO:0044853"	"plasma membrane raft"	"3.64"
"GO:0030175"	"filopodium"	"3.633"
"GO:1990843"	"subsarcolemmal mitochondrion"	"3.604"
"GO:1990844"	"interfibrillar mitochondrion"	"3.604"
"GO:0045273"	"respiratory chain complex II"	"3.586"
"GO:0016021"	"integral component of membrane"	"3.543"
"GO:0016235"	"aggresome"	"3.508"
"GO:0036128"	"CatSper complex"	"3.506"
"GO:0098636"	"protein complex involved in cell adhesion"	"3.475"
"GO:0030485"	"smooth muscle contractile fiber"	"3.469"
"GO:0032589"	"neuron projection membrane"	"3.451"
"GO:0000502"	"proteasome complex"	"3.447"
"GO:0097226"	"sperm mitochondrial sheath"	"3.396"
"GO:0030315"	"T-tubule"	"3.313"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"3.286"
"GO:0097433"	"dense body"	"3.259"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"3.254"
"GO:0070743"	"interleukin-23 complex"	"3.241"
"GO:0033588"	"Elongator holoenzyme complex"	"3.21"
"GO:0031085"	"BLOC-3 complex"	"3.2"
"GO:0070826"	"paraferritin complex"	"3.198"
"GO:0030017"	"sarcomere"	"3.176"
"GO:0030868"	"smooth endoplasmic reticulum membrane"	"3.173"
"GO:0005859"	"muscle myosin complex"	"3.166"
"GO:0032432"	"actin filament bundle"	"3.157"
"GO:0002199"	"zona pellucida receptor complex"	"3.15"
"GO:0001405"	"presequence translocase-associated import motor"	"3.13"
"GO:0005945"	"6-phosphofructokinase complex"	"3.119"
"GO:0000159"	"protein phosphatase type 2A complex"	"3.095"
"GO:0032996"	"Bcl3-Bcl10 complex"	"3.051"
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"3.044"
"GO:0070847"	"core mediator complex"	"3.035"
"GO:0034751"	"aryl hydrocarbon receptor complex"	"3.03"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"3.026"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"2.914"
"GO:0005783"	"endoplasmic reticulum"	"2.912"
"GO:0034363"	"intermediate-density lipoprotein particle"	"2.909"
"GO:0097025"	"MPP7-DLG1-LIN7 complex"	"2.902"
"GO:0098575"	"lumenal side of lysosomal membrane"	"2.88"
"GO:0034098"	"VCP-NPL4-UFD1 AAA ATPase complex"	"2.873"
"GO:1990917"	"ooplasm"	"2.862"
"GO:0043218"	"compact myelin"	"2.856"
"GO:1990913"	"sperm head plasma membrane"	"2.836"
"GO:0042643"	"actomyosin, actin portion"	"2.832"
"GO:0031901"	"early endosome membrane"	"2.816"
"GO:0005741"	"mitochondrial outer membrane"	"2.814"
"GO:0043025"	"neuronal cell body"	"2.8"
"GO:0034362"	"low-density lipoprotein particle"	"2.792"
"GO:0101031"	NA	"2.77"
"GO:0016324"	"apical plasma membrane"	"2.769"
"GO:0005829"	"cytosol"	"2.765"
"GO:0031597"	"cytosolic proteasome complex"	"2.756"
"GO:0045254"	"pyruvate dehydrogenase complex"	"2.743"
"GO:0005971"	"ribonucleoside-diphosphate reductase complex"	"2.717"
"GO:0016580"	"Sin3 complex"	"2.679"
"GO:1990635"	"proximal dendrite"	"2.663"
"GO:0030135"	"coated vesicle"	"2.662"
"GO:0005770"	"late endosome"	"2.615"
"GO:0030849"	"autosome"	"2.607"
"GO:0035097"	"histone methyltransferase complex"	"2.603"
"GO:0005744"	"mitochondrial inner membrane presequence translocase complex"	"2.57"
"GO:0070860"	"RNA polymerase I core factor complex"	"2.547"
"GO:0099091"	NA	"2.531"
"GO:0031312"	"extrinsic component of organelle membrane"	"2.528"
"GO:0034704"	"calcium channel complex"	"2.515"
"GO:0009368"	"endopeptidase Clp complex"	"2.508"
"GO:0043159"	"acrosomal matrix"	"2.506"
"GO:0031260"	"pseudopodium membrane"	"2.469"
"GO:0012506"	"vesicle membrane"	"2.465"
"GO:0034515"	"proteasome storage granule"	"2.459"
"GO:0005769"	"early endosome"	"2.431"
"GO:0042645"	"mitochondrial nucleoid"	"2.425"
"GO:0042583"	"chromaffin granule"	"2.409"
"GO:0032444"	"activin responsive factor complex"	"2.396"
"GO:0043292"	"contractile fiber"	"2.387"
"GO:0098574"	"cytoplasmic side of lysosomal membrane"	"2.382"
"GO:1990425"	"ryanodine receptor complex"	"2.379"
"GO:0098562"	"cytoplasmic side of membrane"	"2.371"
"GO:0005764"	"lysosome"	"2.368"
"GO:0042641"	"actomyosin"	"2.315"
"GO:0044666"	"MLL3/4 complex"	"2.314"
"GO:0036513"	"Derlin-1 retrotranslocation complex"	"2.305"
"GO:0005914"	"spot adherens junction"	"2.303"
"GO:0005901"	"caveola"	"2.292"
"GO:0044295"	"axonal growth cone"	"2.281"
"GO:0005851"	"eukaryotic translation initiation factor 2B complex"	"2.263"
"GO:0030864"	"cortical actin cytoskeleton"	"2.255"
"GO:0001669"	"acrosomal vesicle"	"2.254"
"GO:0044233"	"ER-mitochondrion membrane contact site"	"2.246"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"2.243"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"2.237"
"GO:0017053"	"transcriptional repressor complex"	"2.235"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"2.231"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.212"
"GO:0042613"	"MHC class II protein complex"	"2.205"
"GO:0001673"	"male germ cell nucleus"	"2.197"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"2.153"
"GO:0098559"	"cytoplasmic side of early endosome membrane"	"2.15"
"GO:0031143"	"pseudopodium"	"2.129"
"GO:0031595"	"nuclear proteasome complex"	"2.124"
"GO:0097489"	"multivesicular body, internal vesicle lumen"	"2.124"
"GO:0000123"	"histone acetyltransferase complex"	"2.122"
"GO:0005838"	"proteasome regulatory particle"	"2.101"
"GO:0005967"	"mitochondrial pyruvate dehydrogenase complex"	"2.066"
"GO:0005667"	"transcription factor complex"	"2.065"
"GO:1990777"	"lipoprotein particle"	"2.057"
"GO:0016581"	"NuRD complex"	"2.025"
"GO:0044294"	"dendritic growth cone"	"2.015"
"GO:0005863"	"striated muscle myosin thick filament"	"1.987"
"GO:0014802"	"terminal cisterna"	"1.975"
"GO:0001772"	"immunological synapse"	"1.962"
"GO:0061202"	"clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane"	"1.914"
"GO:0031307"	"integral component of mitochondrial outer membrane"	"1.913"
"GO:0098993"	"anchored component of synaptic vesicle membrane"	"1.91"
"GO:0032398"	"MHC class Ib protein complex"	"1.899"
"GO:0005765"	"lysosomal membrane"	"1.895"
"GO:0031906"	"late endosome lumen"	"1.891"
"GO:0016459"	"myosin complex"	"1.862"
"GO:0031207"	"Sec62/Sec63 complex"	"1.855"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"1.842"
"GO:0000795"	"synaptonemal complex"	"1.834"
"GO:1990712"	"HFE-transferrin receptor complex"	"1.83"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"1.828"
"GO:0030027"	"lamellipodium"	"1.826"
"GO:0071141"	"SMAD protein complex"	"1.82"
"GO:1904423"	"dehydrodolichyl diphosphate synthase complex"	"1.819"
"GO:0035189"	"Rb-E2F complex"	"1.817"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"1.807"
"GO:0097197"	"tetraspanin-enriched microdomain"	"1.79"
"GO:0016327"	"apicolateral plasma membrane"	"1.786"
"GO:0005853"	"eukaryotic translation elongation factor 1 complex"	"1.785"
"GO:0017071"	"intracellular cyclic nucleotide activated cation channel complex"	"1.781"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"1.773"
"GO:0071748"	"monomeric IgA immunoglobulin complex"	"1.766"
"GO:0071751"	"secretory IgA immunoglobulin complex"	"1.766"
"GO:0071752"	"secretory dimeric IgA immunoglobulin complex"	"1.766"
"GO:0032585"	"multivesicular body membrane"	"1.761"
"GO:0070435"	"Shc-EGFR complex"	"1.76"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"1.748"
"GO:0009328"	"phenylalanine-tRNA ligase complex"	"1.746"
"GO:0001741"	"XY body"	"1.739"
"GO:0044228"	"host cell surface"	"1.726"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"1.706"
"GO:1902495"	"transmembrane transporter complex"	"1.692"
"GO:0005845"	"mRNA cap binding complex"	"1.684"
"GO:0045179"	"apical cortex"	"1.683"
"GO:0033269"	"internode region of axon"	"1.681"
"GO:0005677"	"chromatin silencing complex"	"1.68"
"GO:0035267"	"NuA4 histone acetyltransferase complex"	"1.672"
"GO:0071682"	"endocytic vesicle lumen"	"1.664"
"GO:0044224"	"juxtaparanode region of axon"	"1.663"
"GO:0005955"	"calcineurin complex"	"1.648"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"1.647"
"GO:0098793"	"presynapse"	"1.635"
"GO:0035838"	"growing cell tip"	"1.626"
"GO:0044231"	"host cell presynaptic membrane"	"1.626"
"GO:0000139"	"Golgi membrane"	"1.605"
"GO:0031674"	"I band"	"1.604"
"GO:1990357"	"terminal web"	"1.543"
"GO:0030016"	"myofibril"	"1.538"
"GO:0097145"	"BAK complex"	"1.537"
"GO:0034245"	"mitochondrial DNA-directed RNA polymerase complex"	"1.53"
"GO:0098753"	"anchored component of the cytoplasmic side of the plasma membrane"	"1.52"
"GO:0071797"	"LUBAC complex"	"1.507"
"GO:0035517"	"PR-DUB complex"	"1.501"
"GO:0098871"	"postsynaptic actin cytoskeleton"	"1.498"
"GO:0072534"	"perineuronal net"	"1.494"
"GO:0097440"	"apical dendrite"	"1.486"
"GO:0030658"	"transport vesicle membrane"	"1.473"
"GO:0000783"	"nuclear telomere cap complex"	"1.47"
"GO:0042567"	"insulin-like growth factor ternary complex"	"1.436"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"1.432"
"GO:0016461"	"unconventional myosin complex"	"1.431"
"GO:0005615"	"extracellular space"	"1.426"
"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"1.416"
"GO:0090533"	"cation-transporting ATPase complex"	"1.411"
"GO:0031588"	"nucleotide-activated protein kinase complex"	"1.406"
"GO:0016605"	"PML body"	"1.405"
"GO:0005576"	"extracellular region"	"1.401"
"GO:0030018"	"Z disc"	"1.4"
"GO:0030137"	"COPI-coated vesicle"	"1.398"
"GO:0055038"	"recycling endosome membrane"	"1.38"
"GO:0000806"	"Y chromosome"	"1.379"
"GO:0010494"	"cytoplasmic stress granule"	"1.377"
"GO:0031982"	"vesicle"	"1.372"
"GO:0036021"	"endolysosome lumen"	"1.367"
"GO:0030678"	"mitochondrial ribonuclease P complex"	"1.36"
"GO:0008043"	"intracellular ferritin complex"	"1.356"
"GO:0032009"	"early phagosome"	"1.353"
"GO:0072558"	"NLRP1 inflammasome complex"	"1.342"
"GO:0005758"	"mitochondrial intermembrane space"	"1.331"
"GO:0031084"	"BLOC-2 complex"	"1.317"
"GO:0043514"	"interleukin-12 complex"	"1.311"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"1.3"
"GO:0005794"	"Golgi apparatus"	"1.293"
"GO:0033553"	"rDNA heterochromatin"	"1.285"
"GO:0034752"	"cytosolic aryl hydrocarbon receptor complex"	"1.285"
"GO:0042101"	"T cell receptor complex"	"1.283"
"GO:0000812"	"Swr1 complex"	"1.273"
"GO:0031499"	"TRAMP complex"	"1.262"
"GO:0030424"	"axon"	"1.256"
"GO:0098797"	"plasma membrane protein complex"	"1.249"
"GO:0005749"	"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)"	"1.248"
"GO:0001401"	"mitochondrial sorting and assembly machinery complex"	"1.242"
"GO:0046581"	"intercellular canaliculus"	"1.233"
"GO:0045121"	"membrane raft"	"1.231"
"GO:0070187"	"telosome"	"1.23"
"GO:1990578"	"perinuclear endoplasmic reticulum membrane"	"1.23"
"GO:0005833"	"hemoglobin complex"	"1.22"
"GO:0045335"	"phagocytic vesicle"	"1.22"
"GO:0005776"	"autophagosome"	"1.216"
"GO:0031510"	"SUMO activating enzyme complex"	"1.203"
"GO:0071339"	"MLL1 complex"	"1.197"
"GO:0044305"	"calyx of Held"	"1.185"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"1.184"
"GO:0031264"	"death-inducing signaling complex"	"1.178"
"GO:0043291"	"RAVE complex"	"1.174"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"1.172"
"GO:0070469"	"respiratory chain"	"1.172"
"GO:0043220"	"Schmidt-Lanterman incisure"	"1.171"
"GO:0009925"	"basal plasma membrane"	"1.169"
"GO:0097228"	"sperm principal piece"	"1.169"
"GO:0060205"	"cytoplasmic membrane-bounded vesicle lumen"	"1.144"
"GO:0019815"	"B cell receptor complex"	"1.141"
"GO:1902773"	"GTPase activator complex"	"1.141"
"GO:0099523"	"presynaptic cytosol"	"1.139"
"GO:0033010"	"paranodal junction"	"1.138"
"GO:0030140"	"trans-Golgi network transport vesicle"	"1.137"
"GO:0045298"	"tubulin complex"	"1.136"
"GO:0000805"	"X chromosome"	"1.135"
"GO:0005740"	"mitochondrial envelope"	"1.13"
"GO:1990316"	"ATG1/ULK1 kinase complex"	"1.13"
"GO:0005668"	"RNA polymerase transcription factor SL1 complex"	"1.125"
"GO:0043564"	"Ku70:Ku80 complex"	"1.124"
"GO:0005751"	"mitochondrial respiratory chain complex IV"	"1.123"
"GO:0016020"	"membrane"	"1.123"
"GO:0098826"	"endoplasmic reticulum tubular network membrane"	"1.12"
"GO:0033270"	"paranode region of axon"	"1.118"
"GO:0097513"	"myosin II filament"	"1.118"
"GO:0031838"	"haptoglobin-hemoglobin complex"	"1.114"
"GO:0005637"	"nuclear inner membrane"	"1.108"
"GO:0032311"	"angiogenin-PRI complex"	"1.108"
"GO:0031371"	"ubiquitin conjugating enzyme complex"	"1.107"
"GO:0005954"	"calcium- and calmodulin-dependent protein kinase complex"	"1.104"
"GO:0071817"	"MMXD complex"	"1.09"
"GO:0150002"	NA	"1.083"
"GO:0150014"	NA	"1.083"
"GO:0035098"	"ESC/E(Z) complex"	"1.081"
"GO:0097179"	"protease inhibitor complex"	"1.078"
"GO:1903561"	"extracellular vesicle"	"1.069"
"GO:0033391"	"chromatoid body"	"1.066"
"GO:0019907"	"cyclin-dependent protein kinase activating kinase holoenzyme complex"	"1.052"
"GO:0012505"	"endomembrane system"	"1.047"
"GO:0001725"	"stress fiber"	"1.046"
"GO:0005640"	"nuclear outer membrane"	"1.032"
"GO:0005774"	"vacuolar membrane"	"1.025"
"GO:0042719"	"mitochondrial intermembrane space protein transporter complex"	"1.025"
"GO:0043219"	"lateral loop"	"1.025"
"GO:0070381"	"endosome to plasma membrane transport vesicle"	"1.025"
"GO:1990752"	"microtubule end"	"1.019"
"GO:0005832"	"chaperonin-containing T-complex"	"1.017"
"GO:0036449"	"microtubule minus-end"	"1.014"
"GO:0097038"	"perinuclear endoplasmic reticulum"	"0.997"
"GO:0005671"	"Ada2/Gcn5/Ada3 transcription activator complex"	"0.969"
"GO:0043527"	"tRNA methyltransferase complex"	"0.968"
