"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0031090"	"organelle membrane"	"43.054"	"256"	"28.582"	"5.282"
"GO:0005779"	"integral component of peroxisomal membrane"	"25.625"	"43"	"2.582"	"1.577"
"GO:0005778"	"peroxisomal membrane"	"25.331"	"149"	"23.306"	"4.962"
"GO:0005777"	"peroxisome"	"23.998"	"180"	"35.375"	"6.026"
"GO:1990429"	"peroxisomal importomer complex"	"18.195"	"21"	"1.207"	"1.088"
"GO:0005789"	"endoplasmic reticulum membrane"	"14.45"	"715"	"433.24"	"19.499"
"GO:0043231"	"intracellular membrane-bounded organelle"	"11.185"	"508"	"323.089"	"16.532"
"GO:0005782"	"peroxisomal matrix"	"10.803"	"55"	"14.337"	"3.764"
"GO:0005737"	"cytoplasm"	"9.51"	"3084"	"2685.51"	"41.903"
"GO:0070062"	"extracellular exosome"	"9.432"	"2187"	"1813.973"	"39.55"
"GO:0005739"	"mitochondrion"	"9.157"	"975"	"744.274"	"25.197"
"GO:0032991"	"macromolecular complex"	"9.084"	"841"	"626.512"	"23.611"
"GO:0072562"	"blood microparticle"	"8.883"	"273"	"167.356"	"11.893"
"GO:0005759"	"mitochondrial matrix"	"8.575"	"340"	"220.792"	"13.902"
"GO:0016592"	"mediator complex"	"8.387"	"71"	"27.39"	"5.2"
"GO:1904813"	"ficolin-1-rich granule lumen"	"8.228"	"356"	"235.226"	"14.679"
"GO:0043209"	"myelin sheath"	"7.291"	"448"	"325.843"	"16.755"
"GO:0032994"	"protein-lipid complex"	"6.83"	"7"	"0.17"	"0.411"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"6.643"	"42"	"15.989"	"3.916"
"GO:0034774"	"secretory granule lumen"	"6.29"	"289"	"200.819"	"14.019"
"GO:0031227"	"intrinsic component of endoplasmic reticulum membrane"	"6.132"	"9"	"1.511"	"1.221"
"GO:0000790"	"nuclear chromatin"	"5.812"	"402"	"301.688"	"17.259"
"GO:0071564"	"npBAF complex"	"5.642"	"35"	"14.115"	"3.702"
"GO:0016272"	"prefoldin complex"	"5.599"	"21"	"7.014"	"2.498"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"5.525"	"100"	"59.791"	"7.278"
"GO:0071565"	"nBAF complex"	"5.39"	"35"	"14.508"	"3.802"
"GO:0097546"	"ciliary base"	"5.382"	"58"	"29.314"	"5.33"
"GO:0008180"	"COP9 signalosome"	"5.369"	"157"	"106.46"	"9.414"
"GO:0016234"	"inclusion body"	"5.187"	"103"	"65.095"	"7.307"
"GO:0005811"	"lipid particle"	"4.829"	"77"	"45.581"	"6.506"
"GO:0031228"	"intrinsic component of Golgi membrane"	"4.818"	"6"	"1.096"	"1.018"
"GO:0031526"	"brush border membrane"	"4.801"	"46"	"23.741"	"4.637"
"GO:0001518"	"voltage-gated sodium channel complex"	"4.632"	"7"	"1.471"	"1.194"
"GO:0016514"	"SWI/SNF complex"	"4.632"	"39"	"19.064"	"4.304"
"GO:0005884"	"actin filament"	"4.591"	"110"	"71.472"	"8.392"
"GO:0046658"	"anchored component of plasma membrane"	"4.551"	"15"	"4.957"	"2.207"
"GO:0032982"	"myosin filament"	"4.55"	"43"	"22"	"4.615"
"GO:0000015"	"phosphopyruvate hydratase complex"	"4.451"	"28"	"12.652"	"3.448"
"GO:0034366"	"spherical high-density lipoprotein particle"	"4.392"	"9"	"2.404"	"1.502"
"GO:0034364"	"high-density lipoprotein particle"	"4.381"	"15"	"5.179"	"2.242"
"GO:0042470"	"melanosome"	"4.308"	"206"	"154.462"	"11.962"
"GO:0035578"	"azurophil granule lumen"	"4.287"	"103"	"68.802"	"7.977"
"GO:0005771"	"multivesicular body"	"4.192"	"40"	"21.39"	"4.439"
"GO:0046930"	"pore complex"	"4.134"	"25"	"11.406"	"3.288"
"GO:0033565"	"ESCRT-0 complex"	"4.064"	"10"	"3.073"	"1.704"
"GO:0000408"	"EKC/KEOPS complex"	"4.042"	"9"	"2.585"	"1.587"
"GO:0005575"	"cellular_component"	"4.013"	"103"	"68.867"	"8.506"
"GO:1990730"	"VCP-NSFL1C complex"	"3.887"	"20"	"9.072"	"2.812"
"GO:0043202"	"lysosomal lumen"	"3.88"	"75"	"48.354"	"6.868"
"GO:0034361"	"very-low-density lipoprotein particle"	"3.877"	"13"	"4.581"	"2.172"
"GO:1904949"	"ATPase complex"	"3.866"	"18"	"7.97"	"2.595"
"GO:0042627"	"chylomicron"	"3.842"	"12"	"4.131"	"2.048"
"GO:0000151"	"ubiquitin ligase complex"	"3.836"	"182"	"137.887"	"11.501"
"GO:0072687"	"meiotic spindle"	"3.834"	"37"	"20.827"	"4.218"
"GO:0022624"	"proteasome accessory complex"	"3.783"	"74"	"48.116"	"6.843"
"GO:0000118"	"histone deacetylase complex"	"3.704"	"53"	"32.358"	"5.573"
"GO:0032593"	"insulin-responsive compartment"	"3.665"	"18"	"8.096"	"2.702"
"GO:0044297"	"cell body"	"3.662"	"148"	"111.589"	"9.943"
"GO:0044853"	"plasma membrane raft"	"3.64"	"26"	"13.071"	"3.552"
"GO:0030175"	"filopodium"	"3.633"	"75"	"50.917"	"6.629"
"GO:0016021"	"integral component of membrane"	"3.543"	"618"	"537.831"	"22.626"
"GO:0016235"	"aggresome"	"3.508"	"85"	"60.265"	"7.051"
"GO:0036128"	"CatSper complex"	"3.506"	"25"	"13.117"	"3.389"
"GO:0030485"	"smooth muscle contractile fiber"	"3.469"	"14"	"5.93"	"2.326"
"GO:1990031"	"pinceau fiber"	"3.45"	"4"	"0.55"	"0.701"
"GO:0000502"	"proteasome complex"	"3.447"	"135"	"100.324"	"10.06"
"GO:0000835"	"ER ubiquitin ligase complex"	"3.444"	"4"	"0.556"	"0.725"
"GO:0097226"	"sperm mitochondrial sheath"	"3.396"	"5"	"1.27"	"1.098"
"GO:0030315"	"T-tubule"	"3.313"	"40"	"24.095"	"4.801"
"GO:0034706"	"sodium channel complex"	"3.293"	"4"	"0.707"	"0.84"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"3.286"	"10"	"3.866"	"1.867"
"GO:0097433"	"dense body"	"3.259"	"29"	"16.716"	"3.77"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"3.254"	"14"	"6.282"	"2.372"
