"GO.ID"	"GO.Term"	"Z-score"
"GO:0042738"	"exogenous drug catabolic process"	"40.115"
"GO:0006082"	"organic acid metabolic process"	"37.184"
"GO:0016125"	"sterol metabolic process"	"37.145"
"GO:0019373"	"epoxygenase P450 pathway"	"36.647"
"GO:0016558"	"protein import into peroxisome matrix"	"33.115"
"GO:1901094"	"negative regulation of protein homotetramerization"	"30.841"
"GO:0016560"	"protein import into peroxisome matrix, docking"	"30.811"
"GO:0055114"	"oxidation-reduction process"	"29.976"
"GO:0006805"	"xenobiotic metabolic process"	"28.462"
"GO:0007031"	"peroxisome organization"	"27.798"
"GO:0045046"	"protein import into peroxisome membrane"	"26.899"
"GO:0008202"	"steroid metabolic process"	"26.282"
"GO:0097267"	"omega-hydroxylase P450 pathway"	"25.287"
"GO:0016098"	"monoterpenoid metabolic process"	"24.5"
"GO:0042737"	"drug catabolic process"	"23.22"
"GO:0070989"	"oxidative demethylation"	"22.925"
"GO:0002933"	"lipid hydroxylation"	"22.036"
"GO:0046483"	"heterocycle metabolic process"	"21.264"
"GO:0006704"	"glucocorticoid biosynthetic process"	"21.042"
"GO:0006766"	"vitamin metabolic process"	"20.904"
"GO:0017144"	"drug metabolic process"	"20.903"
"GO:0042359"	"vitamin D metabolic process"	"19.953"
"GO:0006690"	"icosanoid metabolic process"	"19.32"
"GO:0016557"	"peroxisome membrane biogenesis"	"19.152"
"GO:0009822"	"alkaloid catabolic process"	"18.89"
"GO:0016561"	"protein import into peroxisome matrix, translocation"	"18.884"
"GO:0036250"	"peroxisome transport along microtubule"	"18.284"
"GO:0044721"	"protein import into peroxisome matrix, substrate release"	"18.284"
"GO:0036378"	"calcitriol biosynthetic process from calciol"	"18.097"
"GO:0042759"	"long-chain fatty acid biosynthetic process"	"17.657"
"GO:0036101"	"leukotriene B4 catabolic process"	"16.942"
"GO:0006699"	"bile acid biosynthetic process"	"16.234"
"GO:0034653"	"retinoic acid catabolic process"	"16.094"
"GO:0009804"	"coumarin metabolic process"	"15.865"
"GO:0006705"	"mineralocorticoid biosynthetic process"	"15.299"
"GO:0044375"	"regulation of peroxisome size"	"14.59"
"GO:0043401"	"steroid hormone mediated signaling pathway"	"14.109"
"GO:0032342"	"aldosterone biosynthetic process"	"13.613"
"GO:0034651"	"cortisol biosynthetic process"	"13.613"
"GO:0009820"	"alkaloid metabolic process"	"13.425"
"GO:0042361"	"menaquinone catabolic process"	"13.219"
"GO:0042377"	"vitamin K catabolic process"	"13.219"
"GO:0006706"	"steroid catabolic process"	"13.131"
"GO:0003095"	"pressure natriuresis"	"13.127"
"GO:0019216"	"regulation of lipid metabolic process"	"13.087"
"GO:0055078"	"sodium ion homeostasis"	"12.843"
"GO:0042360"	"vitamin E metabolic process"	"12.827"
"GO:0032787"	"monocarboxylic acid metabolic process"	"12.761"
"GO:0006694"	"steroid biosynthetic process"	"12.648"
"GO:0000038"	"very long-chain fatty acid metabolic process"	"12.179"
"GO:0042376"	"phylloquinone catabolic process"	"12.164"
"GO:0006629"	"lipid metabolic process"	"11.757"
"GO:0006700"	"C21-steroid hormone biosynthetic process"	"11.427"
"GO:0006778"	"porphyrin-containing compound metabolic process"	"11.262"
"GO:0015770"	"sucrose transport"	"11.13"
"GO:0042632"	"cholesterol homeostasis"	"11.096"
"GO:0006707"	"cholesterol catabolic process"	"10.907"
"GO:0015721"	"bile acid and bile salt transport"	"10.758"
"GO:0018879"	"biphenyl metabolic process"	"10.663"
"GO:0042369"	"vitamin D catabolic process"	"10.634"
"GO:0016559"	"peroxisome fission"	"10.506"
"GO:0072663"	"establishment of protein localization to peroxisome"	"10.479"
"GO:1900131"	"negative regulation of lipid binding"	"10.479"
"GO:2001280"	"positive regulation of unsaturated fatty acid biosynthetic process"	"10.36"
"GO:0018917"	"fluorene metabolic process"	"10.35"
"GO:0018979"	"trichloroethylene metabolic process"	"10.316"
"GO:0010164"	"response to cesium ion"	"10.307"
"GO:0010887"	"negative regulation of cholesterol storage"	"10.124"
"GO:0006790"	"sulfur compound metabolic process"	"10.097"
"GO:0042026"	"protein refolding"	"10.009"
"GO:0002017"	"regulation of blood volume by renal aldosterone"	"9.981"
"GO:0018885"	"carbon tetrachloride metabolic process"	"9.931"
"GO:0018910"	"benzene metabolic process"	"9.931"
"GO:0042197"	"halogenated hydrocarbon metabolic process"	"9.931"
"GO:0018894"	"dibenzo-p-dioxin metabolic process"	"9.853"
"GO:0090350"	"negative regulation of cellular organofluorine metabolic process"	"9.78"
"GO:0043390"	"aflatoxin B1 metabolic process"	"9.772"
"GO:0042760"	"very long-chain fatty acid catabolic process"	"9.705"
"GO:0006986"	"response to unfolded protein"	"9.673"
"GO:0030522"	"intracellular receptor signaling pathway"	"9.669"
"GO:0001523"	"retinoid metabolic process"	"9.574"
"GO:0009403"	"toxin biosynthetic process"	"9.453"
"GO:0071615"	"oxidative deethylation"	"9.453"
"GO:0001676"	"long-chain fatty acid metabolic process"	"9.335"
"GO:0010430"	"fatty acid omega-oxidation"	"9.313"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"9.308"
"GO:0032305"	"positive regulation of icosanoid secretion"	"9.289"
"GO:0019627"	"urea metabolic process"	"9.282"
"GO:0043603"	"cellular amide metabolic process"	"9.282"
"GO:0006702"	"androgen biosynthetic process"	"9.279"
"GO:0002930"	"trabecular meshwork development"	"9.269"
"GO:0019369"	"arachidonic acid metabolic process"	"9.233"
"GO:2001037"	"positive regulation of tongue muscle cell differentiation"	"9.19"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"9.175"
"GO:0003091"	"renal water homeostasis"	"9.151"
"GO:0006635"	"fatty acid beta-oxidation"	"9.122"
"GO:0046466"	"membrane lipid catabolic process"	"9.068"
"GO:0015910"	"peroxisomal long-chain fatty acid import"	"9.055"
"GO:0035434"	"copper ion transmembrane transport"	"8.849"
"GO:0006625"	"protein targeting to peroxisome"	"8.711"
