"GO.ID"	"GO.Term"	"zscore"
"GO:0004497"	"monooxygenase activity"	"52.303"
"GO:0020037"	"heme binding"	"49.749"
"GO:0005506"	"iron ion binding"	"48.864"
"GO:0070330"	"aromatase activity"	"46.184"
"GO:0008395"	"steroid hydroxylase activity"	"45.222"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"40.732"
"GO:0008392"	"arachidonic acid epoxygenase activity"	"34.184"
"GO:0019825"	"oxygen binding"	"29.533"
"GO:0000268"	"peroxisome targeting sequence binding"	"26.933"
"GO:0005052"	"peroxisome matrix targeting signal-1 binding"	"26.933"
"GO:0101020"	"estrogen 16-alpha-hydroxylase activity"	"22.036"
"GO:0016705"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	"20.239"
"GO:0008401"	"retinoic acid 4-hydroxylase activity"	"19.537"
"GO:0034875"	"caffeine oxidase activity"	"18.879"
"GO:0050051"	"leukotriene-B4 20-monooxygenase activity"	"16.942"
"GO:0016709"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	"16.301"
"GO:0018685"	"alkane 1-monooxygenase activity"	"16.055"
"GO:0030343"	"vitamin D3 25-hydroxylase activity"	"15.33"
"GO:0004507"	"steroid 11-beta-monooxygenase activity"	"14.491"
"GO:0047783"	"corticosterone 18-monooxygenase activity"	"14.491"
"GO:0097258"	"20-hydroxy-leukotriene B4 omega oxidase activity"	"14.271"
"GO:0097259"	"20-aldehyde-leukotriene B4 20-monooxygenase activity"	"14.271"
"GO:0016491"	"oxidoreductase activity"	"13.75"
"GO:0003707"	"steroid hormone receptor activity"	"13.697"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"13.485"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"12.967"
"GO:0070576"	"vitamin D 24-hydroxylase activity"	"12.895"
"GO:0008146"	"sulfotransferase activity"	"12.891"
"GO:0008396"	"oxysterol 7-alpha-hydroxylase activity"	"12.413"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"12.023"
"GO:0046965"	"retinoid X receptor binding"	"11.921"
"GO:0050649"	"testosterone 6-beta-hydroxylase activity"	"11.487"
"GO:0008386"	"cholesterol monooxygenase (side-chain-cleaving) activity"	"11.272"
"GO:0048244"	"phytanoyl-CoA dioxygenase activity"	"11.138"
"GO:0008506"	"sucrose:proton symporter activity"	"11.13"
"GO:0005524"	"ATP binding"	"11.014"
"GO:0001972"	"retinoic acid binding"	"10.868"
"GO:0016530"	"metallochaperone activity"	"10.742"
"GO:0005324"	"long-chain fatty acid transporter activity"	"10.507"
"GO:0036105"	"peroxisome membrane class-1 targeting sequence binding"	"10.479"
"GO:0018585"	"fluorene oxygenase activity"	"10.35"
"GO:0004509"	"steroid 21-monooxygenase activity"	"10.051"
"GO:0008397"	"sterol 12-alpha-hydroxylase activity"	"9.809"
"GO:0033778"	"7alpha-hydroxycholest-4-en-3-one 12alpha-hydroxylase activity"	"9.809"
"GO:0008403"	"25-hydroxycholecalciferol-24-hydroxylase activity"	"9.79"
"GO:0030342"	"1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity"	"9.79"
"GO:0008404"	"arachidonic acid 14,15-epoxygenase activity"	"9.772"
"GO:0008405"	"arachidonic acid 11,12-epoxygenase activity"	"9.772"
"GO:0071614"	"linoleic acid epoxygenase activity"	"9.772"
"GO:0042623"	"ATPase activity, coupled"	"9.703"
"GO:0031267"	"small GTPase binding"	"9.585"
"GO:0051082"	"unfolded protein binding"	"9.448"
"GO:0061896"	NA	"9.447"
"GO:0061897"	NA	"9.447"
"GO:0061898"	NA	"9.447"
"GO:0061899"	NA	"9.447"
"GO:0052869"	"arachidonic acid omega-hydroxylase activity"	"9.438"
"GO:0052871"	"alpha-tocopherol omega-hydroxylase activity"	"9.438"
"GO:0052872"	"tocotrienol omega-hydroxylase activity"	"9.438"
"GO:0004498"	"calcidiol 1-monooxygenase activity"	"9.418"
"GO:0051787"	"misfolded protein binding"	"9.375"
"GO:0031072"	"heat shock protein binding"	"9.326"
"GO:0004062"	"aryl sulfotransferase activity"	"9.241"
"GO:0036403"	"arachidonate 8(S)-lipoxygenase activity"	"9.069"
"GO:0004508"	"steroid 17-alpha-monooxygenase activity"	"9.035"
"GO:0047442"	"17-alpha-hydroxyprogesterone aldolase activity"	"9.035"
"GO:0008389"	"coumarin 7-hydroxylase activity"	"8.932"
"GO:0001517"	"N-acetylglucosamine 6-O-sulfotransferase activity"	"8.783"
"GO:0005503"	"all-trans retinal binding"	"8.77"
"GO:0005504"	"fatty acid binding"	"8.731"
"GO:0044183"	"protein binding involved in protein folding"	"8.702"
"GO:0008123"	"cholesterol 7-alpha-monooxygenase activity"	"8.651"
"GO:0030170"	"pyridoxal phosphate binding"	"8.529"
"GO:0004033"	"aldo-keto reductase (NADP) activity"	"8.474"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"8.356"
"GO:0004499"	"N,N-dimethylaniline monooxygenase activity"	"8.252"
"GO:0033781"	"cholesterol 24-hydroxylase activity"	"8.173"
"GO:0015607"	"fatty-acyl-CoA transporter activity"	"8.107"
"GO:0080019"	"fatty-acyl-CoA reductase (alcohol-forming) activity"	"8.039"
"GO:0102965"	NA	"8.039"
"GO:0016887"	"ATPase activity"	"8.028"
"GO:0015038"	"glutathione disulfide oxidoreductase activity"	"7.961"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"7.936"
"GO:0016416"	"O-palmitoyltransferase activity"	"7.838"
"GO:0034040"	"lipid-transporting ATPase activity"	"7.838"
"GO:0047173"	"phosphatidylcholine-retinol O-acyltransferase activity"	"7.838"
"GO:0102279"	"lecithin:11-cis retinol acyltransferase activity"	"7.838"
"GO:0008387"	"steroid 7-alpha-hydroxylase activity"	"7.763"
"GO:0050693"	"LBD domain binding"	"7.758"
"GO:0016229"	"steroid dehydrogenase activity"	"7.645"
"GO:0033961"	"cis-stilbene-oxide hydrolase activity"	"7.586"
"GO:0032052"	"bile acid binding"	"7.579"
"GO:0046966"	"thyroid hormone receptor binding"	"7.573"
"GO:0019899"	"enzyme binding"	"7.553"
"GO:0034632"	"retinol transporter activity"	"7.507"
"GO:0016679"	"oxidoreductase activity, acting on diphenols and related substances as donors"	"7.283"
"GO:0016711"	"flavonoid 3'-monooxygenase activity"	"7.283"
"GO:1904768"	"all-trans-retinol binding"	"7.239"
"GO:0097573"	"glutathione oxidoreductase activity"	"7.204"
"GO:0008794"	"arsenate reductase (glutaredoxin) activity"	"7.187"
"GO:0005345"	"purine nucleobase transmembrane transporter activity"	"7.182"
"GO:0005350"	"pyrimidine nucleobase transmembrane transporter activity"	"7.182"
"GO:0046943"	"carboxylic acid transmembrane transporter activity"	"7.182"
"GO:0004887"	"thyroid hormone receptor activity"	"7.149"
"GO:0030375"	"thyroid hormone receptor coactivator activity"	"7.105"
"GO:0047485"	"protein N-terminus binding"	"6.991"
"GO:0030331"	"estrogen receptor binding"	"6.953"
"GO:0032451"	"demethylase activity"	"6.946"
"GO:0008467"	"[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity"	"6.881"
"GO:0000250"	"lanosterol synthase activity"	"6.866"
"GO:0004621"	"glycosylphosphatidylinositol phospholipase D activity"	"6.824"
"GO:0005275"	"amine transmembrane transporter activity"	"6.824"
"GO:0047086"	"ketosteroid monooxygenase activity"	"6.711"
"GO:0009055"	"electron carrier activity"	"6.586"
"GO:0004301"	"epoxide hydrolase activity"	"6.583"
"GO:0003714"	"transcription corepressor activity"	"6.558"
"GO:0042803"	"protein homodimerization activity"	"6.459"
"GO:0016531"	"copper chaperone activity"	"6.445"
"GO:0050681"	"androgen receptor binding"	"6.426"
"GO:0001733"	"galactosylceramide sulfotransferase activity"	"6.393"
"GO:0005496"	"steroid binding"	"6.386"
"GO:0015166"	"polyol transmembrane transporter activity"	"6.374"
"GO:0042975"	"peroxisome proliferator activated receptor binding"	"6.373"
"GO:0005319"	"lipid transporter activity"	"6.301"
"GO:0031406"	"carboxylic acid binding"	"6.301"
"GO:0036042"	"long-chain fatty acyl-CoA binding"	"6.297"
"GO:0015265"	"urea channel activity"	"6.242"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"6.187"
"GO:0003713"	"transcription coactivator activity"	"6.17"
"GO:0003712"	"transcription cofactor activity"	"6.108"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"6.074"
"GO:0003876"	"AMP deaminase activity"	"6.016"
"GO:0001537"	"N-acetylgalactosamine 4-O-sulfotransferase activity"	"6.015"
"GO:0102522"	NA	"6"
"GO:0019841"	"retinol binding"	"5.974"
"GO:0004467"	"long-chain fatty acid-CoA ligase activity"	"5.942"
"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	"5.926"
"GO:0004303"	"estradiol 17-beta-dehydrogenase activity"	"5.844"
"GO:0015016"	"[heparan sulfate]-glucosamine N-sulfotransferase activity"	"5.755"
"GO:0055131"	"C3HC4-type RING finger domain binding"	"5.689"
"GO:0004364"	"glutathione transferase activity"	"5.675"
"GO:0038023"	"signaling receptor activity"	"5.672"
"GO:0047756"	"chondroitin 4-sulfotransferase activity"	"5.628"
"GO:0102294"	NA	"5.588"
"GO:0046983"	"protein dimerization activity"	"5.56"
"GO:0035257"	"nuclear hormone receptor binding"	"5.557"
"GO:0008134"	"transcription factor binding"	"5.554"
"GO:0018636"	"phenanthrene 9,10-monooxygenase activity"	"5.461"
"GO:0004642"	"phosphoribosylformylglycinamidine synthase activity"	"5.44"
"GO:0047115"	"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity"	"5.431"
"GO:0008459"	"chondroitin 6-sulfotransferase activity"	"5.412"
"GO:0016655"	"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"	"5.4"
"GO:0004803"	"transposase activity"	"5.36"
"GO:0008398"	"sterol 14-demethylase activity"	"5.353"
"GO:0070539"	"linoleic acid binding"	"5.331"
"GO:0004691"	"cAMP-dependent protein kinase activity"	"5.314"
"GO:0004802"	"transketolase activity"	"5.299"
"GO:0008554"	"sodium-exporting ATPase activity, phosphorylative mechanism"	"5.256"
"GO:0015126"	"canalicular bile acid transmembrane transporter activity"	"5.256"
"GO:0004069"	"L-aspartate:2-oxoglutarate aminotransferase activity"	"5.252"
"GO:0008508"	"bile acid:sodium symporter activity"	"5.249"
"GO:0051087"	"chaperone binding"	"5.234"
"GO:0034899"	"trimethylamine monooxygenase activity"	"5.207"
"GO:0035755"	"cardiolipin hydrolase activity"	"5.172"
"GO:0004886"	"9-cis retinoic acid receptor activity"	"5.168"
"GO:0017095"	"heparan sulfate 6-O-sulfotransferase activity"	"5.158"
"GO:0050692"	"DBD domain binding"	"5.142"
"GO:0008144"	"drug binding"	"5.133"
"GO:0047894"	"flavonol 3-sulfotransferase activity"	"5.117"
"GO:0030552"	"cAMP binding"	"5.101"
"GO:0008455"	"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"	"5.099"
"GO:0050294"	"steroid sulfotransferase activity"	"5.099"
"GO:0031625"	"ubiquitin protein ligase binding"	"5.096"
"GO:0032767"	"copper-dependent protein binding"	"5.084"
"GO:0005516"	"calmodulin binding"	"5.073"
"GO:0035259"	"glucocorticoid receptor binding"	"5.066"
"GO:0102391"	"decanoate--CoA ligase activity"	"5.012"
"GO:0015643"	"toxic substance binding"	"5.006"
"GO:0001784"	"phosphotyrosine binding"	"4.992"
"GO:0016212"	"kynurenine-oxoglutarate transaminase activity"	"4.981"
"GO:0097718"	"disordered domain specific binding"	"4.976"
"GO:0003708"	"retinoic acid receptor activity"	"4.972"
"GO:0003998"	"acylphosphatase activity"	"4.961"
"GO:0004862"	"cAMP-dependent protein kinase inhibitor activity"	"4.927"
"GO:0005528"	"FK506 binding"	"4.906"
"GO:0008308"	"voltage-gated anion channel activity"	"4.905"
"GO:0016787"	"hydrolase activity"	"4.905"
"GO:0055102"	"lipase inhibitor activity"	"4.903"
"GO:0102797"	NA	"4.897"
"GO:0102798"	NA	"4.897"
