"GO.ID"	"GO.Term"	"zscore"
"GO:0006625"	"protein targeting to peroxisome"	"43.344"
"GO:0006699"	"bile acid biosynthetic process"	"35.171"
"GO:0007031"	"peroxisome organization"	"30.881"
"GO:0016558"	"protein import into peroxisome matrix"	"29.407"
"GO:0001561"	"fatty acid alpha-oxidation"	"27.865"
"GO:0036109"	"alpha-linolenic acid metabolic process"	"21.591"
"GO:0042760"	"very long-chain fatty acid catabolic process"	"19.405"
"GO:0008203"	"cholesterol metabolic process"	"18.987"
"GO:0015851"	"nucleobase transport"	"18.81"
"GO:0015882"	"L-ascorbic acid transport"	"18.81"
"GO:0070904"	"transepithelial L-ascorbic acid transport"	"18.81"
"GO:0006707"	"cholesterol catabolic process"	"18.781"
"GO:0033344"	"cholesterol efflux"	"18.684"
"GO:0016125"	"sterol metabolic process"	"18.673"
"GO:0097089"	"methyl-branched fatty acid metabolic process"	"18.569"
"GO:0006097"	"glyoxylate cycle"	"18.489"
"GO:2001280"	"positive regulation of unsaturated fatty acid biosynthetic process"	"18.333"
"GO:0031998"	"regulation of fatty acid beta-oxidation"	"17.871"
"GO:0060152"	"microtubule-based peroxisome localization"	"17.675"
"GO:0045046"	"protein import into peroxisome membrane"	"17.35"
"GO:0015910"	"peroxisomal long-chain fatty acid import"	"16.903"
"GO:0033540"	"fatty acid beta-oxidation using acyl-CoA oxidase"	"16.603"
"GO:0042632"	"cholesterol homeostasis"	"16.429"
"GO:0016557"	"peroxisome membrane biogenesis"	"16.222"
"GO:0035754"	"B cell chemotaxis"	"16.122"
"GO:0032581"	"ER-dependent peroxisome organization"	"15.779"
"GO:0106101"	NA	"15.779"
"GO:0043651"	"linoleic acid metabolic process"	"15.413"
"GO:0030573"	"bile acid catabolic process"	"15.204"
"GO:0008206"	"bile acid metabolic process"	"14.971"
"GO:0046272"	"stilbene catabolic process"	"14.873"
"GO:0055114"	"oxidation-reduction process"	"14.699"
"GO:0044375"	"regulation of peroxisome size"	"14.548"
"GO:0051180"	"vitamin transport"	"13.967"
"GO:0060354"	"negative regulation of cell adhesion molecule production"	"13.966"
"GO:0006635"	"fatty acid beta-oxidation"	"13.788"
"GO:0046618"	"drug export"	"13.769"
"GO:0042403"	"thyroid hormone metabolic process"	"13.755"
"GO:2001294"	"malonyl-CoA catabolic process"	"13.699"
"GO:0034641"	"cellular nitrogen compound metabolic process"	"13.668"
"GO:0070857"	"regulation of bile acid biosynthetic process"	"13.574"
"GO:0019089"	"transmission of virus"	"13.446"
"GO:0044111"	"development involved in symbiotic interaction"	"13.446"
"GO:0046824"	"positive regulation of nucleocytoplasmic transport"	"13.446"
"GO:0097332"	"response to antipsychotic drug"	"13.446"
"GO:0019102"	"male somatic sex determination"	"13.325"
"GO:0060520"	"activation of prostate induction by androgen receptor signaling pathway"	"13.325"
"GO:0043217"	"myelin maintenance"	"13.213"
"GO:0001080"	"nitrogen catabolite activation of transcription from RNA polymerase II promoter"	"13.207"
"GO:0034255"	"regulation of urea metabolic process"	"13.207"
"GO:0038185"	"intracellular bile acid receptor signaling pathway"	"13.207"
"GO:0046963"	"3'-phosphoadenosine 5'-phosphosulfate transport"	"13.207"
"GO:1901373"	"lipid hydroperoxide transport"	"13.207"
"GO:1905695"	NA	"13.207"
"GO:2000213"	"positive regulation of glutamate metabolic process"	"13.207"
"GO:2001250"	"positive regulation of ammonia assimilation cycle"	"13.207"
"GO:0009446"	"putrescine biosynthetic process"	"13.092"
