"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-9.932"	"9.932"
"GO:0003677"	"DNA binding"	"-5.97"	"5.97"
"GO:0003924"	"GTPase activity"	"-5.305"	"5.305"
"GO:0005525"	"GTP binding"	"-5.093"	"5.093"
"GO:0008009"	"chemokine activity"	"-4.879"	"4.879"
"GO:0033038"	"bitter taste receptor activity"	"-4.656"	"4.656"
"GO:0017056"	"structural constituent of nuclear pore"	"-4.53"	"4.53"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-4.467"	"4.467"
"GO:0003723"	"RNA binding"	"-4.154"	"4.154"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-4.079"	"4.079"
"GO:0003743"	"translation initiation factor activity"	"-3.981"	"3.981"
"GO:0042923"	"neuropeptide binding"	"-3.85"	"3.85"
"GO:0019957"	"C-C chemokine binding"	"-3.678"	"3.678"
"GO:0019003"	"GDP binding"	"-3.622"	"3.622"
"GO:0019956"	"chemokine binding"	"-3.584"	"3.584"
"GO:0016493"	"C-C chemokine receptor activity"	"-3.58"	"3.58"
"GO:0046872"	"metal ion binding"	"-3.579"	"3.579"
"GO:0001664"	"G-protein coupled receptor binding"	"-3.445"	"3.445"
"GO:0030594"	"neurotransmitter receptor activity"	"-3.436"	"3.436"
"GO:0008536"	"Ran GTPase binding"	"-3.4"	"3.4"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-3.296"	"3.296"
"GO:0005184"	"neuropeptide hormone activity"	"-3.255"	"3.255"
"GO:0008565"	"protein transporter activity"	"-3.13"	"3.13"
"GO:0003823"	"antigen binding"	"-3.017"	"3.017"
