"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-12.993"	"12.993"
"GO:0007218"	"neuropeptide signaling pathway"	"-7.083"	"7.083"
"GO:0097711"	"ciliary basal body docking"	"-6.435"	"6.435"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-6.133"	"6.133"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-6.012"	"6.012"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-5.712"	"5.712"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-5.68"	"5.68"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-5.648"	"5.648"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-5.607"	"5.607"
"GO:0031124"	"mRNA 3'-end processing"	"-5.54"	"5.54"
"GO:0006406"	"mRNA export from nucleus"	"-5.169"	"5.169"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-5.008"	"5.008"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-4.977"	"4.977"
"GO:0006935"	"chemotaxis"	"-4.927"	"4.927"
"GO:0019722"	"calcium-mediated signaling"	"-4.822"	"4.822"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-4.675"	"4.675"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-4.627"	"4.627"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-4.575"	"4.575"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-4.464"	"4.464"
"GO:0055114"	"oxidation-reduction process"	"-4.351"	"4.351"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-4.333"	"4.333"
"GO:0007631"	"feeding behavior"	"-4.267"	"4.267"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-4.266"	"4.266"
"GO:0006405"	"RNA export from nucleus"	"-4.231"	"4.231"
"GO:0006606"	"protein import into nucleus"	"-4.21"	"4.21"
"GO:0030593"	"neutrophil chemotaxis"	"-4.137"	"4.137"
"GO:0007268"	"chemical synaptic transmission"	"-4.013"	"4.013"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"-3.993"	"3.993"
"GO:0060326"	"cell chemotaxis"	"-3.914"	"3.914"
"GO:0070125"	"mitochondrial translational elongation"	"-3.907"	"3.907"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-3.903"	"3.903"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-3.891"	"3.891"
"GO:1905515"	NA	"-3.865"	"3.865"
"GO:0043928"	"exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"	"-3.793"	"3.793"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-3.773"	"3.773"
"GO:0070126"	"mitochondrial translational termination"	"-3.772"	"3.772"
"GO:0030595"	"leukocyte chemotaxis"	"-3.741"	"3.741"
"GO:0009306"	"protein secretion"	"-3.722"	"3.722"
"GO:0048678"	"response to axon injury"	"-3.697"	"3.697"
"GO:0071377"	"cellular response to glucagon stimulus"	"-3.687"	"3.687"
"GO:0002548"	"monocyte chemotaxis"	"-3.643"	"3.643"
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"-3.582"	"3.582"
"GO:0019233"	"sensory perception of pain"	"-3.457"	"3.457"
"GO:0030032"	"lamellipodium assembly"	"-3.445"	"3.445"
"GO:0019934"	"cGMP-mediated signaling"	"-3.407"	"3.407"
"GO:0048208"	"COPII vesicle coating"	"-3.395"	"3.395"
"GO:0006487"	"protein N-linked glycosylation"	"-3.383"	"3.383"
"GO:0006446"	"regulation of translational initiation"	"-3.355"	"3.355"
"GO:0006874"	"cellular calcium ion homeostasis"	"-3.343"	"3.343"
"GO:0006611"	"protein export from nucleus"	"-3.274"	"3.274"
"GO:0016236"	"macroautophagy"	"-3.274"	"3.274"
"GO:0002576"	"platelet degranulation"	"-3.256"	"3.256"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"-3.247"	"3.247"
"GO:0007202"	"activation of phospholipase C activity"	"-3.226"	"3.226"
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	"-3.22"	"3.22"
"GO:0050853"	"B cell receptor signaling pathway"	"-3.19"	"3.19"
"GO:0050900"	"leukocyte migration"	"-3.155"	"3.155"
"GO:0006886"	"intracellular protein transport"	"-3.122"	"3.122"
"GO:0006378"	"mRNA polyadenylation"	"-3.104"	"3.104"
"GO:0032482"	"Rab protein signal transduction"	"-3.103"	"3.103"
"GO:0007166"	"cell surface receptor signaling pathway"	"-3.094"	"3.094"
"GO:0006364"	"rRNA processing"	"-3.085"	"3.085"
"GO:0048247"	"lymphocyte chemotaxis"	"-3.035"	"3.035"
