"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0019005"	"SCF ubiquitin ligase complex"	"22.77"	"-22.77"
"GO:0000151"	"ubiquitin ligase complex"	"13.378"	"-13.378"
"GO:0005912"	"adherens junction"	"8.267"	"-8.267"
"GO:0030666"	"endocytic vesicle membrane"	"8.136"	"-8.136"
"GO:0005829"	"cytosol"	"7.86"	"-7.86"
"GO:0031463"	"Cul3-RING ubiquitin ligase complex"	"7.342"	"-7.342"
"GO:0030665"	"clathrin-coated vesicle membrane"	"7.285"	"-7.285"
"GO:0030136"	"clathrin-coated vesicle"	"7.24"	"-7.24"
"GO:0005737"	"cytoplasm"	"6.419"	"-6.419"
"GO:0005654"	"nucleoplasm"	"6.346"	"-6.346"
"GO:0005667"	"transcription factor complex"	"6.335"	"-6.335"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"6.273"	"-6.273"
"GO:0017053"	"transcriptional repressor complex"	"5.6"	"-5.6"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"5.473"	"-5.473"
"GO:0016342"	"catenin complex"	"5.423"	"-5.423"
"GO:0016328"	"lateral plasma membrane"	"5.26"	"-5.26"
"GO:0043235"	"receptor complex"	"5.205"	"-5.205"
"GO:0005905"	"clathrin-coated pit"	"5.035"	"-5.035"
"GO:0031410"	"cytoplasmic vesicle"	"4.817"	"-4.817"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"4.726"	"-4.726"
"GO:0016592"	"mediator complex"	"4.605"	"-4.605"
"GO:0010008"	"endosome membrane"	"4.569"	"-4.569"
"GO:0000118"	"histone deacetylase complex"	"4.424"	"-4.424"
"GO:0031012"	"extracellular matrix"	"4.257"	"-4.257"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"4.199"	"-4.199"
"GO:0032993"	"protein-DNA complex"	"4.188"	"-4.188"
"GO:0005796"	"Golgi lumen"	"4.066"	"-4.066"
"GO:0016324"	"apical plasma membrane"	"3.728"	"-3.728"
"GO:0030173"	"integral component of Golgi membrane"	"3.633"	"-3.633"
"GO:0000123"	"histone acetyltransferase complex"	"3.529"	"-3.529"
"GO:0005765"	"lysosomal membrane"	"3.52"	"-3.52"
"GO:0005938"	"cell cortex"	"3.398"	"-3.398"
"GO:0030864"	"cortical actin cytoskeleton"	"3.312"	"-3.312"
"GO:0098978"	"glutamatergic synapse"	"3.143"	"-3.143"
"GO:0009986"	"cell surface"	"3.102"	"-3.102"
"GO:0005634"	"nucleus"	"3.097"	"-3.097"
