"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0035631"	"CD40 receptor complex"	"18.641"	"145"	"37.294"	"5.778"
"GO:0005667"	"transcription factor complex"	"16.969"	"774"	"435.879"	"19.926"
"GO:0005887"	"integral component of plasma membrane"	"15.825"	"1610"	"1110.793"	"31.545"
"GO:0005886"	"plasma membrane"	"15.82"	"5341"	"4444.582"	"56.664"
"GO:0005576"	"extracellular region"	"15.155"	"2392"	"1816.452"	"37.976"
"GO:0005615"	"extracellular space"	"14.817"	"1930"	"1419.359"	"34.463"
"GO:0097342"	"ripoptosome"	"14.335"	"55"	"10.383"	"3.113"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"14.044"	"45"	"7.478"	"2.672"
"GO:0009897"	"external side of plasma membrane"	"13.834"	"480"	"264.499"	"15.577"
"GO:0008385"	"IkappaB kinase complex"	"13.005"	"95"	"28.164"	"5.139"
"GO:0031264"	"death-inducing signaling complex"	"12.887"	"64"	"15.089"	"3.795"
"GO:1990617"	"CHOP-ATF4 complex"	"11.797"	"23"	"3.095"	"1.687"
"GO:0000790"	"nuclear chromatin"	"11.709"	"1099"	"786.817"	"26.661"
"GO:0005737"	"cytoplasm"	"11.579"	"7811"	"7039.435"	"66.635"
"GO:1990622"	"CHOP-ATF3 complex"	"11.45"	"20"	"2.568"	"1.522"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"10.847"	"292"	"159.403"	"12.224"
"GO:0017053"	"transcriptional repressor complex"	"10.72"	"254"	"138.7"	"10.755"
"GO:0031265"	"CD95 death-inducing signaling complex"	"10.716"	"45"	"10.762"	"3.195"
"GO:0005896"	"interleukin-6 receptor complex"	"10.116"	"14"	"1.548"	"1.231"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"9.815"	"14"	"1.648"	"1.258"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"9.803"	"179"	"89.519"	"9.128"
"GO:0036488"	"CHOP-C/EBP complex"	"9.729"	"23"	"3.993"	"1.954"
"GO:0005622"	"intracellular"	"9.52"	"778"	"567.31"	"22.132"
"GO:0033257"	"Bcl3/NF-kappaB2 complex"	"9.322"	"20"	"3.183"	"1.804"
"GO:0043235"	"receptor complex"	"8.991"	"436"	"286.546"	"16.622"
"GO:0035976"	"transcription factor AP-1 complex"	"8.837"	"85"	"35.317"	"5.622"
"GO:0032449"	"CBM complex"	"8.668"	"19"	"3.469"	"1.792"
"GO:0071565"	"nBAF complex"	"8.655"	"91"	"39.601"	"5.938"
"GO:0000118"	"histone deacetylase complex"	"8.635"	"167"	"87.761"	"9.176"
"GO:1990590"	"ATF1-ATF4 transcription factor complex"	"8.606"	"15"	"2.233"	"1.484"
"GO:0045121"	"membrane raft"	"8.584"	"657"	"484.455"	"20.102"
"GO:1990589"	"ATF4-CREB1 transcription factor complex"	"8.48"	"23"	"5.036"	"2.118"
"GO:0043514"	"interleukin-12 complex"	"8.39"	"9"	"0.61"	"0.754"
"GO:0032993"	"protein-DNA complex"	"8.362"	"244"	"149.077"	"11.352"
"GO:0019005"	"SCF ubiquitin ligase complex"	"8.321"	"236"	"141.615"	"11.343"
"GO:0097179"	"protease inhibitor complex"	"8.054"	"9"	"0.946"	"0.963"
"GO:0071797"	"LUBAC complex"	"8"	"24"	"5.458"	"2.318"
"GO:0071564"	"npBAF complex"	"7.815"	"85"	"38.827"	"5.908"
"GO:0062023"	NA	"7.79"	"214"	"128.143"	"11.021"
"GO:0009986"	"cell surface"	"7.787"	"857"	"676.887"	"23.129"
"GO:0033256"	"I-kappaB/NF-kappaB complex"	"7.658"	"34"	"10.513"	"3.067"
"GO:0072558"	"NLRP1 inflammasome complex"	"7.4"	"13"	"2.165"	"1.464"
"GO:0070743"	"interleukin-23 complex"	"7.373"	"8"	"0.627"	"0.777"
"GO:0031012"	"extracellular matrix"	"7.359"	"223"	"140.092"	"11.267"
"GO:0016514"	"SWI/SNF complex"	"7.34"	"101"	"51.701"	"6.716"
"GO:0071141"	"SMAD protein complex"	"7.227"	"81"	"37.932"	"5.959"
"GO:0044798"	"nuclear transcription factor complex"	"7.147"	"43"	"15.947"	"3.785"
"GO:0010008"	"endosome membrane"	"7.116"	"614"	"466.959"	"20.664"
"GO:0000123"	"histone acetyltransferase complex"	"6.991"	"110"	"60.014"	"7.15"
"GO:0097129"	"cyclin D2-CDK4 complex"	"6.918"	"22"	"5.752"	"2.349"
"GO:0032991"	"macromolecular complex"	"6.405"	"1871"	"1634.427"	"36.934"
"GO:1990037"	"Lewy body core"	"6.405"	"18"	"4.671"	"2.081"
"GO:0097059"	"CNTFR-CLCF1 complex"	"6.375"	"7"	"0.625"	"0.812"
"GO:0072557"	"IPAF inflammasome complex"	"6.331"	"8"	"1.209"	"1.073"
"GO:0005741"	"mitochondrial outer membrane"	"6.18"	"548"	"421.703"	"20.436"
"GO:0032996"	"Bcl3-Bcl10 complex"	"6.151"	"7"	"0.849"	"0.92"
"GO:0097169"	"AIM2 inflammasome complex"	"6.127"	"15"	"3.652"	"1.852"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"5.884"	"37"	"14.951"	"3.747"
"GO:0034366"	"spherical high-density lipoprotein particle"	"5.747"	"20"	"6.264"	"2.39"
"GO:0031906"	"late endosome lumen"	"5.652"	"6"	"0.348"	"0.574"
"GO:0005796"	"Golgi lumen"	"5.63"	"163"	"107.232"	"9.906"
"GO:0005900"	"oncostatin-M receptor complex"	"5.597"	"7"	"1.1"	"1.054"
"GO:0031226"	"intrinsic component of plasma membrane"	"5.594"	"56"	"27.687"	"5.061"
"GO:0048179"	"activin receptor complex"	"5.46"	"26"	"10.078"	"2.916"
"GO:0045092"	"interleukin-18 receptor complex"	"5.368"	"8"	"1.6"	"1.192"
"GO:0005788"	"endoplasmic reticulum lumen"	"5.281"	"372"	"285.897"	"16.303"
"GO:1990604"	"IRE1-TRAF2-ASK1 complex"	"5.229"	"26"	"10.072"	"3.046"
"GO:0005901"	"caveola"	"5.199"	"174"	"122.141"	"9.976"
"GO:0070822"	"Sin3-type complex"	"5.137"	"52"	"26.294"	"5.004"
"GO:0045323"	"interleukin-1 receptor complex"	"5.134"	"21"	"7.266"	"2.675"
"GO:0016580"	"Sin3 complex"	"5.11"	"102"	"63.172"	"7.598"
"GO:0032444"	"activin responsive factor complex"	"5.108"	"33"	"14.281"	"3.664"
"GO:0097136"	"Bcl-2 family protein complex"	"5.1"	"21"	"7.395"	"2.668"
"GO:0030061"	"mitochondrial crista"	"5.09"	"19"	"6.629"	"2.43"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"5.086"	"62"	"33.941"	"5.517"
"GO:0005623"	"cell"	"5.081"	"49"	"24.884"	"4.746"
"GO:0005654"	"nucleoplasm"	"5.077"	"7687"	"7328.095"	"70.691"
"GO:0031232"	"extrinsic component of external side of plasma membrane"	"5.049"	"30"	"12.849"	"3.397"
"GO:0016021"	"integral component of membrane"	"5.019"	"1582"	"1407.086"	"34.853"
"GO:0046581"	"intercellular canaliculus"	"4.913"	"9"	"2.055"	"1.413"
"GO:0031093"	"platelet alpha granule lumen"	"4.813"	"178"	"127.229"	"10.548"
"GO:0099055"	"integral component of postsynaptic membrane"	"4.803"	"79"	"48.252"	"6.402"
"GO:0032002"	"interleukin-28 receptor complex"	"4.633"	"5"	"0.367"	"0.577"
"GO:0020005"	"symbiont-containing vacuole membrane"	"4.595"	"13"	"4.096"	"1.938"
"GO:0016363"	"nuclear matrix"	"4.541"	"404"	"324.358"	"17.538"
"GO:0072559"	"NLRP3 inflammasome complex"	"4.508"	"13"	"3.977"	"2.002"
"GO:0042627"	"chylomicron"	"4.399"	"25"	"11.039"	"3.174"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"4.391"	"6"	"1.196"	"1.094"
"GO:0034361"	"very-low-density lipoprotein particle"	"4.374"	"27"	"12.168"	"3.391"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"4.322"	"58"	"33.734"	"5.614"
"GO:0043679"	"axon terminus"	"4.295"	"135"	"94.773"	"9.367"
"GO:0044218"	"other organism cell membrane"	"4.27"	"10"	"2.885"	"1.666"
"GO:1902911"	"protein kinase complex"	"4.23"	"8"	"2.018"	"1.414"
"GO:0031467"	"Cul7-RING ubiquitin ligase complex"	"4.191"	"54"	"32.097"	"5.227"
"GO:0043202"	"lysosomal lumen"	"4.19"	"165"	"120.503"	"10.619"
"GO:1990246"	"uniplex complex"	"4.18"	"5"	"0.82"	"0.885"
"GO:0034364"	"high-density lipoprotein particle"	"4.095"	"28"	"13.737"	"3.483"
"GO:1990452"	"Parkin-FBXW7-Cul1 ubiquitin ligase complex"	"4.059"	"38"	"20.321"	"4.356"
"GO:0097356"	"perinucleolar compartment"	"4.005"	"6"	"1.338"	"1.164"
"GO:0031966"	"mitochondrial membrane"	"3.978"	"158"	"116.608"	"10.406"
"GO:0099056"	"integral component of presynaptic membrane"	"3.952"	"98"	"67.389"	"7.746"
"GO:1990907"	"beta-catenin-TCF complex"	"3.896"	"41"	"22.849"	"4.658"
"GO:0042583"	"chromaffin granule"	"3.889"	"8"	"2.244"	"1.48"
"GO:0097057"	"TRAF2-GSTP1 complex"	"3.887"	"19"	"8.181"	"2.783"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"3.885"	"24"	"11.409"	"3.241"
"GO:0097679"	"other organism cytoplasm"	"3.883"	"12"	"4.29"	"1.985"
"GO:0099091"	NA	"3.881"	"33"	"17.435"	"4.01"
"GO:0016323"	"basolateral plasma membrane"	"3.862"	"291"	"234.647"	"14.59"
"GO:0001891"	"phagocytic cup"	"3.856"	"63"	"40.025"	"5.958"
"GO:0042629"	"mast cell granule"	"3.843"	"59"	"36.527"	"5.847"
"GO:0031089"	"platelet dense granule lumen"	"3.747"	"14"	"5.382"	"2.3"
"GO:0016513"	"core-binding factor complex"	"3.654"	"10"	"3.477"	"1.785"
"GO:0042734"	"presynaptic membrane"	"3.634"	"108"	"77.222"	"8.469"
"GO:0031462"	"Cul2-RING ubiquitin ligase complex"	"3.608"	"42"	"24.938"	"4.728"
"GO:0046696"	"lipopolysaccharide receptor complex"	"3.594"	"38"	"22.341"	"4.357"
"GO:0099053"	"activating signal cointegrator 1 complex"	"3.573"	"9"	"3.094"	"1.653"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"3.565"	"138"	"102.541"	"9.947"
"GO:0016581"	"NuRD complex"	"3.561"	"101"	"71.502"	"8.284"
"GO:0005724"	"nuclear telomeric heterochromatin"	"3.56"	"8"	"2.454"	"1.558"
"GO:0042406"	"extrinsic component of endoplasmic reticulum membrane"	"3.552"	"14"	"5.785"	"2.313"
"GO:0097418"	"neurofibrillary tangle"	"3.525"	"17"	"7.835"	"2.6"
"GO:1990597"	"AIP1-IRE1 complex"	"3.488"	"19"	"8.892"	"2.898"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"3.465"	"8"	"2.702"	"1.529"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"3.449"	"29"	"16.063"	"3.751"
"GO:0043196"	"varicosity"	"3.439"	"17"	"7.808"	"2.673"
"GO:0030895"	"apolipoprotein B mRNA editing enzyme complex"	"3.437"	"4"	"0.563"	"0.757"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"3.423"	"136"	"102.75"	"9.715"
"GO:0019008"	"molybdopterin synthase complex"	"3.415"	"4"	"0.585"	"0.752"
"GO:0035580"	"specific granule lumen"	"3.409"	"91"	"65.119"	"7.592"
"GO:0072536"	"interleukin-23 receptor complex"	"3.349"	"4"	"0.651"	"0.8"
"GO:0034592"	"synaptic vesicle lumen"	"3.323"	"9"	"3.321"	"1.709"
"GO:0099013"	"neuronal dense core vesicle lumen"	"3.323"	"9"	"3.321"	"1.709"
"GO:0034673"	"inhibin-betaglycan-ActRII complex"	"3.241"	"5"	"1.27"	"1.151"
"GO:0038039"	"G-protein coupled receptor heterodimeric complex"	"3.239"	"16"	"7.438"	"2.644"
"GO:0097440"	"apical dendrite"	"3.235"	"36"	"21.493"	"4.484"
"GO:0099154"	NA	"3.232"	"9"	"3.338"	"1.752"
"GO:0031904"	"endosome lumen"	"3.204"	"76"	"53.416"	"7.049"
"GO:0030014"	"CCR4-NOT complex"	"3.201"	"44"	"27.819"	"5.055"
"GO:0035841"	"new growing cell tip"	"3.2"	"9"	"3.368"	"1.76"
"GO:1990578"	"perinuclear endoplasmic reticulum membrane"	"3.163"	"16"	"7.711"	"2.62"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"3.161"	"11"	"4.529"	"2.047"
"GO:0031905"	"early endosome lumen"	"3.122"	"13"	"5.737"	"2.326"
"GO:0097144"	"BAX complex"	"3.109"	"6"	"1.839"	"1.338"
"GO:0098978"	"glutamatergic synapse"	"3.105"	"811"	"732.707"	"25.211"
"GO:0043005"	"neuron projection"	"3.103"	"481"	"419.275"	"19.894"
"GO:0043224"	"nuclear SCF ubiquitin ligase complex"	"3.098"	"19"	"9.861"	"2.95"
"GO:0005719"	"nuclear euchromatin"	"3.086"	"148"	"116.831"	"10.101"
"GO:1904724"	"tertiary granule lumen"	"3.079"	"74"	"52.855"	"6.868"
"GO:0030424"	"axon"	"3.072"	"529"	"467.224"	"20.111"
"GO:0031143"	"pseudopodium"	"3.034"	"84"	"61.501"	"7.415"
"GO:0098982"	"GABA-ergic synapse"	"3.022"	"82"	"59.691"	"7.381"
"GO:0060205"	"cytoplasmic membrane-bounded vesicle lumen"	"3.013"	"7"	"2.375"	"1.535"
"GO:0032592"	"integral component of mitochondrial membrane"	"3.004"	"28"	"16.528"	"3.819"
"GO:0042382"	"paraspeckles"	"2.982"	"33"	"20.376"	"4.234"
"GO:0030877"	"beta-catenin destruction complex"	"2.966"	"58"	"40.582"	"5.872"
"GO:0030425"	"dendrite"	"2.939"	"780"	"707.861"	"24.547"
"GO:0005740"	"mitochondrial envelope"	"2.935"	"13"	"5.879"	"2.426"
"GO:0031306"	"intrinsic component of mitochondrial outer membrane"	"2.923"	"4"	"1.034"	"1.015"
"GO:0034666"	"integrin alpha2-beta1 complex"	"2.915"	"18"	"9.569"	"2.892"
"GO:0043204"	"perikaryon"	"2.915"	"217"	"179.754"	"12.776"
"GO:0098966"	"perisynaptic extracellular matrix"	"2.901"	"4"	"1.036"	"1.022"
"GO:0071062"	"alphav-beta3 integrin-vitronectin complex"	"2.88"	"10"	"4.208"	"2.011"
"GO:0097441"	"basilar dendrite"	"2.867"	"25"	"14.403"	"3.696"
"GO:0043527"	"tRNA methyltransferase complex"	"2.838"	"4"	"1.118"	"1.015"
"GO:0097524"	"sperm plasma membrane"	"2.829"	"8"	"3.223"	"1.689"
"GO:0032311"	"angiogenin-PRI complex"	"2.813"	"4"	"1.057"	"1.046"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.811"	"1360"	"1268.427"	"32.576"
"GO:0071944"	"cell periphery"	"2.804"	"106"	"82.404"	"8.416"
"GO:0044393"	"microspike"	"2.798"	"8"	"3.094"	"1.753"
"GO:0043657"	"host cell"	"2.787"	"312"	"265.842"	"16.56"
"GO:1901588"	"dendritic microtubule"	"2.786"	"11"	"4.952"	"2.171"
"GO:0048237"	"rough endoplasmic reticulum lumen"	"2.768"	"10"	"4.432"	"2.012"
"GO:0042645"	"mitochondrial nucleoid"	"2.766"	"126"	"99.796"	"9.473"
"GO:0032280"	"symmetric synapse"	"2.759"	"24"	"14.014"	"3.62"
"GO:0097058"	"CRLF-CLCF1 complex"	"2.758"	"3"	"0.242"	"0.5"
"GO:0000506"	"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex"	"2.748"	"5"	"1.607"	"1.235"
"GO:0034688"	"integrin alphaM-beta2 complex"	"2.737"	"4"	"1.15"	"1.041"
"GO:0098892"	"extrinsic component of postsynaptic specialization membrane"	"2.718"	"9"	"3.97"	"1.851"
"GO:0005637"	"nuclear inner membrane"	"2.691"	"73"	"54.517"	"6.868"
"GO:0098745"	"Dcp1-Dcp2 complex"	"2.689"	"5"	"1.633"	"1.252"
"GO:0099033"	"anchored component of postsynaptic recycling endosome membrane"	"2.677"	"3"	"0.323"	"0.563"
"GO:0017059"	"serine C-palmitoyltransferase complex"	"2.675"	"10"	"4.394"	"2.096"
"GO:0030141"	"secretory granule"	"2.668"	"111"	"87.753"	"8.713"
"GO:0034363"	"intermediate-density lipoprotein particle"	"2.668"	"15"	"7.952"	"2.642"
"GO:0032279"	"asymmetric synapse"	"2.635"	"21"	"12.11"	"3.374"
"GO:0030056"	"hemidesmosome"	"2.609"	"22"	"12.896"	"3.489"
"GO:0099031"	"anchored component of postsynaptic density membrane"	"2.603"	"3"	"0.397"	"0.637"
"GO:0005782"	"peroxisomal matrix"	"2.579"	"54"	"38.505"	"6.009"
"GO:0005883"	"neurofilament"	"2.573"	"15"	"7.893"	"2.762"
"GO:0048786"	"presynaptic active zone"	"2.571"	"94"	"73.19"	"8.095"
"GO:0072669"	"tRNA-splicing ligase complex"	"2.571"	"9"	"4.003"	"1.944"
"GO:0001527"	"microfibril"	"2.561"	"9"	"3.884"	"1.998"
"GO:0033185"	"dolichol-phosphate-mannose synthase complex"	"2.546"	"7"	"2.884"	"1.617"
"GO:0098799"	"outer mitochondrial membrane protein complex"	"2.543"	"3"	"0.457"	"0.682"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"2.542"	"19"	"11.01"	"3.143"
"GO:0005947"	"mitochondrial alpha-ketoglutarate dehydrogenase complex"	"2.538"	"7"	"2.804"	"1.654"
"GO:0002169"	"3-methylcrotonyl-CoA carboxylase complex, mitochondrial"	"2.527"	"4"	"1.278"	"1.077"
"GO:1905202"	"methylcrotonoyl-CoA carboxylase complex"	"2.527"	"4"	"1.278"	"1.077"
"GO:0043293"	"apoptosome"	"2.523"	"4"	"1.2"	"1.11"
"GO:0031466"	"Cul5-RING ubiquitin ligase complex"	"2.518"	"29"	"18.799"	"4.051"
"GO:0071953"	"elastic fiber"	"2.518"	"6"	"2.292"	"1.473"
"GO:0098547"	"lumenal side of Golgi membrane"	"2.506"	"3"	"0.494"	"0.706"
"GO:0034687"	"integrin alphaL-beta2 complex"	"2.502"	"4"	"1.272"	"1.091"
"GO:0005938"	"cell cortex"	"2.499"	"268"	"231.905"	"14.442"
"GO:0034274"	"Atg12-Atg5-Atg16 complex"	"2.479"	"11"	"5.403"	"2.257"
