"GO.ID"	"GO.Term"	"Z-score"
"GO:0006954"	"inflammatory response"	"31.948"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"28.418"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"28.368"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"27.017"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"25.508"
"GO:0006955"	"immune response"	"24.429"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"23.249"
"GO:0019221"	"cytokine-mediated signaling pathway"	"22.787"
"GO:0071222"	"cellular response to lipopolysaccharide"	"22.444"
"GO:0046603"	"negative regulation of mitotic centrosome separation"	"22.327"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"22.08"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"21.704"
"GO:0070098"	"chemokine-mediated signaling pathway"	"20.877"
"GO:0010469"	"regulation of receptor activity"	"20.772"
"GO:0006935"	"chemotaxis"	"20.727"
"GO:0038061"	"NIK/NF-kappaB signaling"	"20.123"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"19.778"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"19.737"
"GO:0007165"	"signal transduction"	"19.691"
"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"19.567"
"GO:0071356"	"cellular response to tumor necrosis factor"	"19.547"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"19.056"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"18.756"
"GO:1902894"	"negative regulation of pri-miRNA transcription from RNA polymerase II promoter"	"18.122"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"17.443"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"17.305"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"17.118"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"16.613"
"GO:0043066"	"negative regulation of apoptotic process"	"16.478"
"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"16.42"
"GO:0031293"	"membrane protein intracellular domain proteolysis"	"16.187"
"GO:0006915"	"apoptotic process"	"16.112"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"16.096"
"GO:0071260"	"cellular response to mechanical stimulus"	"16.092"
"GO:0071347"	"cellular response to interleukin-1"	"16.012"
"GO:0097191"	"extrinsic apoptotic signaling pathway"	"15.867"
"GO:0061614"	"pri-miRNA transcription from RNA polymerase II promoter"	"15.863"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"15.355"
"GO:0032088"	"negative regulation of NF-kappaB transcription factor activity"	"15.326"
"GO:0051607"	"defense response to virus"	"15.307"
