"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0008134"	"transcription factor binding"	"23.409"	"1547"	"884.857"	"28.286"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"23.401"	"1415"	"789.393"	"26.734"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"21.684"	"926"	"461.171"	"21.437"
"GO:0004930"	"G-protein coupled receptor activity"	"20.135"	"867"	"457.329"	"20.346"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"19.442"	"1615"	"1004.425"	"31.405"
"GO:0005164"	"tumor necrosis factor receptor binding"	"18.061"	"177"	"50.523"	"7.003"
"GO:0008009"	"chemokine activity"	"17.646"	"237"	"86.3"	"8.54"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"17.076"	"602"	"317.521"	"16.66"
"GO:0005125"	"cytokine activity"	"16.808"	"215"	"75.993"	"8.27"
"GO:0000980"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"16.267"	"530"	"279.495"	"15.4"
"GO:0044212"	"transcription regulatory region DNA binding"	"14.978"	"850"	"519.07"	"22.094"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"14.638"	"282"	"122.608"	"10.889"
"GO:0033038"	"bitter taste receptor activity"	"14.274"	"201"	"78.917"	"8.553"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"13.547"	"379"	"195.33"	"13.558"
"GO:0003713"	"transcription coactivator activity"	"13.414"	"978"	"655.28"	"24.058"
"GO:0051059"	"NF-kappaB binding"	"13.404"	"218"	"91.445"	"9.442"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"13.297"	"405"	"218.43"	"14.031"
"GO:0005123"	"death receptor binding"	"13.196"	"78"	"20.247"	"4.376"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"13.146"	"299"	"146.313"	"11.614"
"GO:0043565"	"sequence-specific DNA binding"	"12.958"	"720"	"452.915"	"20.611"
"GO:0019955"	"cytokine binding"	"12.927"	"81"	"21.715"	"4.586"
"GO:0019957"	"C-C chemokine binding"	"12.918"	"157"	"60.518"	"7.469"
"GO:0004896"	"cytokine receptor activity"	"12.781"	"64"	"14.503"	"3.873"
"GO:0042805"	"actinin binding"	"12.71"	"74"	"19.849"	"4.261"
"GO:0016493"	"C-C chemokine receptor activity"	"12.365"	"150"	"58.859"	"7.371"
"GO:0019956"	"chemokine binding"	"12.276"	"150"	"59.154"	"7.4"
"GO:0031490"	"chromatin DNA binding"	"12.274"	"302"	"154.764"	"11.995"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"12.241"	"273"	"134.006"	"11.354"
"GO:0001205"	"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding"	"12.218"	"143"	"55.542"	"7.158"
"GO:0019901"	"protein kinase binding"	"12.061"	"1537"	"1156.586"	"31.541"
"GO:0031730"	"CCR5 chemokine receptor binding"	"11.991"	"64"	"17.057"	"3.915"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"11.727"	"59"	"14.688"	"3.778"
"GO:0005515"	"protein binding"	"11.725"	"15520"	"14769.465"	"64.012"
"GO:0008384"	"IkappaB kinase activity"	"11.606"	"53"	"13.347"	"3.416"
"GO:0042803"	"protein homodimerization activity"	"11.512"	"1621"	"1244.958"	"32.664"
"GO:0033613"	"activating transcription factor binding"	"11.501"	"223"	"107.427"	"10.049"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"11.491"	"18"	"2.012"	"1.391"
"GO:0042826"	"histone deacetylase binding"	"11.463"	"652"	"424.032"	"19.887"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"11.304"	"204"	"93.339"	"9.79"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"11.124"	"314"	"177.074"	"12.309"
"GO:0000983"	"transcription factor activity, RNA polymerase II core promoter sequence-specific"	"10.985"	"117"	"45.012"	"6.554"
"GO:0004842"	"ubiquitin-protein transferase activity"	"10.905"	"837"	"589.814"	"22.667"
"GO:0008013"	"beta-catenin binding"	"10.897"	"314"	"178.54"	"12.431"
"GO:0005138"	"interleukin-6 receptor binding"	"10.849"	"24"	"3.636"	"1.877"
