"GO.ID"	"GO.Term"	"zscore"
"GO:0002041"	"intussusceptive angiogenesis"	"Inf"
"GO:0019221"	"cytokine-mediated signaling pathway"	"20.251"
"GO:0006954"	"inflammatory response"	"20.182"
"GO:0048711"	"positive regulation of astrocyte differentiation"	"19.558"
"GO:0071222"	"cellular response to lipopolysaccharide"	"18.678"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"16.267"
"GO:0051142"	"positive regulation of NK T cell proliferation"	"15.456"
"GO:1903003"	"positive regulation of protein deubiquitination"	"15.407"
"GO:0035994"	"response to muscle stretch"	"14.866"
"GO:0060544"	"regulation of necroptotic process"	"14.575"
"GO:0032725"	"positive regulation of granulocyte macrophage colony-stimulating factor production"	"14.387"
"GO:0042095"	"interferon-gamma biosynthetic process"	"14.249"
"GO:0002268"	"follicular dendritic cell differentiation"	"14.142"
"GO:0070427"	"nucleotide-binding oligomerization domain containing 1 signaling pathway"	"14.142"
"GO:0051591"	"response to cAMP"	"14.067"
"GO:0038061"	"NIK/NF-kappaB signaling"	"14.059"
"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	"13.983"
"GO:0034344"	"regulation of type III interferon production"	"13.933"
"GO:0039528"	"cytoplasmic pattern recognition receptor signaling pathway in response to virus"	"13.933"
"GO:0097533"	"cellular stress response to acid chemical"	"13.833"
"GO:0030595"	"leukocyte chemotaxis"	"13.735"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"13.668"
"GO:0030593"	"neutrophil chemotaxis"	"13.469"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"13.451"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"13.178"
"GO:0010469"	"regulation of receptor activity"	"13.028"
"GO:0071376"	"cellular response to corticotropin-releasing hormone stimulus"	"12.973"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"12.929"
"GO:0071347"	"cellular response to interleukin-1"	"12.703"
"GO:0031622"	"positive regulation of fever generation"	"12.68"
"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	"12.675"
"GO:0045672"	"positive regulation of osteoclast differentiation"	"12.601"
"GO:0071407"	"cellular response to organic cyclic compound"	"12.281"
"GO:0071223"	"cellular response to lipoteichoic acid"	"12.076"
"GO:0034105"	"positive regulation of tissue remodeling"	"12.031"
"GO:0070098"	"chemokine-mediated signaling pathway"	"11.962"
"GO:1901224"	"positive regulation of NIK/NF-kappaB signaling"	"11.825"
"GO:0034134"	"toll-like receptor 2 signaling pathway"	"11.669"
"GO:1904996"	"positive regulation of leukocyte adhesion to vascular endothelial cell"	"11.622"
"GO:1900745"	"positive regulation of p38MAPK cascade"	"11.577"
"GO:0039535"	"regulation of RIG-I signaling pathway"	"11.508"
"GO:0071409"	"cellular response to cycloheximide"	"11.358"
"GO:0050927"	"positive regulation of positive chemotaxis"	"11.32"
"GO:0045080"	"positive regulation of chemokine biosynthetic process"	"11.3"
"GO:0060559"	"positive regulation of calcidiol 1-monooxygenase activity"	"11.249"
"GO:0042119"	"neutrophil activation"	"11.228"
"GO:0032819"	"positive regulation of natural killer cell proliferation"	"11.215"
"GO:0070487"	"monocyte aggregation"	"11.211"
"GO:0032729"	"positive regulation of interferon-gamma production"	"11.146"
"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	"11.108"
"GO:0007267"	"cell-cell signaling"	"11.101"
"GO:1901740"	"negative regulation of myoblast fusion"	"11.073"
"GO:0035767"	"endothelial cell chemotaxis"	"11.068"
"GO:0042093"	"T-helper cell differentiation"	"11.039"
"GO:0032495"	"response to muramyl dipeptide"	"11.03"
"GO:0070424"	"regulation of nucleotide-binding oligomerization domain containing signaling pathway"	"11.024"
"GO:0002757"	"immune response-activating signal transduction"	"10.997"
"GO:0070431"	"nucleotide-binding oligomerization domain containing 2 signaling pathway"	"10.988"
"GO:0051412"	"response to corticosterone"	"10.958"
"GO:0006955"	"immune response"	"10.953"
"GO:0034516"	"response to vitamin B6"	"10.93"
"GO:0061309"	"cardiac neural crest cell development involved in outflow tract morphogenesis"	"10.925"
"GO:0034097"	"response to cytokine"	"10.872"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"10.863"
"GO:0010536"	"positive regulation of activation of Janus kinase activity"	"10.847"
"GO:1900625"	"positive regulation of monocyte aggregation"	"10.843"
"GO:0071499"	"cellular response to laminar fluid shear stress"	"10.776"
"GO:0006935"	"chemotaxis"	"10.739"
"GO:0045651"	"positive regulation of macrophage differentiation"	"10.719"
"GO:2000630"	"positive regulation of miRNA metabolic process"	"10.686"
"GO:0061912"	NA	"10.674"
"GO:0032946"	"positive regulation of mononuclear cell proliferation"	"10.669"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"10.639"
"GO:0034140"	"negative regulation of toll-like receptor 3 signaling pathway"	"10.607"
"GO:0010628"	"positive regulation of gene expression"	"10.606"
"GO:0044344"	"cellular response to fibroblast growth factor stimulus"	"10.59"
"GO:0035491"	"positive regulation of leukotriene production involved in inflammatory response"	"10.552"
"GO:0061044"	"negative regulation of vascular wound healing"	"10.552"
"GO:1901331"	"positive regulation of odontoblast differentiation"	"10.552"
"GO:0071356"	"cellular response to tumor necrosis factor"	"10.532"
"GO:0045210"	"FasL biosynthetic process"	"10.435"
"GO:0070091"	"glucagon secretion"	"10.435"
"GO:0090096"	"positive regulation of metanephric cap mesenchymal cell proliferation"	"10.377"
"GO:0038154"	"interleukin-11-mediated signaling pathway"	"10.321"
"GO:0002541"	"activation of plasma proteins involved in acute inflammatory response"	"10.21"
"GO:0033233"	"regulation of protein sumoylation"	"10.21"
"GO:0061767"	"negative regulation of lung blood pressure"	"10.21"
"GO:0072110"	"glomerular mesangial cell proliferation"	"10.21"
"GO:0072303"	"positive regulation of glomerular metanephric mesangial cell proliferation"	"10.21"
"GO:0098759"	"cellular response to interleukin-8"	"10.21"
"GO:0045415"	"negative regulation of interleukin-8 biosynthetic process"	"10.187"
"GO:0033598"	"mammary gland epithelial cell proliferation"	"10.171"
"GO:2000330"	"positive regulation of T-helper 17 cell lineage commitment"	"10.162"
"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"	"10.157"
"GO:0010477"	"response to sulfur dioxide"	"10.157"
"GO:0031583"	"phospholipase D-activating G-protein coupled receptor signaling pathway"	"10.157"
"GO:0042313"	"protein kinase C deactivation"	"10.157"
"GO:0043179"	"rhythmic excitation"	"10.157"
"GO:0071387"	"cellular response to cortisol stimulus"	"10.157"
"GO:0072683"	"T cell extravasation"	"10.157"
"GO:1990384"	"hyaloid vascular plexus regression"	"10.104"
"GO:0042088"	"T-helper 1 type immune response"	"10.102"
"GO:0010888"	"negative regulation of lipid storage"	"10.097"
"GO:0085032"	"modulation by symbiont of host I-kappaB kinase/NF-kappaB cascade"	"10.051"
"GO:0002467"	"germinal center formation"	"10.019"
"GO:1902443"	"negative regulation of ripoptosome assembly involved in necroptotic process"	"10"
"GO:0043066"	"negative regulation of apoptotic process"	"9.981"
"GO:0014866"	"skeletal myofibril assembly"	"9.949"
"GO:0042033"	"chemokine biosynthetic process"	"9.949"
"GO:0042231"	"interleukin-13 biosynthetic process"	"9.949"
"GO:0042253"	"granulocyte macrophage colony-stimulating factor biosynthetic process"	"9.949"
"GO:1903944"	"negative regulation of hepatocyte apoptotic process"	"9.949"
"GO:0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling"	"9.947"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"9.941"
"GO:0060749"	"mammary gland alveolus development"	"9.934"
"GO:0060739"	"mesenchymal-epithelial cell signaling involved in prostate gland development"	"9.899"
"GO:0071316"	"cellular response to nicotine"	"9.889"
"GO:0014805"	"smooth muscle adaptation"	"9.85"
"GO:0035505"	"positive regulation of myosin light chain kinase activity"	"9.85"
"GO:0046521"	"sphingoid catabolic process"	"9.85"
"GO:1901835"	"positive regulation of deadenylation-independent decapping of nuclear-transcribed mRNA"	"9.85"
"GO:1904246"	"negative regulation of polynucleotide adenylyltransferase activity"	"9.85"
"GO:2000173"	"negative regulation of branching morphogenesis of a nerve"	"9.85"
"GO:0050729"	"positive regulation of inflammatory response"	"9.818"
"GO:0042104"	"positive regulation of activated T cell proliferation"	"9.811"
"GO:0010920"	"negative regulation of inositol phosphate biosynthetic process"	"9.802"
"GO:0010925"	"positive regulation of inositol-polyphosphate 5-phosphatase activity"	"9.802"
"GO:0030845"	"phospholipase C-inhibiting G-protein coupled receptor signaling pathway"	"9.802"
"GO:0060305"	"regulation of cell diameter"	"9.802"
"GO:0048861"	"leukemia inhibitory factor signaling pathway"	"9.79"
"GO:0036145"	"dendritic cell homeostasis"	"9.754"
"GO:1901676"	"positive regulation of histone H3-K27 acetylation"	"9.754"
"GO:2000458"	"regulation of astrocyte chemotaxis"	"9.754"
"GO:0001315"	"age-dependent response to reactive oxygen species"	"9.707"
"GO:0003069"	"vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure"	"9.707"
"GO:0060598"	"dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis"	"9.707"
"GO:1904998"	"negative regulation of leukocyte adhesion to arterial endothelial cell"	"9.707"
"GO:1905932"	NA	"9.707"
"GO:0001660"	"fever generation"	"9.696"
