"GO.ID"	"GO.Term"	"zscore"
"GO:0033257"	"Bcl3/NF-kappaB2 complex"	"14.142"
"GO:0033256"	"I-kappaB/NF-kappaB complex"	"13.8"
"GO:0035976"	"transcription factor AP-1 complex"	"12.495"
"GO:0070743"	"interleukin-23 complex"	"11.543"
"GO:0005896"	"interleukin-6 receptor complex"	"11.411"
"GO:0032996"	"Bcl3-Bcl10 complex"	"9.85"
"GO:0098745"	"Dcp1-Dcp2 complex"	"9.85"
"GO:0070724"	"BMP receptor complex"	"9.615"
"GO:0043509"	"activin A complex"	"9.396"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"9.312"
"GO:0009897"	"external side of plasma membrane"	"7.603"
"GO:0044753"	"amphisome"	"7.224"
"GO:0005900"	"oncostatin-M receptor complex"	"7.128"
"GO:1905286"	"serine-type peptidase complex"	"7.128"
"GO:0005615"	"extracellular space"	"7.096"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"7.054"
"GO:0097058"	"CRLF-CLCF1 complex"	"6.947"
"GO:1990682"	"CSF1-CSF1R complex"	"6.895"
"GO:0036488"	"CHOP-C/EBP complex"	"6.878"
"GO:0070557"	"PCNA-p21 complex"	"6.811"
"GO:0035354"	"Toll-like receptor 1-Toll-like receptor 2 protein complex"	"6.795"
"GO:0098560"	"cytoplasmic side of late endosome membrane"	"6.746"
"GO:0098966"	"perisynaptic extracellular matrix"	"6.746"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"6.714"
"GO:1990622"	"CHOP-ATF3 complex"	"6.621"
"GO:0043512"	"inhibin A complex"	"6.576"
"GO:1990666"	"PCSK9-LDLR complex"	"6.517"
"GO:0031906"	"late endosome lumen"	"6.446"
"GO:0042585"	"germinal vesicle"	"5.735"
"GO:0042825"	"TAP complex"	"5.725"
"GO:0048237"	"rough endoplasmic reticulum lumen"	"5.686"
"GO:0005576"	"extracellular region"	"5.6"
"GO:0097059"	"CNTFR-CLCF1 complex"	"5.554"
"GO:0020018"	"ciliary pocket membrane"	"5.5"
"GO:0098559"	"cytoplasmic side of early endosome membrane"	"5.447"
"GO:0098636"	"protein complex involved in cell adhesion"	"5.422"
"GO:0005610"	"laminin-5 complex"	"5.379"
"GO:0005654"	"nucleoplasm"	"5.344"
"GO:0045121"	"membrane raft"	"5.28"
"GO:0000790"	"nuclear chromatin"	"5.238"
"GO:0043514"	"interleukin-12 complex"	"5.19"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"4.971"
"GO:0005667"	"transcription factor complex"	"4.948"
"GO:0005737"	"cytoplasm"	"4.836"
"GO:0031233"	"intrinsic component of external side of plasma membrane"	"4.723"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"4.65"
"GO:0044194"	"cytolytic granule"	"4.354"
"GO:0042406"	"extrinsic component of endoplasmic reticulum membrane"	"4.336"
"GO:0005634"	"nucleus"	"4.331"
"GO:0097136"	"Bcl-2 family protein complex"	"4.24"
"GO:0009986"	"cell surface"	"4.235"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"4.202"
"GO:0097413"	"Lewy body"	"4.149"
"GO:0033093"	"Weibel-Palade body"	"4.114"
"GO:0071438"	"invadopodium membrane"	"3.93"
"GO:0097342"	"ripoptosome"	"3.86"
"GO:0031265"	"CD95 death-inducing signaling complex"	"3.847"
"GO:0097443"	"sorting endosome"	"3.84"
"GO:0098574"	"cytoplasmic side of lysosomal membrane"	"3.771"
"GO:0044798"	"nuclear transcription factor complex"	"3.746"
"GO:0005829"	"cytosol"	"3.68"
"GO:0001891"	"phagocytic cup"	"3.649"
"GO:0005622"	"intracellular"	"3.63"
"GO:0031264"	"death-inducing signaling complex"	"3.59"
