geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa00230	Purine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00230+100+10623+10714+112+203+23649+2987+30834+3251+353+3615+4830+4832+4833+4860+4882+50484+51082+5142+5148+53343+5422+5424+5430+5432+5433+5434+5435+5436+5437+5438+5439+5440+5557+56655+57804+9533	121	37	2.339114724480578	15.81795010427126	0	0	100;10623;10714;112;203;23649;2987;30834;3251;353;3615;4830;4832;4833;4860;4882;50484;51082;5142;5148;53343;5422;5424;5430;5432;5433;5434;5435;5436;5437;5438;5439;5440;5557;56655;57804;9533	ENSG00000196839;ENSG00000174233;ENSG00000106992;ENSG00000198931;ENSG00000143774;ENSG00000165704;ENSG00000178035;ENSG00000239672;ENSG00000103024;ENSG00000103202;ENSG00000159899;ENSG00000170502;ENSG00000184588;ENSG00000185527;ENSG00000198805;ENSG00000101868;ENSG00000014138;ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000115350;ENSG00000171453;ENSG00000186184;ENSG00000181222;ENSG00000102978;ENSG00000144231;ENSG00000099817;ENSG00000100142;ENSG00000168002;ENSG00000163882;ENSG00000105258;ENSG00000005075;ENSG00000147669;ENSG00000186141;ENSG00000198056;ENSG00000048392;ENSG00000066379;ENSG00000206502;ENSG00000224859;ENSG00000233795;ENSG00000235176;ENSG00000235443;ENSG00000236808;ENSG00000236949
hsa00240	Pyrimidine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00240+10623+10714+1854+23649+30834+4830+4832+4833+4860+50484+51082+5422+5424+5430+5432+5433+5434+5435+5436+5437+5438+5439+5440+5557+56655+57804+7298+7372+9533+978	75	30	1.4498644986449862	20.691588785046733	0	0	10623;10714;1854;23649;30834;4830;4832;4833;4860;50484;51082;5422;5424;5430;5432;5433;5434;5435;5436;5437;5438;5439;5440;5557;56655;57804;7298;7372;9533;978	ENSG00000158825;ENSG00000128951;ENSG00000239672;ENSG00000103024;ENSG00000103202;ENSG00000198805;ENSG00000101868;ENSG00000014138;ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000115350;ENSG00000171453;ENSG00000186184;ENSG00000181222;ENSG00000102978;ENSG00000144231;ENSG00000099817;ENSG00000100142;ENSG00000168002;ENSG00000163882;ENSG00000105258;ENSG00000005075;ENSG00000147669;ENSG00000186141;ENSG00000198056;ENSG00000048392;ENSG00000176890;ENSG00000114491;ENSG00000066379;ENSG00000206502;ENSG00000224859;ENSG00000233795;ENSG00000235176;ENSG00000235443;ENSG00000236808;ENSG00000236949
hsa03420	Nucleotide excision repair	http://www.kegg.jp/kegg-bin/show_pathway?hsa03420+1069+10714+1161+1642+1643+2067+2068+2071+2072+2073+2965+2967+3978+404672+5111+5424+56655+57804+5982+5983+5984+5985+6118+6119+7508+9978	44	26	0.850587172538392	30.56711979609176	0	0	1069;10714;1161;1642;1643;2067;2068;2071;2072;2073;2965;2967;3978;404672;5111;5424;56655;57804;5982;5983;5984;5985;6118;6119;7508;9978	ENSG00000147400;ENSG00000167986;ENSG00000134574;ENSG00000012061;ENSG00000104884;ENSG00000163161;ENSG00000175595;ENSG00000134899;ENSG00000049167;ENSG00000110768;ENSG00000111358;ENSG00000272047;ENSG00000105486;ENSG00000132646;ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000115350;ENSG00000100387;ENSG00000049541;ENSG00000133119;ENSG00000163918;ENSG00000111445;ENSG00000117748;ENSG00000106399;ENSG00000154767
hsa03030	DNA replication	http://www.kegg.jp/kegg-bin/show_pathway?hsa03030+10714+2237+23649+3978+5111+5422+5424+5557+56655+57804+5982+5983+5984+5985+6118+6119	33	16	0.637940379403794	25.08071367884452	0	0	10714;2237;23649;3978;5111;5422;5424;5557;56655;57804;5982;5983;5984;5985;6118;6119	ENSG00000168496;ENSG00000105486;ENSG00000132646;ENSG00000101868;ENSG00000014138;ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000115350;ENSG00000198056;ENSG00000049541;ENSG00000133119;ENSG00000163918;ENSG00000111445;ENSG00000117748;ENSG00000106399
hsa03020	RNA polymerase	http://www.kegg.jp/kegg-bin/show_pathway?hsa03020+10623+30834+51082+5430+5432+5433+5434+5435+5436+5437+5438+5439+5440+9533	28	14	0.5412827461607949	25.864485981308416	0	0	10623;30834;51082;5430;5432;5433;5434;5435;5436;5437;5438;5439;5440;9533	ENSG00000171453;ENSG00000186184;ENSG00000181222;ENSG00000102978;ENSG00000144231;ENSG00000099817;ENSG00000100142;ENSG00000168002;ENSG00000163882;ENSG00000105258;ENSG00000005075;ENSG00000147669;ENSG00000186141;ENSG00000066379;ENSG00000206502;ENSG00000224859;ENSG00000233795;ENSG00000235176;ENSG00000235443;ENSG00000236808;ENSG00000236949
hsa03430	Mismatch repair	http://www.kegg.jp/kegg-bin/show_pathway?hsa03430+10714+3978+5111+5424+57804+5982+5983+5984+5985+6118+6119	23	11	0.44462511291779583	24.739943112555874	9.325873406851315e-14	4.631850458736153e-12	10714;3978;5111;5424;57804;5982;5983;5984;5985;6118;6119	ENSG00000105486;ENSG00000132646;ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000049541;ENSG00000133119;ENSG00000163918;ENSG00000111445;ENSG00000117748;ENSG00000106399
hsa03022	Basal transcription factors	http://www.kegg.jp/kegg-bin/show_pathway?hsa03022+2068+2071+2958+2959+2962+2965+2967+404672+6878+6880+6881+6883+6884	43	13	0.8312556458897922	15.638991523581831	5.665468094662174e-13	2.4118707031561826e-11	2068;2071;2958;2959;2962;2965;2967;404672;6878;6880;6881;6883;6884	ENSG00000104884;ENSG00000163161;ENSG00000140307;ENSG00000137947;ENSG00000125651;ENSG00000110768;ENSG00000111358;ENSG00000272047;ENSG00000166337;ENSG00000120656;ENSG00000197780;ENSG00000106290;ENSG00000273841;ENSG00000276463
hsa03410	Base excision repair	http://www.kegg.jp/kegg-bin/show_pathway?hsa03410+10714+2237+27343+3978+4350+5111+5423+5424+56655+57804	32	10	0.6186088527551942	16.165303738317757	2.1565571550752338e-10	8.033175402655246e-9	10714;2237;27343;3978;4350;5111;5423;5424;56655;57804	ENSG00000168496;ENSG00000105486;ENSG00000103152;ENSG00000132646;ENSG00000070501;ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000115350;ENSG00000166169
hsa00983	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00983+1854+3251+3615+4830+4832+4833+50484+7372+978	39	9	0.7539295392953929	11.937455068296192	3.5125238939670567e-8	1.1630356893357589e-6	1854;3251;3615;4830;4832;4833;50484;7372;978	ENSG00000158825;ENSG00000128951;ENSG00000165704;ENSG00000178035;ENSG00000239672;ENSG00000103024;ENSG00000103202;ENSG00000048392;ENSG00000114491
hsa03440	Homologous recombination	http://www.kegg.jp/kegg-bin/show_pathway?hsa03440+10714+5424+57804+5888+5893+6118+6119	34	7	0.6572719060523938	10.6500824628917	2.900074408840325e-6	8.64222173834417e-5	10714;5424;57804;5888;5893;6118;6119	ENSG00000062822;ENSG00000077514;ENSG00000175482;ENSG00000051180;ENSG00000002016;ENSG00000117748;ENSG00000106399
