"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005576"	"extracellular region"	"45.398"	"-45.398"
"GO:0062023"	NA	"43.759"	"-43.759"
"GO:0031012"	"extracellular matrix"	"41.295"	"-41.295"
"GO:0005615"	"extracellular space"	"41.151"	"-41.151"
"GO:0005788"	"endoplasmic reticulum lumen"	"33.13"	"-33.13"
"GO:0005886"	"plasma membrane"	"30.39"	"-30.39"
"GO:0031093"	"platelet alpha granule lumen"	"26.299"	"-26.299"
"GO:0009897"	"external side of plasma membrane"	"26.296"	"-26.296"
"GO:0005604"	"basement membrane"	"25.879"	"-25.879"
"GO:0072562"	"blood microparticle"	"25.794"	"-25.794"
"GO:0005887"	"integral component of plasma membrane"	"24.842"	"-24.842"
"GO:0009986"	"cell surface"	"24.454"	"-24.454"
"GO:0005796"	"Golgi lumen"	"23.387"	"-23.387"
"GO:0042571"	"immunoglobulin complex, circulating"	"20.743"	"-20.743"
"GO:0034364"	"high-density lipoprotein particle"	"19.917"	"-19.917"
"GO:0005581"	"collagen trimer"	"17.271"	"-17.271"
"GO:0008305"	"integrin complex"	"14.685"	"-14.685"
"GO:0043202"	"lysosomal lumen"	"13.016"	"-13.016"
"GO:0070062"	"extracellular exosome"	"12.516"	"-12.516"
"GO:0030141"	"secretory granule"	"10.379"	"-10.379"
"GO:0043235"	"receptor complex"	"9.458"	"-9.458"
"GO:0031528"	"microvillus membrane"	"9.091"	"-9.091"
"GO:0030027"	"lamellipodium"	"9.08"	"-9.08"
"GO:0031225"	"anchored component of membrane"	"8.653"	"-8.653"
"GO:0031258"	"lamellipodium membrane"	"8.64"	"-8.64"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"8.359"	"-8.359"
"GO:0031226"	"intrinsic component of plasma membrane"	"8.305"	"-8.305"
"GO:0005925"	"focal adhesion"	"8.073"	"-8.073"
"GO:0046658"	"anchored component of plasma membrane"	"7.925"	"-7.925"
"GO:0016021"	"integral component of membrane"	"7.586"	"-7.586"
"GO:0035579"	"specific granule membrane"	"7.285"	"-7.285"
"GO:0016323"	"basolateral plasma membrane"	"7.253"	"-7.253"
"GO:0001726"	"ruffle"	"7.18"	"-7.18"
"GO:0005623"	"cell"	"7.173"	"-7.173"
"GO:0035580"	"specific granule lumen"	"6.979"	"-6.979"
"GO:0016324"	"apical plasma membrane"	"6.975"	"-6.975"
"GO:0032587"	"ruffle membrane"	"6.809"	"-6.809"
"GO:0005911"	"cell-cell junction"	"6.745"	"-6.745"
"GO:1904724"	"tertiary granule lumen"	"6.638"	"-6.638"
"GO:0045121"	"membrane raft"	"6.532"	"-6.532"
"GO:0005783"	"endoplasmic reticulum"	"6.364"	"-6.364"
"GO:0005901"	"caveola"	"6.342"	"-6.342"
"GO:0005769"	"early endosome"	"6.302"	"-6.302"
"GO:0098978"	"glutamatergic synapse"	"5.836"	"-5.836"
"GO:1903561"	"extracellular vesicle"	"5.585"	"-5.585"
"GO:0005905"	"clathrin-coated pit"	"5.362"	"-5.362"
"GO:0043679"	"axon terminus"	"5.214"	"-5.214"
"GO:0005938"	"cell cortex"	"5.111"	"-5.111"
"GO:0030134"	"ER to Golgi transport vesicle"	"5.106"	"-5.106"
"GO:0005794"	"Golgi apparatus"	"5.094"	"-5.094"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"5.036"	"-5.036"
"GO:0030425"	"dendrite"	"4.975"	"-4.975"
"GO:0070821"	"tertiary granule membrane"	"4.948"	"-4.948"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"4.914"	"-4.914"
"GO:0030667"	"secretory granule membrane"	"4.905"	"-4.905"
"GO:0098685"	NA	"4.872"	"-4.872"
"GO:0071944"	"cell periphery"	"4.752"	"-4.752"
"GO:0005622"	"intracellular"	"4.677"	"-4.677"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"4.613"	"-4.613"
"GO:0099056"	"integral component of presynaptic membrane"	"4.583"	"-4.583"
"GO:0042629"	"mast cell granule"	"4.572"	"-4.572"
"GO:0001725"	"stress fiber"	"4.527"	"-4.527"
"GO:0005834"	"heterotrimeric G-protein complex"	"4.51"	"-4.51"
"GO:0099055"	"integral component of postsynaptic membrane"	"4.471"	"-4.471"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"4.465"	"-4.465"
"GO:0030054"	"cell junction"	"4.423"	"-4.423"
"GO:0005768"	"endosome"	"4.346"	"-4.346"
"GO:0099061"	"integral component of postsynaptic density membrane"	"4.279"	"-4.279"
"GO:0030139"	"endocytic vesicle"	"4.213"	"-4.213"
"GO:0031941"	"filamentous actin"	"4.171"	"-4.171"
"GO:0031410"	"cytoplasmic vesicle"	"4.108"	"-4.108"
"GO:0015629"	"actin cytoskeleton"	"4.043"	"-4.043"
"GO:0043198"	"dendritic shaft"	"4.015"	"-4.015"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"3.949"	"-3.949"
"GO:0000139"	"Golgi membrane"	"3.923"	"-3.923"
"GO:0030665"	"clathrin-coated vesicle membrane"	"3.783"	"-3.783"
"GO:0098982"	"GABA-ergic synapse"	"3.7"	"-3.7"
"GO:0005884"	"actin filament"	"3.516"	"-3.516"
"GO:0043005"	"neuron projection"	"3.48"	"-3.48"
"GO:0005856"	"cytoskeleton"	"3.423"	"-3.423"
"GO:0005913"	"cell-cell adherens junction"	"3.4"	"-3.4"
"GO:0043197"	"dendritic spine"	"3.353"	"-3.353"
"GO:0016529"	"sarcoplasmic reticulum"	"3.337"	"-3.337"
"GO:0043025"	"neuronal cell body"	"3.31"	"-3.31"
"GO:0045211"	"postsynaptic membrane"	"3.281"	"-3.281"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"3.206"	"-3.206"
"GO:0030424"	"axon"	"3.171"	"-3.171"
"GO:0101003"	"ficolin-1-rich granule membrane"	"3.159"	"-3.159"
"GO:0035578"	"azurophil granule lumen"	"3.101"	"-3.101"
"GO:0030133"	"transport vesicle"	"3.072"	"-3.072"
"GO:0045202"	"synapse"	"3.053"	"-3.053"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"3.01"	"-3.01"
