"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"83.368"	"-83.368"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"82.545"	"-82.545"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"72.61"	"-72.61"
"GO:0006363"	"termination of RNA polymerase I transcription"	"69.569"	"-69.569"
"GO:0006370"	"7-methylguanosine mRNA capping"	"69.36"	"-69.36"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"65.244"	"-65.244"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"63.753"	"-63.753"
"GO:0006293"	"nucleotide-excision repair, preincision complex stabilization"	"59.572"	"-59.572"
"GO:0000398"	"mRNA splicing, via spliceosome"	"58.357"	"-58.357"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"52.47"	"-52.47"
"GO:0033683"	"nucleotide-excision repair, DNA incision"	"49.901"	"-49.901"
"GO:0006296"	"nucleotide-excision repair, DNA incision, 5'-to lesion"	"49.275"	"-49.275"
"GO:0006289"	"nucleotide-excision repair"	"47.962"	"-47.962"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"47.644"	"-47.644"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"47.136"	"-47.136"
"GO:0016070"	"RNA metabolic process"	"43.425"	"-43.425"
"GO:0009411"	"response to UV"	"42.643"	"-42.643"
"GO:0006294"	"nucleotide-excision repair, preincision complex assembly"	"39.559"	"-39.559"
"GO:0045815"	"positive regulation of gene expression, epigenetic"	"38.395"	"-38.395"
"GO:0006281"	"DNA repair"	"38.231"	"-38.231"
"GO:0060964"	"regulation of gene silencing by miRNA"	"38.051"	"-38.051"
"GO:0006261"	"DNA-dependent DNA replication"	"37.458"	"-37.458"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"36.76"	"-36.76"
"GO:0070911"	"global genome nucleotide-excision repair"	"33.809"	"-33.809"
"GO:0006260"	"DNA replication"	"33.598"	"-33.598"
"GO:0000723"	"telomere maintenance"	"32.509"	"-32.509"
"GO:0006297"	"nucleotide-excision repair, DNA gap filling"	"32.174"	"-32.174"
"GO:0031124"	"mRNA 3'-end processing"	"32.139"	"-32.139"
"GO:0000724"	"double-strand break repair via homologous recombination"	"30.154"	"-30.154"
"GO:0042769"	"DNA damage response, detection of DNA damage"	"29.969"	"-29.969"
"GO:0019985"	"translesion synthesis"	"29.509"	"-29.509"
"GO:0006284"	"base-excision repair"	"29.112"	"-29.112"
"GO:0008380"	"RNA splicing"	"28.551"	"-28.551"
"GO:0006405"	"RNA export from nucleus"	"24.932"	"-24.932"
"GO:0006298"	"mismatch repair"	"24.214"	"-24.214"
"GO:0006406"	"mRNA export from nucleus"	"23.979"	"-23.979"
"GO:0006369"	"termination of RNA polymerase II transcription"	"23.853"	"-23.853"
"GO:0042276"	"error-prone translesion synthesis"	"23.58"	"-23.58"
"GO:0006974"	"cellular response to DNA damage stimulus"	"22.951"	"-22.951"
"GO:0006397"	"mRNA processing"	"22.209"	"-22.209"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	"21.818"	"-21.818"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"21.157"	"-21.157"
"GO:0032508"	"DNA duplex unwinding"	"19.326"	"-19.326"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"19.038"	"-19.038"
"GO:0031297"	"replication fork processing"	"18.701"	"-18.701"
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"18.026"	"-18.026"
"GO:0036297"	"interstrand cross-link repair"	"17.486"	"-17.486"
"GO:0000245"	"spliceosomal complex assembly"	"17.463"	"-17.463"
"GO:0071897"	"DNA biosynthetic process"	"17.336"	"-17.336"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"17.328"	"-17.328"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"17.234"	"-17.234"
"GO:0006303"	"double-strand break repair via nonhomologous end joining"	"17.007"	"-17.007"
"GO:0045737"	"positive regulation of cyclin-dependent protein serine/threonine kinase activity"	"16.765"	"-16.765"
"GO:0035264"	"multicellular organism growth"	"16.764"	"-16.764"
"GO:0006310"	"DNA recombination"	"16.076"	"-16.076"
"GO:0043966"	"histone H3 acetylation"	"15.475"	"-15.475"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"14.941"	"-14.941"
"GO:0043484"	"regulation of RNA splicing"	"14.395"	"-14.395"
"GO:0090305"	"nucleic acid phosphodiester bond hydrolysis"	"14.243"	"-14.243"
"GO:0006378"	"mRNA polyadenylation"	"13.764"	"-13.764"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"	"13.535"	"-13.535"
"GO:0000387"	"spliceosomal snRNP assembly"	"12.331"	"-12.331"
"GO:0034644"	"cellular response to UV"	"12.011"	"-12.011"
"GO:0006355"	"regulation of transcription, DNA-templated"	"11.96"	"-11.96"
"GO:0006302"	"double-strand break repair"	"11.525"	"-11.525"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"10.999"	"-10.999"
"GO:0000077"	"DNA damage checkpoint"	"10.93"	"-10.93"
"GO:0006979"	"response to oxidative stress"	"10.764"	"-10.764"
"GO:0006396"	"RNA processing"	"10.511"	"-10.511"
"GO:0045948"	"positive regulation of translational initiation"	"10.5"	"-10.5"
"GO:1903508"	"positive regulation of nucleic acid-templated transcription"	"9.325"	"-9.325"
"GO:0051170"	"nuclear import"	"9.321"	"-9.321"
"GO:0016567"	"protein ubiquitination"	"9.315"	"-9.315"
"GO:0006334"	"nucleosome assembly"	"9.206"	"-9.206"
"GO:0000413"	"protein peptidyl-prolyl isomerization"	"8.772"	"-8.772"
"GO:0048477"	"oogenesis"	"8.751"	"-8.751"
"GO:0007004"	"telomere maintenance via telomerase"	"8.608"	"-8.608"
"GO:0010212"	"response to ionizing radiation"	"8.384"	"-8.384"
"GO:0016573"	"histone acetylation"	"8.343"	"-8.343"
"GO:0007131"	"reciprocal meiotic recombination"	"7.91"	"-7.91"
"GO:0000083"	"regulation of transcription involved in G1/S transition of mitotic cell cycle"	"7.852"	"-7.852"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"	"7.666"	"-7.666"
"GO:0016032"	"viral process"	"7.575"	"-7.575"
"GO:0071480"	"cellular response to gamma radiation"	"7.571"	"-7.571"
"GO:0045652"	"regulation of megakaryocyte differentiation"	"7.549"	"-7.549"
"GO:0071479"	"cellular response to ionizing radiation"	"7.274"	"-7.274"
"GO:1900034"	"regulation of cellular response to heat"	"7.261"	"-7.261"
"GO:0043928"	"exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"	"6.876"	"-6.876"
"GO:0010332"	"response to gamma radiation"	"6.86"	"-6.86"
"GO:0019058"	"viral life cycle"	"6.854"	"-6.854"
"GO:0042026"	"protein refolding"	"6.846"	"-6.846"
"GO:0046686"	"response to cadmium ion"	"6.773"	"-6.773"
"GO:1903507"	"negative regulation of nucleic acid-templated transcription"	"6.543"	"-6.543"
"GO:0019827"	"stem cell population maintenance"	"6.539"	"-6.539"
"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"	"6.522"	"-6.522"
"GO:0016197"	"endosomal transport"	"6.487"	"-6.487"
"GO:0034620"	"cellular response to unfolded protein"	"6.456"	"-6.456"
"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	"6.44"	"-6.44"
"GO:1900087"	"positive regulation of G1/S transition of mitotic cell cycle"	"6.326"	"-6.326"
"GO:0006325"	"chromatin organization"	"6.206"	"-6.206"
"GO:0061418"	"regulation of transcription from RNA polymerase II promoter in response to hypoxia"	"6.199"	"-6.199"
"GO:0039702"	"viral budding via host ESCRT complex"	"6.196"	"-6.196"
