"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-32.71"	"32.71"
"GO:0007165"	"signal transduction"	"-22.403"	"22.403"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-19.208"	"19.208"
"GO:0010469"	"regulation of receptor activity"	"-18.739"	"18.739"
"GO:0006955"	"immune response"	"-17.733"	"17.733"
"GO:0006954"	"inflammatory response"	"-17.34"	"17.34"
"GO:0006351"	"transcription, DNA-templated"	"-15.957"	"15.957"
"GO:0007268"	"chemical synaptic transmission"	"-15.281"	"15.281"
"GO:0007267"	"cell-cell signaling"	"-15.221"	"15.221"
"GO:0007218"	"neuropeptide signaling pathway"	"-15.211"	"15.211"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"-14.767"	"14.767"
"GO:0007166"	"cell surface receptor signaling pathway"	"-14.331"	"14.331"
"GO:0035556"	"intracellular signal transduction"	"-14.319"	"14.319"
"GO:0006935"	"chemotaxis"	"-14.297"	"14.297"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-13.912"	"13.912"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"-13.871"	"13.871"
"GO:0030168"	"platelet activation"	"-13.692"	"13.692"
"GO:0060326"	"cell chemotaxis"	"-13.559"	"13.559"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-13.417"	"13.417"
"GO:0000165"	"MAPK cascade"	"-13.007"	"13.007"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"-12.953"	"12.953"
"GO:0007155"	"cell adhesion"	"-12.762"	"12.762"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-12.749"	"12.749"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"-12.427"	"12.427"
"GO:0019722"	"calcium-mediated signaling"	"-12.269"	"12.269"
"GO:0030593"	"neutrophil chemotaxis"	"-12.104"	"12.104"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"-11.941"	"11.941"
"GO:0050852"	"T cell receptor signaling pathway"	"-11.922"	"11.922"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"-11.646"	"11.646"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"-11.558"	"11.558"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-11.548"	"11.548"
"GO:0030335"	"positive regulation of cell migration"	"-11.326"	"11.326"
"GO:0043547"	"positive regulation of GTPase activity"	"-11.25"	"11.25"
"GO:0050900"	"leukocyte migration"	"-11.028"	"11.028"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"-10.907"	"10.907"
"GO:0007411"	"axon guidance"	"-10.865"	"10.865"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"-10.608"	"10.608"
"GO:0043410"	"positive regulation of MAPK cascade"	"-10.53"	"10.53"
"GO:0008360"	"regulation of cell shape"	"-10.496"	"10.496"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-10.473"	"10.473"
"GO:0031295"	"T cell costimulation"	"-10.316"	"10.316"
"GO:0006886"	"intracellular protein transport"	"-10.31"	"10.31"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"-10.293"	"10.293"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"-10.154"	"10.154"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"-10.117"	"10.117"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"-10.055"	"10.055"
"GO:0048013"	"ephrin receptor signaling pathway"	"-9.864"	"9.864"
"GO:0008284"	"positive regulation of cell proliferation"	"-9.797"	"9.797"
"GO:0006898"	"receptor-mediated endocytosis"	"-9.763"	"9.763"
"GO:0016477"	"cell migration"	"-9.733"	"9.733"
"GO:0001934"	"positive regulation of protein phosphorylation"	"-9.679"	"9.679"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"-9.666"	"9.666"
"GO:0060271"	"cilium morphogenesis"	"-9.632"	"9.632"
"GO:0030036"	"actin cytoskeleton organization"	"-9.616"	"9.616"
"GO:0007266"	"Rho protein signal transduction"	"-9.464"	"9.464"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"-9.277"	"9.277"
"GO:0007202"	"activation of phospholipase C activity"	"-9.127"	"9.127"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-9.089"	"9.089"
"GO:0031532"	"actin cytoskeleton reorganization"	"-8.978"	"8.978"
"GO:0042060"	"wound healing"	"-8.918"	"8.918"
"GO:0007631"	"feeding behavior"	"-8.717"	"8.717"
"GO:0035025"	"positive regulation of Rho protein signal transduction"	"-8.686"	"8.686"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"-8.665"	"8.665"
"GO:0030595"	"leukocyte chemotaxis"	"-8.61"	"8.61"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"-8.606"	"8.606"
"GO:0006897"	"endocytosis"	"-8.578"	"8.578"
"GO:0019233"	"sensory perception of pain"	"-8.569"	"8.569"
"GO:0002250"	"adaptive immune response"	"-8.53"	"8.53"
"GO:0030154"	"cell differentiation"	"-8.454"	"8.454"
"GO:0030449"	"regulation of complement activation"	"-8.453"	"8.453"
"GO:0032147"	"activation of protein kinase activity"	"-8.435"	"8.435"
"GO:0097711"	"ciliary basal body docking"	"-8.414"	"8.414"
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	"-8.401"	"8.401"
"GO:0050728"	"negative regulation of inflammatory response"	"-8.345"	"8.345"
"GO:0002576"	"platelet degranulation"	"-8.306"	"8.306"
"GO:2000300"	"regulation of synaptic vesicle exocytosis"	"-8.3"	"8.3"
"GO:0050690"	"regulation of defense response to virus by virus"	"-8.276"	"8.276"
"GO:0007015"	"actin filament organization"	"-8.209"	"8.209"
"GO:1903078"	"positive regulation of protein localization to plasma membrane"	"-8.168"	"8.168"
"GO:0032496"	"response to lipopolysaccharide"	"-8.165"	"8.165"
"GO:0043406"	"positive regulation of MAP kinase activity"	"-8.098"	"8.098"
"GO:0098609"	"cell-cell adhesion"	"-8.078"	"8.078"
"GO:0060071"	"Wnt signaling pathway, planar cell polarity pathway"	"-8.037"	"8.037"
"GO:0045907"	"positive regulation of vasoconstriction"	"-8.025"	"8.025"
"GO:0072659"	"protein localization to plasma membrane"	"-7.995"	"7.995"
"GO:0001525"	"angiogenesis"	"-7.984"	"7.984"
"GO:0042755"	"eating behavior"	"-7.95"	"7.95"
"GO:0045776"	"negative regulation of blood pressure"	"-7.94"	"7.94"
"GO:0050776"	"regulation of immune response"	"-7.93"	"7.93"
"GO:0071260"	"cellular response to mechanical stimulus"	"-7.923"	"7.923"
"GO:0051930"	"regulation of sensory perception of pain"	"-7.897"	"7.897"
"GO:0031424"	"keratinization"	"-7.872"	"7.872"
"GO:0007160"	"cell-matrix adhesion"	"-7.857"	"7.857"
"GO:0031623"	"receptor internalization"	"-7.798"	"7.798"
"GO:0050853"	"B cell receptor signaling pathway"	"-7.777"	"7.777"
"GO:0006887"	"exocytosis"	"-7.776"	"7.776"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"-7.729"	"7.729"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"-7.698"	"7.698"
"GO:0002548"	"monocyte chemotaxis"	"-7.69"	"7.69"
"GO:0007190"	"activation of adenylate cyclase activity"	"-7.682"	"7.682"
"GO:0000186"	"activation of MAPKK activity"	"-7.674"	"7.674"
"GO:0030334"	"regulation of cell migration"	"-7.538"	"7.538"
"GO:0006816"	"calcium ion transport"	"-7.521"	"7.521"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"-7.518"	"7.518"
"GO:0060079"	"excitatory postsynaptic potential"	"-7.489"	"7.489"
"GO:0031098"	"stress-activated protein kinase signaling cascade"	"-7.471"	"7.471"
"GO:0090023"	"positive regulation of neutrophil chemotaxis"	"-7.464"	"7.464"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"-7.454"	"7.454"
"GO:0006968"	"cellular defense response"	"-7.444"	"7.444"
"GO:0007229"	"integrin-mediated signaling pathway"	"-7.439"	"7.439"
"GO:0070125"	"mitochondrial translational elongation"	"-7.426"	"7.426"
"GO:0018105"	"peptidyl-serine phosphorylation"	"-7.39"	"7.39"
"GO:0009611"	"response to wounding"	"-7.376"	"7.376"
"GO:0008286"	"insulin receptor signaling pathway"	"-7.366"	"7.366"
"GO:0046777"	"protein autophosphorylation"	"-7.351"	"7.351"
"GO:0070126"	"mitochondrial translational termination"	"-7.326"	"7.326"
"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	"-7.315"	"7.315"
"GO:0014065"	"phosphatidylinositol 3-kinase signaling"	"-7.311"	"7.311"
"GO:0043278"	"response to morphine"	"-7.261"	"7.261"
"GO:0006958"	"complement activation, classical pathway"	"-7.249"	"7.249"
"GO:0051496"	"positive regulation of stress fiber assembly"	"-7.224"	"7.224"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"-7.194"	"7.194"
"GO:0061024"	"membrane organization"	"-7.185"	"7.185"
"GO:0019221"	"cytokine-mediated signaling pathway"	"-7.184"	"7.184"
"GO:0038128"	"ERBB2 signaling pathway"	"-7.168"	"7.168"
"GO:0035176"	"social behavior"	"-7.16"	"7.16"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-7.077"	"7.077"
"GO:0043434"	"response to peptide hormone"	"-7.069"	"7.069"
"GO:0010977"	"negative regulation of neuron projection development"	"-7.052"	"7.052"
"GO:0045785"	"positive regulation of cell adhesion"	"-7.048"	"7.048"
"GO:0042102"	"positive regulation of T cell proliferation"	"-7.043"	"7.043"
"GO:0048169"	"regulation of long-term neuronal synaptic plasticity"	"-7.039"	"7.039"
"GO:0051924"	"regulation of calcium ion transport"	"-7.03"	"7.03"
"GO:0006508"	"proteolysis"	"-7.028"	"7.028"
"GO:0023014"	"signal transduction by protein phosphorylation"	"-7.025"	"7.025"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-6.993"	"6.993"
"GO:0046330"	"positive regulation of JNK cascade"	"-6.974"	"6.974"
"GO:0045471"	"response to ethanol"	"-6.963"	"6.963"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-6.913"	"6.913"
"GO:0009968"	"negative regulation of signal transduction"	"-6.905"	"6.905"
"GO:0034976"	"response to endoplasmic reticulum stress"	"-6.892"	"6.892"
"GO:0055114"	"oxidation-reduction process"	"-6.883"	"6.883"
"GO:0045742"	"positive regulation of epidermal growth factor receptor signaling pathway"	"-6.831"	"6.831"
"GO:0072583"	"clathrin-dependent endocytosis"	"-6.83"	"6.83"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-6.795"	"6.795"
"GO:0030336"	"negative regulation of cell migration"	"-6.791"	"6.791"
"GO:1905515"	NA	"-6.782"	"6.782"
"GO:0010468"	"regulation of gene expression"	"-6.772"	"6.772"
"GO:0032956"	"regulation of actin cytoskeleton organization"	"-6.757"	"6.757"
"GO:0045766"	"positive regulation of angiogenesis"	"-6.7"	"6.7"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-6.677"	"6.677"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"-6.661"	"6.661"
"GO:0006874"	"cellular calcium ion homeostasis"	"-6.655"	"6.655"
"GO:0048247"	"lymphocyte chemotaxis"	"-6.654"	"6.654"
"GO:0007264"	"small GTPase mediated signal transduction"	"-6.642"	"6.642"
"GO:0001947"	"heart looping"	"-6.635"	"6.635"
"GO:1901224"	"positive regulation of NIK/NF-kappaB signaling"	"-6.607"	"6.607"
"GO:0048015"	"phosphatidylinositol-mediated signaling"	"-6.602"	"6.602"
"GO:0006470"	"protein dephosphorylation"	"-6.598"	"6.598"
"GO:0007626"	"locomotory behavior"	"-6.598"	"6.598"
"GO:0051291"	"protein heterooligomerization"	"-6.588"	"6.588"
"GO:0042742"	"defense response to bacterium"	"-6.586"	"6.586"
"GO:0030838"	"positive regulation of actin filament polymerization"	"-6.579"	"6.579"
"GO:0010629"	"negative regulation of gene expression"	"-6.571"	"6.571"
"GO:0043200"	"response to amino acid"	"-6.525"	"6.525"
"GO:0030198"	"extracellular matrix organization"	"-6.522"	"6.522"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"-6.513"	"6.513"
"GO:0008217"	"regulation of blood pressure"	"-6.504"	"6.504"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"-6.5"	"6.5"
"GO:0030900"	"forebrain development"	"-6.47"	"6.47"
"GO:0008542"	"visual learning"	"-6.447"	"6.447"
"GO:0045453"	"bone resorption"	"-6.437"	"6.437"
"GO:0030032"	"lamellipodium assembly"	"-6.43"	"6.43"
"GO:1901215"	"negative regulation of neuron death"	"-6.414"	"6.414"
"GO:0016575"	"histone deacetylation"	"-6.404"	"6.404"
"GO:0050796"	"regulation of insulin secretion"	"-6.367"	"6.367"
"GO:0008344"	"adult locomotory behavior"	"-6.35"	"6.35"
"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	"-6.345"	"6.345"
"GO:0035094"	"response to nicotine"	"-6.319"	"6.319"
"GO:0010800"	"positive regulation of peptidyl-threonine phosphorylation"	"-6.317"	"6.317"
