"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-23.048"	"23.048"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-18.393"	"18.393"
"GO:0005102"	"receptor binding"	"-12.14"	"12.14"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"-12.123"	"12.123"
"GO:0004713"	"protein tyrosine kinase activity"	"-11.704"	"11.704"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"-11.305"	"11.305"
"GO:0008009"	"chemokine activity"	"-10.764"	"10.764"
"GO:0033038"	"bitter taste receptor activity"	"-10.757"	"10.757"
"GO:0005178"	"integrin binding"	"-9.958"	"9.958"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-9.958"	"9.958"
"GO:0008201"	"heparin binding"	"-9.69"	"9.69"
"GO:0030594"	"neurotransmitter receptor activity"	"-9.652"	"9.652"
"GO:0017046"	"peptide hormone binding"	"-9.474"	"9.474"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-9.411"	"9.411"
"GO:0005179"	"hormone activity"	"-9.334"	"9.334"
"GO:0005509"	"calcium ion binding"	"-9.326"	"9.326"
"GO:0019957"	"C-C chemokine binding"	"-9.191"	"9.191"
"GO:0017124"	"SH3 domain binding"	"-9.13"	"9.13"
"GO:0019956"	"chemokine binding"	"-9.106"	"9.106"
"GO:0042923"	"neuropeptide binding"	"-9.1"	"9.1"
"GO:0016493"	"C-C chemokine receptor activity"	"-9.08"	"9.08"
"GO:0001784"	"phosphotyrosine binding"	"-8.988"	"8.988"
"GO:0046872"	"metal ion binding"	"-8.76"	"8.76"
"GO:0005070"	"SH3/SH2 adaptor activity"	"-8.619"	"8.619"
"GO:0008017"	"microtubule binding"	"-8.54"	"8.54"
"GO:0005184"	"neuropeptide hormone activity"	"-8.358"	"8.358"
"GO:0030165"	"PDZ domain binding"	"-8.335"	"8.335"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-8.32"	"8.32"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"-8.281"	"8.281"
"GO:0051015"	"actin filament binding"	"-8.127"	"8.127"
"GO:0046875"	"ephrin receptor binding"	"-7.896"	"7.896"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"-7.793"	"7.793"
"GO:0004888"	"transmembrane signaling receptor activity"	"-7.753"	"7.753"
"GO:0003779"	"actin binding"	"-7.648"	"7.648"
"GO:0019003"	"GDP binding"	"-7.628"	"7.628"
"GO:0008289"	"lipid binding"	"-7.584"	"7.584"
"GO:0005096"	"GTPase activator activity"	"-7.376"	"7.376"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"-7.332"	"7.332"
"GO:0003924"	"GTPase activity"	"-7.266"	"7.266"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-7.225"	"7.225"
"GO:0004674"	"protein serine/threonine kinase activity"	"-7.198"	"7.198"
"GO:0042803"	"protein homodimerization activity"	"-7.191"	"7.191"
"GO:0097110"	"scaffold protein binding"	"-7"	"7"
"GO:0044325"	"ion channel binding"	"-6.974"	"6.974"
"GO:0019901"	"protein kinase binding"	"-6.868"	"6.868"
"GO:0008092"	"cytoskeletal protein binding"	"-6.849"	"6.849"
