"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"27.164"	"-27.164"
"GO:0006915"	"apoptotic process"	"26"	"-26"
"GO:0097192"	"extrinsic apoptotic signaling pathway in absence of ligand"	"23.933"	"-23.933"
"GO:0097194"	"execution phase of apoptosis"	"22.314"	"-22.314"
"GO:1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"20.423"	"-20.423"
"GO:0042981"	"regulation of apoptotic process"	"19.934"	"-19.934"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"19.915"	"-19.915"
"GO:0097191"	"extrinsic apoptotic signaling pathway"	"19.504"	"-19.504"
"GO:0071260"	"cellular response to mechanical stimulus"	"19.434"	"-19.434"
"GO:0007165"	"signal transduction"	"19.223"	"-19.223"
"GO:0008630"	"intrinsic apoptotic signaling pathway in response to DNA damage"	"18.916"	"-18.916"
"GO:0008625"	"extrinsic apoptotic signaling pathway via death domain receptors"	"18.693"	"-18.693"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"18.461"	"-18.461"
"GO:0097190"	"apoptotic signaling pathway"	"18.343"	"-18.343"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"17.501"	"-17.501"
"GO:0043066"	"negative regulation of apoptotic process"	"17.476"	"-17.476"
"GO:0019221"	"cytokine-mediated signaling pathway"	"17.433"	"-17.433"
"GO:0043065"	"positive regulation of apoptotic process"	"17.163"	"-17.163"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"16.654"	"-16.654"
"GO:0090200"	"positive regulation of release of cytochrome c from mitochondria"	"16.508"	"-16.508"
"GO:0001836"	"release of cytochrome c from mitochondria"	"16.209"	"-16.209"
"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	"16.159"	"-16.159"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"15.629"	"-15.629"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"15.417"	"-15.417"
