"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0071013"	"catalytic step 2 spliceosome"	"-10.007"	"10.007"
"GO:0005681"	"spliceosomal complex"	"-9.096"	"9.096"
"GO:0005689"	"U12-type spliceosomal complex"	"-7.216"	"7.216"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-6.749"	"6.749"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-6.735"	"6.735"
"GO:0005814"	"centriole"	"-6.649"	"6.649"
"GO:0032040"	"small-subunit processome"	"-6.436"	"6.436"
"GO:0000777"	"condensed chromosome kinetochore"	"-6.185"	"6.185"
"GO:0005813"	"centrosome"	"-6.182"	"6.182"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-5.658"	"5.658"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"-5.614"	"5.614"
"GO:0035145"	"exon-exon junction complex"	"-5.179"	"5.179"
"GO:0016607"	"nuclear speck"	"-5.146"	"5.146"
"GO:0031201"	"SNARE complex"	"-5.092"	"5.092"
"GO:0035869"	"ciliary transition zone"	"-4.989"	"4.989"
"GO:0030687"	"preribosome, large subunit precursor"	"-4.666"	"4.666"
"GO:0005730"	"nucleolus"	"-4.643"	"4.643"
"GO:0000776"	"kinetochore"	"-4.622"	"4.622"
"GO:0005874"	"microtubule"	"-4.563"	"4.563"
"GO:0005697"	"telomerase holoenzyme complex"	"-4.536"	"4.536"
"GO:0008023"	"transcription elongation factor complex"	"-4.29"	"4.29"
"GO:0005871"	"kinesin complex"	"-4.238"	"4.238"
"GO:0015030"	"Cajal body"	"-4.184"	"4.184"
"GO:0032039"	"integrator complex"	"-4.174"	"4.174"
"GO:0060170"	"ciliary membrane"	"-4.081"	"4.081"
"GO:0032588"	"trans-Golgi network membrane"	"-3.948"	"3.948"
"GO:0042571"	"immunoglobulin complex, circulating"	"-3.945"	"3.945"
"GO:0045095"	"keratin filament"	"-3.941"	"3.941"
"GO:0000932"	"cytoplasmic mRNA processing body"	"-3.898"	"3.898"
"GO:0000139"	"Golgi membrane"	"-3.865"	"3.865"
"GO:0097730"	NA	"-3.856"	"3.856"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-3.772"	"3.772"
"GO:0031090"	"organelle membrane"	"-3.631"	"3.631"
"GO:0034451"	"centriolar satellite"	"-3.611"	"3.611"
"GO:0005669"	"transcription factor TFIID complex"	"-3.519"	"3.519"
"GO:0005929"	"cilium"	"-3.462"	"3.462"
"GO:0000242"	"pericentriolar material"	"-3.367"	"3.367"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"-3.241"	"3.241"
"GO:0030665"	"clathrin-coated vesicle membrane"	"-3.221"	"3.221"
"GO:0042734"	"presynaptic membrane"	"-3.216"	"3.216"
"GO:0005643"	"nuclear pore"	"-3.209"	"3.209"
"GO:0030992"	"intraciliary transport particle B"	"-3.06"	"3.06"
"GO:0097546"	"ciliary base"	"-3.025"	"3.025"
