"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0070062"	"extracellular exosome"	"22.241"	"7467"	"5937.64"	"68.762"
"GO:0005759"	"mitochondrial matrix"	"18.12"	"1224"	"752.393"	"26.028"
"GO:0062023"	NA	"14.99"	"357"	"164.462"	"12.845"
"GO:0005737"	"cytoplasm"	"13.59"	"10062"	"8937.654"	"82.736"
"GO:0031012"	"extracellular matrix"	"13.27"	"353"	"177.298"	"13.241"
"GO:0005829"	"cytosol"	"12.947"	"13892"	"12592.97"	"100.335"
"GO:0005739"	"mitochondrion"	"12.318"	"3116"	"2534.872"	"47.177"
"GO:0042627"	"chylomicron"	"12.19"	"59"	"14.444"	"3.655"
"GO:0034361"	"very-low-density lipoprotein particle"	"12.047"	"62"	"15.824"	"3.833"
"GO:0043209"	"myelin sheath"	"11.787"	"1345"	"965.353"	"32.208"
"GO:0043202"	"lysosomal lumen"	"11.606"	"278"	"148.912"	"11.122"
"GO:0034774"	"secretory granule lumen"	"10.758"	"903"	"643.261"	"24.145"
"GO:1904813"	"ficolin-1-rich granule lumen"	"10.644"	"1027"	"740.805"	"26.887"
"GO:0005576"	"extracellular region"	"10.637"	"2763"	"2293.653"	"44.123"
"GO:0034366"	"spherical high-density lipoprotein particle"	"10.556"	"38"	"8.359"	"2.808"
"GO:0000502"	"proteasome complex"	"9.832"	"512"	"340.475"	"17.445"
"GO:0005788"	"endoplasmic reticulum lumen"	"9.803"	"540"	"361.465"	"18.212"
"GO:0005851"	"eukaryotic translation initiation factor 2B complex"	"9.445"	"78"	"30.291"	"5.051"
"GO:0005615"	"extracellular space"	"9.353"	"2112"	"1751.877"	"38.504"
"GO:0043541"	"UDP-N-acetylglucosamine transferase complex"	"9.244"	"10"	"0.756"	"0.85"
"GO:0034363"	"intermediate-density lipoprotein particle"	"9.162"	"40"	"10.704"	"3.198"
"GO:0022624"	"proteasome accessory complex"	"9.1"	"267"	"160.166"	"11.74"
"GO:0005588"	"collagen type V trimer"	"9.021"	"19"	"3.232"	"1.748"
"GO:0005796"	"Golgi lumen"	"8.861"	"227"	"134.08"	"10.487"
"GO:0005885"	"Arp2/3 protein complex"	"8.854"	"123"	"58.28"	"7.31"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"8.837"	"115"	"54.326"	"6.866"
"GO:0000139"	"Golgi membrane"	"7.964"	"1232"	"993.619"	"29.933"
"GO:0005832"	"chaperonin-containing T-complex"	"7.839"	"189"	"111.146"	"9.931"
"GO:0042470"	"melanosome"	"7.77"	"657"	"494.805"	"20.874"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"7.733"	"168"	"98.334"	"9.009"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"7.417"	"77"	"35.552"	"5.588"
"GO:0005838"	"proteasome regulatory particle"	"7.049"	"118"	"65.457"	"7.454"
"GO:0000159"	"protein phosphatase type 2A complex"	"6.703"	"176"	"110.986"	"9.699"
"GO:0045254"	"pyruvate dehydrogenase complex"	"6.678"	"80"	"40.564"	"5.906"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"6.579"	"86"	"43.7"	"6.43"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"6.497"	"37"	"13.485"	"3.619"
"GO:0031228"	"intrinsic component of Golgi membrane"	"6.452"	"17"	"4.174"	"1.988"
"GO:0035578"	"azurophil granule lumen"	"6.348"	"318"	"227.778"	"14.212"
"GO:0034362"	"low-density lipoprotein particle"	"6.336"	"39"	"15.025"	"3.784"
"GO:0031588"	"nucleotide-activated protein kinase complex"	"6.322"	"88"	"46.15"	"6.62"
