"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"35.609"	"285"	"44.663"	"6.749"
"GO:0030203"	"glycosaminoglycan metabolic process"	"30.139"	"84"	"6.66"	"2.566"
"GO:0015012"	"heparan sulfate proteoglycan biosynthetic process"	"29.937"	"119"	"12.301"	"3.564"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynthetic process"	"29.335"	"59"	"3.379"	"1.896"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	"28.037"	"144"	"18.85"	"4.464"
"GO:0015015"	"heparan sulfate proteoglycan biosynthetic process, enzymatic modification"	"20.088"	"60"	"6.997"	"2.639"
"GO:0030210"	"heparin biosynthetic process"	"19.364"	"59"	"7.135"	"2.678"
"GO:0015014"	"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"	"18.398"	"52"	"6.232"	"2.488"
"GO:0006477"	"protein sulfation"	"18.388"	"47"	"5.714"	"2.245"
"GO:0001523"	"retinoid metabolic process"	"17.915"	"218"	"70.356"	"8.241"
"GO:0016051"	"carbohydrate biosynthetic process"	"17.535"	"63"	"10.202"	"3.011"
"GO:0006790"	"sulfur compound metabolic process"	"17.325"	"82"	"15.464"	"3.841"
"GO:0006027"	"glycosaminoglycan catabolic process"	"17.116"	"105"	"24.262"	"4.717"
"GO:0050427"	"3'-phosphoadenosine 5'-phosphosulfate metabolic process"	"14.463"	"69"	"13.615"	"3.83"
"GO:0051923"	"sulfation"	"13.374"	"49"	"8.69"	"3.014"
"GO:0030208"	"dermatan sulfate biosynthetic process"	"13.219"	"52"	"10.154"	"3.165"
"GO:0033692"	"cellular polysaccharide biosynthetic process"	"12.891"	"17"	"1.458"	"1.206"
"GO:0006094"	"gluconeogenesis"	"12.627"	"378"	"202.492"	"13.899"
"GO:0050651"	"dermatan sulfate proteoglycan biosynthetic process"	"12.566"	"18"	"1.622"	"1.303"
"GO:0005975"	"carbohydrate metabolic process"	"12.512"	"336"	"182.502"	"12.268"
"GO:0034371"	"chylomicron remodeling"	"12.344"	"56"	"12.945"	"3.488"
"GO:0034378"	"chylomicron assembly"	"12.068"	"79"	"22.84"	"4.654"
"GO:0006044"	"N-acetylglucosamine metabolic process"	"11.66"	"53"	"12.555"	"3.469"
"GO:0045454"	"cell redox homeostasis"	"11.495"	"250"	"128.632"	"10.558"
"GO:0033700"	"phospholipid efflux"	"11.169"	"46"	"10.947"	"3.138"
"GO:0006099"	"tricarboxylic acid cycle"	"11.098"	"261"	"135.248"	"11.331"
"GO:0043691"	"reverse cholesterol transport"	"11.009"	"57"	"15.269"	"3.791"
"GO:0006096"	"glycolytic process"	"10.927"	"383"	"217.808"	"15.118"
"GO:0042157"	"lipoprotein metabolic process"	"10.899"	"53"	"14.025"	"3.576"
"GO:0006103"	"2-oxoglutarate metabolic process"	"10.842"	"142"	"60.171"	"7.547"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"10.545"	"231"	"119.756"	"10.549"
"GO:0030300"	"regulation of intestinal cholesterol absorption"	"10.321"	"16"	"2.021"	"1.354"
"GO:0043312"	"neutrophil degranulation"	"10.172"	"1648"	"1293.793"	"34.823"
"GO:0006457"	"protein folding"	"10.113"	"932"	"681.073"	"24.812"
"GO:0034370"	"triglyceride-rich lipoprotein particle remodeling"	"9.917"	"14"	"1.655"	"1.245"
