"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa00534"	"Glycosaminoglycan biosynthesis - heparan sulfate / heparin"	"38.435"	"208"	"22.045"	"4.838"
"hsa00532"	"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	"35.715"	"148"	"13.893"	"3.755"
"hsa04922"	"Glucagon signaling pathway"	"15.587"	"724"	"414.996"	"19.824"
"hsa00010"	"Glycolysis / Gluconeogenesis"	"14.707"	"663"	"374.15"	"19.64"
"hsa00620"	"Pyruvate metabolism"	"14.06"	"334"	"163.279"	"12.143"
"hsa04910"	"Insulin signaling pathway"	"13.958"	"920"	"600.744"	"22.872"
"hsa00270"	"Cysteine and methionine metabolism"	"13.078"	"279"	"132.642"	"11.191"
"hsa00640"	"Propanoate metabolism"	"12.508"	"183"	"77.806"	"8.41"
"hsa04931"	"Insulin resistance"	"12.072"	"579"	"361.557"	"18.013"
"hsa00970"	"Aminoacyl-tRNA biosynthesis"	"12.049"	"238"	"114.391"	"10.259"
"hsa00260"	"Glycine, serine and threonine metabolism"	"11.621"	"244"	"125.053"	"10.235"
"hsa00500"	"Starch and sucrose metabolism"	"11.433"	"211"	"98.126"	"9.873"
"hsa00280"	"Valine, leucine and isoleucine degradation"	"11.413"	"205"	"97.619"	"9.409"
"hsa04151"	"PI3K-Akt signaling pathway"	"11.291"	"1563"	"1204.317"	"31.767"
"hsa00020"	"Citrate cycle (TCA cycle)"	"11.236"	"286"	"151.269"	"11.991"
"hsa05418"	"Fluid shear stress and atherosclerosis"	"11.233"	"943"	"671.735"	"24.149"
"hsa05130"	"Pathogenic Escherichia coli infection"	"10.599"	"752"	"525.306"	"21.388"
"hsa04530"	"Tight junction"	"10.587"	"1034"	"759.309"	"25.946"
"hsa04728"	"Dopaminergic synapse"	"10.455"	"740"	"515.424"	"21.48"
"hsa00630"	"Glyoxylate and dicarboxylate metabolism"	"10.427"	"169"	"80.815"	"8.457"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"10.299"	"588"	"396.412"	"18.603"
"hsa05205"	"Proteoglycans in cancer"	"10.248"	"1101"	"822.322"	"27.193"
"hsa03050"	"Proteasome"	"10.235"	"426"	"270.871"	"15.157"
"hsa04975"	"Fat digestion and absorption"	"10.118"	"87"	"31.919"	"5.444"
"hsa04625"	"C-type lectin receptor signaling pathway"	"10.009"	"595"	"406.465"	"18.836"
"hsa04261"	"Adrenergic signaling in cardiomyocytes"	"9.941"	"698"	"491.303"	"20.793"
"hsa05161"	"Hepatitis B"	"9.928"	"924"	"676.514"	"24.928"
"hsa04068"	"FoxO signaling pathway"	"9.832"	"851"	"615.774"	"23.925"
"hsa05169"	"Epstein-Barr virus infection"	"9.816"	"1828"	"1469.935"	"36.479"
"hsa04921"	"Oxytocin signaling pathway"	"9.601"	"719"	"520.331"	"20.693"
"hsa04022"	"cGMP-PKG signaling pathway"	"9.583"	"696"	"497.725"	"20.69"
"hsa04218"	"Cellular senescence"	"9.447"	"1016"	"768.847"	"26.163"
"hsa04066"	"HIF-1 signaling pathway"	"9.428"	"674"	"473.001"	"21.32"
"hsa00531"	"Glycosaminoglycan degradation"	"9.218"	"26"	"4.82"	"2.298"
"hsa04380"	"Osteoclast differentiation"	"9.19"	"607"	"432.099"	"19.031"
"hsa05160"	"Hepatitis C"	"9.076"	"683"	"495.941"	"20.609"
"hsa04217"	"Necroptosis"	"9.063"	"844"	"628.354"	"23.795"
"hsa00051"	"Fructose and mannose metabolism"	"9.035"	"218"	"121.256"	"10.708"
"hsa05031"	"Amphetamine addiction"	"8.977"	"418"	"279.765"	"15.399"
"hsa04974"	"Protein digestion and absorption"	"8.735"	"114"	"51.793"	"7.121"
"hsa04152"	"AMPK signaling pathway"	"8.691"	"690"	"504.047"	"21.395"
"hsa00072"	"Synthesis and degradation of ketone bodies"	"8.685"	"56"	"19.363"	"4.218"
"hsa05230"	"Central carbon metabolism in cancer"	"8.684"	"582"	"416.94"	"19.008"
"hsa04979"	"Cholesterol metabolism"	"8.636"	"164"	"86.504"	"8.974"
"hsa05165"	"Human papillomavirus infection"	"8.595"	"1315"	"1051.897"	"30.612"
"hsa04926"	"Relaxin signaling pathway"	"8.524"	"748"	"562.339"	"21.781"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"8.516"	"632"	"463.211"	"19.82"
"hsa04010"	"MAPK signaling pathway"	"8.464"	"1347"	"1079.014"	"31.664"
"hsa05152"	"Tuberculosis"	"8.433"	"699"	"518.074"	"21.456"
"hsa05215"	"Prostate cancer"	"8.373"	"690"	"516.188"	"20.758"
"hsa04668"	"TNF signaling pathway"	"8.281"	"556"	"403.245"	"18.445"
"hsa04917"	"Prolactin signaling pathway"	"8.223"	"462"	"321.798"	"17.049"
"hsa04211"	"Longevity regulating pathway"	"8.209"	"472"	"327.847"	"17.56"
"hsa04659"	"Th17 cell differentiation"	"8.154"	"584"	"425.164"	"19.481"
"hsa04510"	"Focal adhesion"	"8.12"	"871"	"667.199"	"25.1"
"hsa04920"	"Adipocytokine signaling pathway"	"8.061"	"342"	"226.63"	"14.312"
"hsa00250"	"Alanine, aspartate and glutamate metabolism"	"8.06"	"141"	"75.42"	"8.136"
"hsa00330"	"Arginine and proline metabolism"	"8.051"	"161"	"88.26"	"9.035"
"hsa05132"	"Salmonella infection"	"8.051"	"524"	"374.788"	"18.532"
"hsa00030"	"Pentose phosphate pathway"	"7.958"	"206"	"121.91"	"10.566"
"hsa04150"	"mTOR signaling pathway"	"7.935"	"669"	"500.791"	"21.197"
"hsa04912"	"GnRH signaling pathway"	"7.876"	"510"	"368.823"	"17.925"
"hsa04722"	"Neurotrophin signaling pathway"	"7.836"	"756"	"575.794"	"22.996"
"hsa05203"	"Viral carcinogenesis"	"7.788"	"1447"	"1190.403"	"32.949"
"hsa00515"	"Mannose type O-glycan biosynthesis"	"7.755"	"31"	"8.53"	"2.897"
"hsa04071"	"Sphingolipid signaling pathway"	"7.71"	"644"	"487.424"	"20.308"
"hsa00900"	"Terpenoid backbone biosynthesis"	"7.706"	"85"	"37.524"	"6.161"
"hsa00650"	"Butanoate metabolism"	"7.677"	"67"	"27.2"	"5.184"
"hsa04140"	"Autophagy - animal"	"7.597"	"579"	"431.485"	"19.417"
"hsa05131"	"Shigellosis"	"7.596"	"494"	"353.751"	"18.463"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"7.588"	"1011"	"801.753"	"27.575"
"hsa04720"	"Long-term potentiation"	"7.578"	"433"	"307.477"	"16.564"
"hsa05014"	"Amyotrophic lateral sclerosis (ALS)"	"7.528"	"258"	"165.682"	"12.264"
"hsa04611"	"Platelet activation"	"7.509"	"561"	"417.151"	"19.157"
"hsa00380"	"Tryptophan metabolism"	"7.481"	"137"	"75.934"	"8.162"
"hsa00770"	"Pantothenate and CoA biosynthesis"	"7.469"	"34"	"10.329"	"3.169"
"hsa04270"	"Vascular smooth muscle contraction"	"7.44"	"462"	"335.77"	"16.967"
"hsa00400"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"7.433"	"33"	"9.884"	"3.11"
"hsa00290"	"Valine, leucine and isoleucine biosynthesis"	"7.418"	"51"	"20"	"4.179"
"hsa05034"	"Alcoholism"	"7.386"	"1120"	"910.079"	"28.421"
"hsa04540"	"Gap junction"	"7.263"	"768"	"599.96"	"23.136"
"hsa04114"	"Oocyte meiosis"	"7.243"	"773"	"607.427"	"22.86"
"hsa04210"	"Apoptosis"	"7.227"	"812"	"634.803"	"24.519"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"7.227"	"486"	"358.668"	"17.62"
"hsa05166"	"HTLV-I infection"	"7.181"	"1174"	"968.859"	"28.566"
"hsa05164"	"Influenza A"	"7.172"	"1023"	"829.33"	"27.003"
"hsa05133"	"Pertussis"	"7.118"	"411"	"300.836"	"15.478"
"hsa04657"	"IL-17 signaling pathway"	"7.053"	"537"	"408.926"	"18.159"
"hsa04370"	"VEGF signaling pathway"	"7.051"	"346"	"244.343"	"14.418"
"hsa04145"	"Phagosome"	"6.896"	"846"	"674.252"	"24.904"
"hsa04658"	"Th1 and Th2 cell differentiation"	"6.842"	"404"	"294.94"	"15.94"
"hsa00520"	"Amino sugar and nucleotide sugar metabolism"	"6.774"	"207"	"130.723"	"11.261"
"hsa04350"	"TGF-beta signaling pathway"	"6.735"	"456"	"340.189"	"17.196"
"hsa04621"	"NOD-like receptor signaling pathway"	"6.729"	"695"	"549.002"	"21.696"
"hsa04512"	"ECM-receptor interaction"	"6.649"	"162"	"98.127"	"9.607"
"hsa04141"	"Protein processing in endoplasmic reticulum"	"6.647"	"1071"	"882.772"	"28.317"
"hsa05110"	"Vibrio cholerae infection"	"6.63"	"376"	"275.597"	"15.143"
"hsa00071"	"Fatty acid degradation"	"6.6"	"140"	"82.198"	"8.758"
"hsa04930"	"Type II diabetes mellitus"	"6.574"	"267"	"182.475"	"12.858"
"hsa00052"	"Galactose metabolism"	"6.543"	"176"	"107.516"	"10.468"
"hsa04630"	"Jak-STAT signaling pathway"	"6.498"	"423"	"316.495"	"16.391"
"hsa04310"	"Wnt signaling pathway"	"6.462"	"673"	"536.173"	"21.173"
"hsa00350"	"Tyrosine metabolism"	"6.445"	"63"	"28.7"	"5.322"
"hsa05200"	"Pathways in cancer"	"6.435"	"2002"	"1747.372"	"39.571"
"hsa05145"	"Toxoplasmosis"	"6.429"	"703"	"558.522"	"22.473"
"hsa00561"	"Glycerolipid metabolism"	"6.415"	"119"	"69.257"	"7.754"
"hsa04919"	"Thyroid hormone signaling pathway"	"6.36"	"720"	"579.12"	"22.149"
"hsa04014"	"Ras signaling pathway"	"6.346"	"830"	"676.514"	"24.184"
"hsa00670"	"One carbon pool by folate"	"6.247"	"82"	"44.234"	"6.046"
"hsa04146"	"Peroxisome"	"6.243"	"164"	"102.777"	"9.807"
"hsa05010"	"Alzheimer's disease"	"6.227"	"535"	"415.355"	"19.213"
"hsa04660"	"T cell receptor signaling pathway"	"6.14"	"558"	"439.122"	"19.363"
"hsa00480"	"Glutathione metabolism"	"6.125"	"115"	"66.414"	"7.933"
"hsa04932"	"Non-alcoholic fatty liver disease (NAFLD)"	"6.111"	"524"	"402.201"	"19.931"
"hsa00220"	"Arginine biosynthesis"	"6.024"	"84"	"44.177"	"6.61"
"hsa05020"	"Prion diseases"	"5.988"	"262"	"184.623"	"12.921"
"hsa04390"	"Hippo signaling pathway"	"5.981"	"772"	"633.435"	"23.166"
"hsa05140"	"Leishmaniasis"	"5.975"	"333"	"244.09"	"14.88"
"hsa04664"	"Fc epsilon RI signaling pathway"	"5.959"	"358"	"266.419"	"15.368"
"hsa00360"	"Phenylalanine metabolism"	"5.955"	"54"	"24.994"	"4.871"
"hsa04620"	"Toll-like receptor signaling pathway"	"5.931"	"437"	"336.924"	"16.872"
