"GO.ID"	"GO.Term"	"zscore"
"GO:0031264"	"death-inducing signaling complex"	"15.167"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"14.47"
"GO:1990111"	"spermatoproteasome complex"	"13.811"
"GO:0033256"	"I-kappaB/NF-kappaB complex"	"13.608"
"GO:0042612"	"MHC class I protein complex"	"13.326"
"GO:0005839"	"proteasome core complex"	"12.588"
"GO:0008537"	"proteasome activator complex"	"11.566"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"11.51"
"GO:0042825"	"TAP complex"	"11.245"
"GO:0030526"	"granulocyte macrophage colony-stimulating factor receptor complex"	"10.864"
"GO:0098594"	"mucin granule"	"10.051"
"GO:0035693"	"NOS2-CD74 complex"	"9.707"
"GO:0000502"	"proteasome complex"	"9.651"
"GO:0042613"	"MHC class II protein complex"	"9.486"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"8.737"
"GO:0071797"	"LUBAC complex"	"8.676"
"GO:0005829"	"cytosol"	"8.099"
"GO:0097342"	"ripoptosome"	"7.979"
"GO:0031265"	"CD95 death-inducing signaling complex"	"7.925"
"GO:0030670"	"phagocytic vesicle membrane"	"7.47"
"GO:0070557"	"PCNA-p21 complex"	"6.947"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"6.855"
"GO:0034669"	"integrin alpha4-beta7 complex"	"6.811"
"GO:0045025"	"mitochondrial degradosome"	"6.811"
"GO:0042824"	"MHC class I peptide loading complex"	"6.667"
"GO:0071065"	"alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex"	"6.606"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"6.591"
"GO:0097179"	"protease inhibitor complex"	"6.561"
"GO:0031380"	"nuclear RNA-directed RNA polymerase complex"	"6.446"
"GO:0031901"	"early endosome membrane"	"6.441"
"GO:0072557"	"IPAF inflammasome complex"	"6.432"
"GO:0009897"	"external side of plasma membrane"	"6.384"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"6.348"
"GO:0005737"	"cytoplasm"	"6.238"
"GO:0055038"	"recycling endosome membrane"	"6.098"
"GO:0044530"	"supraspliceosomal complex"	"5.807"
"GO:0070062"	"extracellular exosome"	"5.771"
"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"5.766"
"GO:0005945"	"6-phosphofructokinase complex"	"5.756"
"GO:0035631"	"CD40 receptor complex"	"5.659"
"GO:0036398"	"TCR signalosome"	"5.609"
"GO:0005896"	"interleukin-6 receptor complex"	"5.491"
"GO:0097169"	"AIM2 inflammasome complex"	"5.346"
"GO:0009986"	"cell surface"	"5.071"
"GO:0030485"	"smooth muscle contractile fiber"	"4.794"
"GO:0072558"	"NLRP1 inflammasome complex"	"4.678"
"GO:0072562"	"blood microparticle"	"4.663"
"GO:0031902"	"late endosome membrane"	"4.55"
"GO:0044326"	"dendritic spine neck"	"4.528"
"GO:0042105"	"alpha-beta T cell receptor complex"	"4.363"
"GO:0030658"	"transport vesicle membrane"	"4.146"
"GO:0042406"	"extrinsic component of endoplasmic reticulum membrane"	"4.064"
"GO:0032421"	"stereocilium bundle"	"4.034"
"GO:0042584"	"chromaffin granule membrane"	"4.034"
"GO:0031905"	"early endosome lumen"	"4.023"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"4.005"
"GO:0097443"	"sorting endosome"	"3.955"
"GO:0045121"	"membrane raft"	"3.925"
"GO:0005576"	"extracellular region"	"3.846"
"GO:0005615"	"extracellular space"	"3.808"
"GO:0071458"	"integral component of cytoplasmic side of endoplasmic reticulum membrane"	"3.805"
"GO:0031088"	"platelet dense granule membrane"	"3.79"
"GO:0072559"	"NLRP3 inflammasome complex"	"3.747"
"GO:0005654"	"nucleoplasm"	"3.607"
"GO:0043196"	"varicosity"	"3.535"
"GO:1990712"	"HFE-transferrin receptor complex"	"3.436"
"GO:0016020"	"membrane"	"3.345"
"GO:1904813"	"ficolin-1-rich granule lumen"	"3.322"
"GO:0032588"	"trans-Golgi network membrane"	"3.267"
"GO:1904724"	"tertiary granule lumen"	"3.213"
"GO:0035577"	"azurophil granule membrane"	"3.162"
"GO:0005771"	"multivesicular body"	"3.123"
"GO:0031301"	"integral component of organelle membrane"	"3.022"
"GO:0005765"	"lysosomal membrane"	"2.979"
"GO:0005577"	"fibrinogen complex"	"2.952"
"GO:0005623"	"cell"	"2.922"
"GO:0035580"	"specific granule lumen"	"2.922"
"GO:0001772"	"immunological synapse"	"2.861"
"GO:0005634"	"nucleus"	"2.855"
"GO:0022626"	"cytosolic ribosome"	"2.814"
"GO:0030666"	"endocytic vesicle membrane"	"2.734"
"GO:0032991"	"macromolecular complex"	"2.72"
"GO:0005622"	"intracellular"	"2.694"
"GO:0034774"	"secretory granule lumen"	"2.573"
"GO:0035770"	"ribonucleoprotein granule"	"2.566"
"GO:0005643"	"nuclear pore"	"2.547"
"GO:0005845"	"mRNA cap binding complex"	"2.434"
"GO:0033391"	"chromatoid body"	"2.406"
"GO:0000139"	"Golgi membrane"	"2.37"
"GO:0005773"	"vacuole"	"2.362"
"GO:0030659"	"cytoplasmic vesicle membrane"	"2.278"
"GO:0031089"	"platelet dense granule lumen"	"2.273"
"GO:0000788"	"nuclear nucleosome"	"2.243"
"GO:0000930"	"gamma-tubulin complex"	"2.171"
"GO:0043657"	"host cell"	"2.161"
"GO:0030667"	"secretory granule membrane"	"2.128"
"GO:0031904"	"endosome lumen"	"1.967"
"GO:0031092"	"platelet alpha granule membrane"	"1.946"
"GO:0016605"	"PML body"	"1.939"
"GO:0044306"	"neuron projection terminus"	"1.864"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"1.827"
"GO:0030660"	"Golgi-associated vesicle membrane"	"1.8"
"GO:0000145"	"exocyst"	"1.769"
"GO:0005741"	"mitochondrial outer membrane"	"1.765"
"GO:0034399"	"nuclear periphery"	"1.743"
"GO:0005887"	"integral component of plasma membrane"	"1.656"
"GO:0005886"	"plasma membrane"	"1.61"
"GO:0031965"	"nuclear membrane"	"1.592"
"GO:0044853"	"plasma membrane raft"	"1.588"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"1.578"
"GO:0000792"	"heterochromatin"	"1.57"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"1.542"
"GO:0005901"	"caveola"	"1.51"
"GO:0005758"	"mitochondrial intermembrane space"	"1.421"
"GO:0005891"	"voltage-gated calcium channel complex"	"1.392"
"GO:0005790"	"smooth endoplasmic reticulum"	"1.381"
"GO:0010008"	"endosome membrane"	"1.361"
"GO:0008305"	"integrin complex"	"1.359"
"GO:0005811"	"lipid particle"	"1.338"
"GO:0002102"	"podosome"	"1.299"
"GO:0060076"	"excitatory synapse"	"1.288"
"GO:0048471"	"perinuclear region of cytoplasm"	"1.236"
"GO:0042788"	"polysomal ribosome"	"1.208"
"GO:0000790"	"nuclear chromatin"	"1.206"
"GO:0000932"	"cytoplasmic mRNA processing body"	"1.19"
"GO:0033017"	"sarcoplasmic reticulum membrane"	"1.155"
"GO:0031410"	"cytoplasmic vesicle"	"1.091"
"GO:0043202"	"lysosomal lumen"	"1.064"
"GO:0005783"	"endoplasmic reticulum"	"1.061"
"GO:0031966"	"mitochondrial membrane"	"1.024"
"GO:0005769"	"early endosome"	"1.015"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"1.01"
"GO:0031225"	"anchored component of membrane"	"0.999"
"GO:0042383"	"sarcolemma"	"0.978"
"GO:0016529"	"sarcoplasmic reticulum"	"0.95"
"GO:0005925"	"focal adhesion"	"0.892"
"GO:0005730"	"nucleolus"	"0.87"
"GO:0005768"	"endosome"	"0.847"
"GO:0016363"	"nuclear matrix"	"0.839"
