"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005132"	"type I interferon receptor binding"	"49.197"	"105"	"4.412"	"2.045"
"GO:0005126"	"cytokine receptor binding"	"28.543"	"48"	"2.821"	"1.583"
"GO:0005125"	"cytokine activity"	"23.319"	"237"	"60.123"	"7.585"
"GO:0004842"	"ubiquitin-protein transferase activity"	"22.931"	"983"	"486.955"	"21.632"
"GO:0004298"	"threonine-type endopeptidase activity"	"22.091"	"225"	"57.875"	"7.565"
"GO:0042605"	"peptide antigen binding"	"22.069"	"135"	"25.16"	"4.977"
"GO:0005164"	"tumor necrosis factor receptor binding"	"21.764"	"180"	"41.258"	"6.375"
"GO:0004175"	"endopeptidase activity"	"20.516"	"296"	"97.811"	"9.66"
"GO:0004896"	"cytokine receptor activity"	"19.545"	"77"	"11.082"	"3.373"
"GO:0019955"	"cytokine binding"	"18.689"	"94"	"16.621"	"4.14"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"18.473"	"74"	"11.555"	"3.38"
"GO:0050700"	"CARD domain binding"	"17.672"	"58"	"8.058"	"2.826"
"GO:0005131"	"growth hormone receptor binding"	"17.661"	"60"	"8.774"	"2.901"
"GO:0003823"	"antigen binding"	"17.415"	"116"	"27.543"	"5.079"
"GO:0004930"	"G-protein coupled receptor activity"	"17.315"	"703"	"377.214"	"18.815"
"GO:0035877"	"death effector domain binding"	"17.023"	"41"	"4.868"	"2.123"
"GO:0005123"	"death receptor binding"	"16.217"	"81"	"15.989"	"4.009"
"GO:0032395"	"MHC class II receptor activity"	"16.092"	"61"	"10.482"	"3.139"
"GO:0004905"	"type I interferon receptor activity"	"16.047"	"17"	"0.953"	"0.977"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"15.894"	"200"	"72.134"	"8.045"
"GO:0031730"	"CCR5 chemokine receptor binding"	"15.881"	"70"	"13.679"	"3.546"
"GO:0015433"	"peptide antigen-transporting ATPase activity"	"15.834"	"20"	"1.351"	"1.178"
"GO:0008009"	"chemokine activity"	"15.74"	"193"	"71.431"	"7.723"
"GO:0008384"	"IkappaB kinase activity"	"15.5"	"59"	"11.289"	"3.078"
"GO:0023029"	"MHC class Ib protein binding"	"15.465"	"18"	"1.17"	"1.088"
"GO:0034987"	"immunoglobulin receptor binding"	"14.872"	"80"	"17.766"	"4.185"
"GO:0046978"	"TAP1 binding"	"14.651"	"23"	"1.963"	"1.436"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"14.536"	"47"	"7.744"	"2.701"
"GO:0004906"	"interferon-gamma receptor activity"	"14.404"	"15"	"0.596"	"0.787"
"GO:0004252"	"serine-type endopeptidase activity"	"13.768"	"170"	"60.643"	"7.943"
"GO:0033038"	"bitter taste receptor activity"	"13.502"	"175"	"65.353"	"8.121"
"GO:0042802"	"identical protein binding"	"13.177"	"2416"	"1889.735"	"39.938"
"GO:0004911"	"interleukin-2 receptor activity"	"13.075"	"18"	"1.505"	"1.262"
"GO:0019976"	"interleukin-2 binding"	"13.075"	"18"	"1.505"	"1.262"
"GO:0005138"	"interleukin-6 receptor binding"	"13.056"	"24"	"2.776"	"1.626"
"GO:0061630"	"ubiquitin protein ligase activity"	"12.937"	"579"	"344.746"	"18.107"
"GO:0019957"	"C-C chemokine binding"	"12.918"	"140"	"49.807"	"6.982"
"GO:0001784"	"phosphotyrosine binding"	"12.749"	"250"	"117.52"	"10.392"
"GO:0016493"	"C-C chemokine receptor activity"	"12.662"	"136"	"48.536"	"6.908"
"GO:0019956"	"chemokine binding"	"12.63"	"136"	"48.745"	"6.909"
"GO:0004713"	"protein tyrosine kinase activity"	"12.555"	"434"	"242.182"	"15.278"
"GO:1904680"	"peptide transmembrane transporter activity"	"12.521"	"16"	"1.338"	"1.171"
"GO:0005515"	"protein binding"	"12.416"	"12896"	"12223.444"	"54.17"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"12.354"	"17"	"1.541"	"1.251"
"GO:0042608"	"T cell receptor binding"	"12.089"	"60"	"15.018"	"3.721"
"GO:0089720"	"caspase binding"	"11.887"	"30"	"4.628"	"2.135"
"GO:0042803"	"protein homodimerization activity"	"11.572"	"1385"	"1038.647"	"29.931"
"GO:0005143"	"interleukin-12 receptor binding"	"11.516"	"25"	"3.657"	"1.853"
