goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0001816	cytokine production	657	45	APP|0;B2M|1;BST2|1;CASP1|1;CD86|1;CD40|1;CD74|1;HIF1A|1;HLA-G|1;IRF8|1;IL4R|1;IL7|1;IL15|1;IL18|0;IDO1|1;IRF1|1;IRF4|1;IRF5|1;IRF7|1;JAK2|1;LCP2|1;MYD88|1;NFKB1|1;PNP|1;PML|1;EIF2AK2|1;PTGS2|1;PTPN6|1;TRIM21|1;STAT1|1;STAT3|1;TNFAIP3|1;TRIM25|1;SOCS1|1;RIPK1|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;NOD1|1;DDX58|1;PELI1|1;IFIH1|1;DHX58|1;NLRC5|1	6.73751492589731	6.679020454118971	0	0
GO:0001817	regulation of cytokine production	595	42	B2M|1;BST2|1;CASP1|1;CD86|1;CD40|1;CD74|1;HIF1A|1;HLA-G|1;IRF8|1;IL4R|1;IL7|1;IL15|1;IL18|0;IDO1|1;IRF1|1;IRF4|1;IRF5|1;IRF7|1;JAK2|1;MYD88|1;NFKB1|1;PML|1;EIF2AK2|1;PTGS2|1;PTPN6|1;TRIM21|1;STAT1|1;STAT3|1;TNFAIP3|1;TRIM25|1;SOCS1|1;RIPK1|1;RIPK2|1;NMI|1;UBE2L6|1;ISG15|1;NOD1|1;DDX58|1;PELI1|1;IFIH1|1;DHX58|1;NLRC5|1	6.101706820257077	6.8833199033037875	0	0
GO:0001819	positive regulation of cytokine production	390	31	B2M|1;CASP1|1;CD86|1;CD40|1;CD74|1;HIF1A|1;HLA-G|1;IRF8|1;IL4R|1;IL7|1;IL15|1;IL18|0;IDO1|1;IRF1|1;IRF4|1;IRF5|1;IRF7|1;JAK2|1;MYD88|1;NFKB1|1;EIF2AK2|1;PTGS2|1;STAT1|1;STAT3|1;RIPK1|1;RIPK2|1;NOD1|1;DDX58|1;PELI1|1;IFIH1|1;DHX58|1	3.999438083865983	7.751088865472427	0	0
GO:0001959	regulation of cytokine-mediated signaling pathway	144	25	CASP1|1;CASP4|1;CASP8|1;CD74|1;HIF1A|1;IFNAR2|1;IL7|1;IRF7|1;JAK2|1;PTPN1|1;PTPN2|1;PTPN6|1;CCL5|1;STAT1|1;TNFAIP3|1;SOCS1|1;RIPK1|1;RIPK2|1;SOCS3|1;RBCK1|1;USP18|1;SAMHD1|1;RNF31|1;NLRC5|1;SPPL2A|1	1.4767156001966706	16.929461567732115	0	0
GO:0002237	response to molecule of bacterial origin	305	26	B2M|1;CASP1|1;CASP3|1;CASP8|1;CD86|1;CD40|1;CSF2RB|1;IRF8|1;IL18|0;IDO1|1;CXCL10|1;IRF5|1;JAK2|1;CXCL9|1;NFKB1|1;NFKBIA|1;PTGS2|1;CCL2|1;CCL5|1;CXCL11|1;SELP|1;TNFAIP3|1;VCAM1|1;RIPK2|1;IL18BP|1;PELI1|1	3.127765680972115	8.312643161913318	0	0
GO:0002252	immune effector process	1071	54	ADAR|1;APP|0;B2M|1;BST2|1;SERPING1|1;C1R|1;C1S|1;CD86|1;CD40|1;CD74|1;HLA-G|1;IFIT2|1;IFIT1|1;IFIT3|1;IFNA21|0;IFNAR2|1;IL4R|1;IL15|1;IL18|0;CXCL10|1;IRF1|1;IRF2|1;IRF4|1;IRF5|1;IRF7|1;CXCL9|1;MX1|1;NFKB1|1;PNP|1;OAS2|1;PLSCR1|1;PML|1;EIF2AK2|1;PSMA2|1;PTPN6|1;STAT1|1;STAT2|1;STAT3|1;TNFAIP3|1;TNFAIP6|1;TRIM25|1;VAMP8|1;RIPK2|1;ISG15|1;MVP|1;IRF9|1;IFITM3|1;IFITM2|1;IFI44L|1;DDX58|1;SAMHD1|1;IFIH1|1;DHX58|1;NLRC5|1	10.983072276462737	4.91665707378842	0	0
GO:0002376	immune system process	2539	110	ADAR|1;APP|0;FAS|1;B2M|1;BST2|1;SERPING1|1;C1R|1;C1S|1;CASP1|1;CASP3|1;CASP4|1;CASP8|1;CD7|0;CD86|1;CD40|1;CD74|1;CXCR3|0;HIF1A|1;HLA-DQA1|1;HLA-DRB1|1;HLA-G|1;IRF8|1;IFI35|1;IFIT2|1;IFIT1|1;IFIT3|1;IFNA21|0;IFNAR2|1;IL4R|1;IL7|1;IL15|1;IL18|0;IDO1|1;CXCL10|1;IRF1|1;IRF2|1;IRF4|1;IRF5|1;IRF7|1;JAK2|1;LCP2|1;CIITA|1;CXCL9|1;MX1|1;MYD88|1;NFKB1|1;NFKBIA|1;PNP|1;OAS2|1;PLSCR1|1;PML|1;EIF2AK2|1;PSMA2|1;PSMB8|1;PSMB9|1;PSMB10|1;PSME1|1;PTPN1|1;PTPN2|1;PTPN6|1;CCL2|1;CCL5|1;CCL7|1;CXCL11|1;SECTM1|1;SELP|1;TRIM21|1;STAT1|1;STAT2|1;STAT3|1;TAP1|1;TAPBP|1;TNFAIP3|1;TNFAIP6|1;UBC|0;VCAM1|1;TRIM25|1;TRIM26|1;SOCS1|1;VAMP8|1;RIPK1|1;TNFSF10|1;RIPK2|1;SOCS3|1;NMI|1;ISG15|1;TRIM14|1;MVP|1;IL18BP|1;NAMPT|1;IRF9|1;NOD1|1;IFITM3|1;IFI44|1;IFITM2|1;RBCK1|1;TRAFD1|1;IFI44L|1;USP18|1;DDX58|1;SAMHD1|1;XAF1|1;HERC6|1;MARCH1|1;RNF31|1;PELI1|1;IFIH1|1;DHX58|1;NLRC5|1;SPPL2A|1	26.03736742291213	4.224697459360011	0	0
GO:0002682	regulation of immune system process	1278	66	APP|0;B2M|1;BST2|1;SERPING1|1;C1R|1;C1S|1;CASP3|1;CASP8|1;CD86|1;CD40|1;CD74|1;CXCR3|0;HIF1A|1;HLA-DQA1|1;HLA-DRB1|1;HLA-G|1;IFIT1|1;IFNAR2|1;IL4R|1;IL7|1;IL15|1;IL18|0;IDO1|1;CXCL10|1;IRF1|1;IRF4|1;IRF7|1;JAK2|1;LCP2|1;MYD88|1;NFKB1|1;NFKBIA|1;PNP|1;PLSCR1|1;EIF2AK2|1;PTPN1|1;PTPN2|1;PTPN6|1;CCL2|1;CCL5|1;CCL7|1;SELP|1;STAT1|1;STAT3|1;TNFAIP3|1;UBC|0;VCAM1|1;SOCS1|1;VAMP8|1;RIPK1|1;RIPK2|1;SOCS3|1;NMI|1;ISG15|1;NOD1|1;RBCK1|1;TRAFD1|1;USP18|1;DDX58|1;SAMHD1|1;RNF31|1;PELI1|1;IFIH1|1;DHX58|1;NLRC5|1;SPPL2A|1	13.105850951745452	5.035918708598624	0	0
GO:0002684	positive regulation of immune system process	894	52	APP|0;B2M|1;SERPING1|1;C1R|1;C1S|1;CASP8|1;CD86|1;CD40|1;CD74|1;HIF1A|1;HLA-DQA1|1;HLA-DRB1|1;HLA-G|1;IL4R|1;IL7|1;IL15|1;IL18|0;IDO1|1;CXCL10|1;IRF1|1;IRF4|1;IRF7|1;LCP2|1;MYD88|1;NFKB1|1;NFKBIA|1;PNP|1;PLSCR1|1;PTPN2|1;PTPN6|1;CCL2|1;CCL5|1;CCL7|1;SELP|1;STAT1|1;STAT3|1;TNFAIP3|1;UBC|0;VCAM1|1;SOCS1|1;VAMP8|1;RIPK1|1;RIPK2|1;ISG15|1;NOD1|1;RBCK1|1;DDX58|1;RNF31|1;PELI1|1;IFIH1|1;DHX58|1;NLRC5|1	9.16794268455433	5.671937727927431	0	0
GO:0006950	response to stress	3399	100	ADAR|1;APP|0;FAS|1;B2M|1;BST2|1;SERPING1|1;C1R|1;C1S|1;CASP1|1;CASP3|1;CASP4|1;CASP8|1;CD40|1;CD74|1;CDK2|0;CDKN1A|1;CXCR3|0;HIF1A|1;HLA-DQA1|1;HLA-DRB1|1;HLA-G|1;IRF8|1;IFI35|1;IFIT2|1;IFIT1|1;IFIT3|1;IFNA21|0;IFNAR2|1;IL4R|1;IL15|1;IL18|0;IDO1|1;CXCL10|1;IRF1|1;IRF2|1;IRF4|1;IRF5|1;IRF7|1;JAK2|1;LCP2|1;LGALS3BP|1;CIITA|1;CXCL9|1;MX1|1;MYD88|1;NFKB1|1;NFKBIA|1;OAS2|1;PLSCR1|1;PML|1;EIF2AK2|1;PSMB8|1;PTGS2|1;PTPN1|1;PTPN2|1;PTPN6|1;CCL2|1;CCL5|1;CCL7|1;CXCL11|1;SELP|1;SOD2|1;TRIM21|1;STAT1|1;STAT2|1;STAT3|1;TAP1|1;TNFAIP3|1;TNFAIP6|1;UBC|0;VCAM1|1;TRIM25|1;TRIM26|1;SOCS1|1;VAMP8|1;RIPK1|1;RIPK2|1;SOCS3|1;NMI|1;UBE2L6|1;ISG15|1;NUP93|1;TRIM14|1;IL18BP|1;NAMPT|1;IRF9|1;NOD1|1;IFITM3|1;IFITM2|1;TXNIP|1;TRAFD1|1;IFI44L|1;USP18|1;DDX58|1;SAMHD1|1;XAF1|1;PELI1|1;IFIH1|1;DHX58|1;NLRC5|1	34.85664114630891	2.868893751989909	0	0
