"GO.ID"	"GO.Term"	"Z-score"
"GO:0002323"	"natural killer cell activation involved in immune response"	"47.691"
"GO:0033141"	"positive regulation of peptidyl-serine phosphorylation of STAT protein"	"42.91"
"GO:0060337"	"type I interferon signaling pathway"	"41.503"
"GO:0006955"	"immune response"	"35.73"
"GO:0002250"	"adaptive immune response"	"33.871"
"GO:0051607"	"defense response to virus"	"32.589"
"GO:0006954"	"inflammatory response"	"30.916"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"30.728"
"GO:0050852"	"T cell receptor signaling pathway"	"29.875"
"GO:0019221"	"cytokine-mediated signaling pathway"	"29.481"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"28.579"
"GO:0045087"	"innate immune response"	"27.777"
"GO:0060333"	"interferon-gamma-mediated signaling pathway"	"27.529"
"GO:0002286"	"T cell activation involved in immune response"	"25.649"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"25.359"
"GO:0032480"	"negative regulation of type I interferon production"	"24.99"
"GO:0050776"	"regulation of immune response"	"24.776"
"GO:0007259"	"JAK-STAT cascade"	"23.795"
"GO:0016579"	"protein deubiquitination"	"23.371"
"GO:0043330"	"response to exogenous dsRNA"	"23.242"
"GO:0042742"	"defense response to bacterium"	"22.793"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"22.687"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"22.293"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"22.094"
"GO:0043687"	"post-translational protein modification"	"21.976"
"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"21.876"
"GO:0006959"	"humoral immune response"	"21.833"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"21.435"
"GO:0007166"	"cell surface receptor signaling pathway"	"20.951"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"20.638"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"20.189"
"GO:0010469"	"regulation of receptor activity"	"20.147"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"19.96"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"19.851"
"GO:0009615"	"response to virus"	"19.757"
"GO:0000209"	"protein polyubiquitination"	"19.652"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"19.621"
"GO:0042100"	"B cell proliferation"	"19.535"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"19.535"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"19.473"
"GO:0071222"	"cellular response to lipopolysaccharide"	"19.45"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"19.253"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"19.213"
