"GO.ID"	"GO.Term"	"zscore"
"GO:0001730"	"2'-5'-oligoadenylate synthetase activity"	"14.465"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"13.736"
"GO:0042605"	"peptide antigen binding"	"13.447"
"GO:0004298"	"threonine-type endopeptidase activity"	"12.626"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"12.518"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"12.341"
"GO:0097200"	"cysteine-type endopeptidase activity involved in execution phase of apoptosis"	"11.93"
"GO:0046979"	"TAP2 binding"	"11.338"
"GO:0015433"	"peptide antigen-transporting ATPase activity"	"11.245"
"GO:0031730"	"CCR5 chemokine receptor binding"	"11.016"
"GO:0047280"	"nicotinamide phosphoribosyltransferase activity"	"10.612"
"GO:0008832"	"dGTPase activity"	"10.321"
"GO:0008859"	"exoribonuclease II activity"	"10.321"
"GO:0016793"	"triphosphoric monoester hydrolase activity"	"10.321"
"GO:0032567"	"dGTP binding"	"10.321"
"GO:0003692"	"left-handed Z-DNA binding"	"10.265"
"GO:0003934"	"GTP cyclohydrolase I activity"	"10"
"GO:0050700"	"CARD domain binding"	"9.917"
"GO:0019912"	"cyclin-dependent protein kinase activating kinase activity"	"9.899"
"GO:0070976"	"TIR domain binding"	"9.899"
"GO:0046978"	"TAP1 binding"	"9.836"
"GO:0005123"	"death receptor binding"	"9.832"
"GO:0031727"	"CCR2 chemokine receptor binding"	"9.827"
"GO:0003725"	"double-stranded RNA binding"	"9.77"
"GO:0042658"	"MHC class II protein binding, via antigen binding groove"	"9.707"
"GO:0004731"	"purine-nucleoside phosphorylase activity"	"9.525"
"GO:0004513"	"neolactotetraosylceramide alpha-2,3-sialyltransferase activity"	"9.482"
"GO:0033862"	"UMP kinase activity"	"9.482"
"GO:0047291"	"lactosylceramide alpha-2,3-sialyltransferase activity"	"9.482"
"GO:0019969"	"interleukin-10 binding"	"9.438"
"GO:0046817"	"chemokine receptor antagonist activity"	"9.396"
"GO:0004654"	"polyribonucleotide nucleotidyltransferase activity"	"9.23"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"9.151"
"GO:0008009"	"chemokine activity"	"9.146"
"GO:0032394"	"MHC class Ib receptor activity"	"9.112"
"GO:0042802"	"identical protein binding"	"8.729"
"GO:0031726"	"CCR1 chemokine receptor binding"	"8.55"
"GO:0019210"	"kinase inhibitor activity"	"8.338"
"GO:0003726"	"double-stranded RNA adenosine deaminase activity"	"7.941"
"GO:0005515"	"protein binding"	"7.254"
"GO:0004914"	"interleukin-5 receptor activity"	"7.166"
"GO:0016005"	"phospholipase A2 activator activity"	"7.128"
"GO:0061133"	"endopeptidase activator activity"	"7.126"
"GO:0004175"	"endopeptidase activity"	"7.06"
"GO:0042287"	"MHC protein binding"	"7.036"
"GO:0042609"	"CD4 receptor binding"	"7.029"
"GO:0004920"	"interleukin-10 receptor activity"	"7"
