"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0002323"	"natural killer cell activation involved in immune response"	"47.691"	"109"	"5.063"	"2.179"
"GO:0033141"	"positive regulation of peptidyl-serine phosphorylation of STAT protein"	"42.91"	"114"	"6.365"	"2.508"
"GO:0060337"	"type I interferon signaling pathway"	"41.503"	"345"	"47.109"	"7.178"
"GO:0006955"	"immune response"	"35.73"	"868"	"285.428"	"16.305"
"GO:0002250"	"adaptive immune response"	"33.871"	"448"	"102.715"	"10.194"
"GO:0051607"	"defense response to virus"	"32.589"	"552"	"152.035"	"12.273"
"GO:0006954"	"inflammatory response"	"30.916"	"995"	"392.138"	"19.5"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"30.728"	"739"	"262.961"	"15.492"
"GO:0050852"	"T cell receptor signaling pathway"	"29.875"	"624"	"203.56"	"14.073"
"GO:0019221"	"cytokine-mediated signaling pathway"	"29.481"	"1411"	"666.906"	"25.24"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"28.579"	"271"	"64.398"	"7.229"
"GO:0045087"	"innate immune response"	"27.777"	"837"	"339.353"	"17.916"
"GO:0060333"	"interferon-gamma-mediated signaling pathway"	"27.529"	"344"	"82.252"	"9.508"
"GO:0002286"	"T cell activation involved in immune response"	"25.649"	"114"	"15.241"	"3.85"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"25.359"	"312"	"83.107"	"9.026"
"GO:0032480"	"negative regulation of type I interferon production"	"24.99"	"199"	"41.553"	"6.3"
"GO:0050776"	"regulation of immune response"	"24.776"	"337"	"95.118"	"9.763"
"GO:0007259"	"JAK-STAT cascade"	"23.795"	"160"	"30.893"	"5.426"
"GO:0016579"	"protein deubiquitination"	"23.371"	"1478"	"840.039"	"27.297"
"GO:0043330"	"response to exogenous dsRNA"	"23.242"	"184"	"41.232"	"6.143"
"GO:0042742"	"defense response to bacterium"	"22.793"	"271"	"77.395"	"8.494"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"22.687"	"226"	"56.374"	"7.477"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"22.293"	"234"	"61.613"	"7.733"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"22.094"	"548"	"234.629"	"14.183"
"GO:0043687"	"post-translational protein modification"	"21.976"	"1205"	"674.211"	"24.153"
"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"21.876"	"112"	"19.684"	"4.22"
"GO:0006959"	"humoral immune response"	"21.833"	"197"	"46.543"	"6.891"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"21.435"	"98"	"15.516"	"3.848"
"GO:0007166"	"cell surface receptor signaling pathway"	"20.951"	"534"	"230.223"	"14.499"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"20.638"	"632"	"298.182"	"16.175"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"20.189"	"1743"	"1110.669"	"31.321"
"GO:0010469"	"regulation of receptor activity"	"20.147"	"640"	"305.301"	"16.613"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"19.96"	"935"	"511.918"	"21.196"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"19.851"	"79"	"12.16"	"3.367"
"GO:0009615"	"response to virus"	"19.757"	"443"	"178.973"	"13.364"
"GO:0000209"	"protein polyubiquitination"	"19.652"	"1032"	"582.53"	"22.871"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"19.621"	"102"	"19.402"	"4.21"
"GO:0042100"	"B cell proliferation"	"19.535"	"155"	"38.163"	"5.981"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"19.535"	"757"	"384.764"	"19.055"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"19.473"	"100"	"18.624"	"4.179"
"GO:0071222"	"cellular response to lipopolysaccharide"	"19.45"	"455"	"199.794"	"13.121"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"19.253"	"187"	"52.604"	"6.98"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"19.213"	"334"	"130.046"	"10.615"
"GO:0070098"	"chemokine-mediated signaling pathway"	"19.078"	"306"	"112.466"	"10.144"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"19.005"	"985"	"548.609"	"22.962"
"GO:0070102"	"interleukin-6-mediated signaling pathway"	"18.957"	"145"	"35.104"	"5.797"
"GO:0070757"	"interleukin-35-mediated signaling pathway"	"18.585"	"93"	"17.468"	"4.064"
"GO:0006915"	"apoptotic process"	"18.327"	"1166"	"704.529"	"25.18"
