"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"16.031"	"-16.031"
"GO:0019221"	"cytokine-mediated signaling pathway"	"15.675"	"-15.675"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"14.535"	"-14.535"
"GO:0010469"	"regulation of receptor activity"	"12.855"	"-12.855"
"GO:0006935"	"chemotaxis"	"12.345"	"-12.345"
"GO:0007165"	"signal transduction"	"12.074"	"-12.074"
"GO:0006955"	"immune response"	"11.934"	"-11.934"
"GO:0006954"	"inflammatory response"	"11.771"	"-11.771"
"GO:0070098"	"chemokine-mediated signaling pathway"	"11.649"	"-11.649"
"GO:0007259"	"JAK-STAT cascade"	"10.549"	"-10.549"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"10.127"	"-10.127"
"GO:0007166"	"cell surface receptor signaling pathway"	"10.025"	"-10.025"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"10.008"	"-10.008"
"GO:0008284"	"positive regulation of cell proliferation"	"9.928"	"-9.928"
"GO:0060326"	"cell chemotaxis"	"9.882"	"-9.882"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"9.634"	"-9.634"
"GO:0006468"	"protein phosphorylation"	"9.575"	"-9.575"
"GO:0002286"	"T cell activation involved in immune response"	"9.556"	"-9.556"
"GO:0000165"	"MAPK cascade"	"9.424"	"-9.424"
"GO:0042738"	"exogenous drug catabolic process"	"9.295"	"-9.295"
"GO:0002250"	"adaptive immune response"	"9.199"	"-9.199"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"9.145"	"-9.145"
"GO:0006959"	"humoral immune response"	"9.009"	"-9.009"
"GO:0035556"	"intracellular signal transduction"	"8.889"	"-8.889"
"GO:0043066"	"negative regulation of apoptotic process"	"8.888"	"-8.888"
"GO:0043330"	"response to exogenous dsRNA"	"8.829"	"-8.829"
"GO:0007267"	"cell-cell signaling"	"8.814"	"-8.814"
"GO:0048661"	"positive regulation of smooth muscle cell proliferation"	"8.528"	"-8.528"
