"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005886"	"plasma membrane"	"20.635"	"-20.635"
"GO:0005887"	"integral component of plasma membrane"	"16.185"	"-16.185"
"GO:0016021"	"integral component of membrane"	"13.261"	"-13.261"
"GO:0009897"	"external side of plasma membrane"	"12.684"	"-12.684"
"GO:0043235"	"receptor complex"	"11.751"	"-11.751"
"GO:0005576"	"extracellular region"	"9.444"	"-9.444"
"GO:0009986"	"cell surface"	"8.435"	"-8.435"
"GO:0005615"	"extracellular space"	"8.414"	"-8.414"
"GO:0016323"	"basolateral plasma membrane"	"7.795"	"-7.795"
"GO:0031090"	"organelle membrane"	"7.764"	"-7.764"
"GO:0005737"	"cytoplasm"	"7.634"	"-7.634"
"GO:0005622"	"intracellular"	"7.332"	"-7.332"
"GO:0016324"	"apical plasma membrane"	"6.926"	"-6.926"
"GO:0005901"	"caveola"	"6.835"	"-6.835"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"6.818"	"-6.818"
"GO:0005911"	"cell-cell junction"	"6.251"	"-6.251"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"6.046"	"-6.046"
"GO:0045121"	"membrane raft"	"5.738"	"-5.738"
"GO:0048471"	"perinuclear region of cytoplasm"	"5.633"	"-5.633"
"GO:0098978"	"glutamatergic synapse"	"5.571"	"-5.571"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"5.511"	"-5.511"
"GO:0000118"	"histone deacetylase complex"	"5.486"	"-5.486"
"GO:0005667"	"transcription factor complex"	"5.473"	"-5.473"
"GO:0099056"	"integral component of presynaptic membrane"	"5.388"	"-5.388"
"GO:0005789"	"endoplasmic reticulum membrane"	"4.903"	"-4.903"
"GO:0031526"	"brush border membrane"	"4.8"	"-4.8"
"GO:0009925"	"basal plasma membrane"	"4.797"	"-4.797"
"GO:0005913"	"cell-cell adherens junction"	"4.738"	"-4.738"
"GO:0099055"	"integral component of postsynaptic membrane"	"4.716"	"-4.716"
"GO:0005938"	"cell cortex"	"4.637"	"-4.637"
"GO:0030425"	"dendrite"	"4.491"	"-4.491"
"GO:0032991"	"macromolecular complex"	"4.327"	"-4.327"
"GO:0060170"	"ciliary membrane"	"4.302"	"-4.302"
"GO:0043005"	"neuron projection"	"4.284"	"-4.284"
"GO:0043197"	"dendritic spine"	"4.234"	"-4.234"
"GO:0005813"	"centrosome"	"4.232"	"-4.232"
"GO:0019005"	"SCF ubiquitin ligase complex"	"4.222"	"-4.222"
"GO:0031410"	"cytoplasmic vesicle"	"4.219"	"-4.219"
"GO:0016342"	"catenin complex"	"4.129"	"-4.129"
"GO:0098982"	"GABA-ergic synapse"	"4.016"	"-4.016"
"GO:0001533"	"cornified envelope"	"3.994"	"-3.994"
"GO:0005741"	"mitochondrial outer membrane"	"3.936"	"-3.936"
"GO:0030057"	"desmosome"	"3.913"	"-3.913"
"GO:0031225"	"anchored component of membrane"	"3.909"	"-3.909"
"GO:0030054"	"cell junction"	"3.807"	"-3.807"
"GO:0017053"	"transcriptional repressor complex"	"3.659"	"-3.659"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"3.545"	"-3.545"
"GO:0048786"	"presynaptic active zone"	"3.483"	"-3.483"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"3.456"	"-3.456"
"GO:0005912"	"adherens junction"	"3.44"	"-3.44"
"GO:0016328"	"lateral plasma membrane"	"3.377"	"-3.377"
"GO:0043679"	"axon terminus"	"3.372"	"-3.372"
"GO:0030141"	"secretory granule"	"3.364"	"-3.364"
"GO:0005680"	"anaphase-promoting complex"	"3.362"	"-3.362"
"GO:0000790"	"nuclear chromatin"	"3.338"	"-3.338"
"GO:0030018"	"Z disc"	"3.291"	"-3.291"
"GO:0043204"	"perikaryon"	"3.272"	"-3.272"
"GO:0045095"	"keratin filament"	"3.233"	"-3.233"
"GO:0000159"	"protein phosphatase type 2A complex"	"3.213"	"-3.213"
"GO:0000922"	"spindle pole"	"3.157"	"-3.157"
"GO:0031226"	"intrinsic component of plasma membrane"	"3.152"	"-3.152"
"GO:0005815"	"microtubule organizing center"	"3.068"	"-3.068"
"GO:0005788"	"endoplasmic reticulum lumen"	"3.023"	"-3.023"
