"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0004984"	"olfactory receptor activity"	"106.482"	"373"	"4.08"	"3.465"
"GO:0005549"	"odorant binding"	"66.18"	"84"	"1.023"	"1.254"
"GO:0004713"	"protein tyrosine kinase activity"	"32.667"	"998"	"387.271"	"18.695"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"30.711"	"798"	"298.561"	"16.262"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"28.875"	"618"	"209.975"	"14.131"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"26.349"	"417"	"126.276"	"11.033"
"GO:0005104"	"fibroblast growth factor receptor binding"	"23.604"	"153"	"24.671"	"5.437"
"GO:0004888"	"transmembrane signaling receptor activity"	"22.708"	"544"	"225.463"	"14.028"
"GO:0004674"	"protein serine/threonine kinase activity"	"20.544"	"1693"	"1004.487"	"33.514"
"GO:0017124"	"SH3 domain binding"	"19.49"	"554"	"253.799"	"15.403"
"GO:0019901"	"protein kinase binding"	"18.621"	"2329"	"1535.186"	"42.629"
"GO:0004672"	"protein kinase activity"	"18.598"	"1113"	"646.221"	"25.098"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"18.224"	"319"	"126.128"	"10.583"
"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	"17.728"	"28"	"2.027"	"1.465"
"GO:0001784"	"phosphotyrosine binding"	"16.614"	"416"	"185.174"	"13.894"
"GO:0048365"	"Rac GTPase binding"	"15.313"	"299"	"129.584"	"11.064"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"14.995"	"282"	"121.363"	"10.712"
"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor activity"	"14.621"	"108"	"31.61"	"5.225"
"GO:0005005"	"transmembrane-ephrin receptor activity"	"14.611"	"97"	"24.93"	"4.932"
"GO:0008083"	"growth factor activity"	"13.766"	"320"	"135.851"	"13.377"
"GO:0042802"	"identical protein binding"	"13.485"	"3769"	"2984.432"	"58.18"
"GO:0016301"	"kinase activity"	"13.474"	"600"	"342.939"	"19.078"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"13.297"	"202"	"82.289"	"9.003"
"GO:0005070"	"SH3/SH2 adaptor activity"	"13.169"	"267"	"123.352"	"10.908"
"GO:0004708"	"MAP kinase kinase activity"	"13.151"	"185"	"77.756"	"8.155"
"GO:0005524"	"ATP binding"	"13.025"	"5202"	"4195.839"	"77.246"
"GO:0046875"	"ephrin receptor binding"	"13.001"	"262"	"123.616"	"10.644"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"12.774"	"191"	"77.328"	"8.899"
"GO:0003779"	"actin binding"	"12.366"	"743"	"478.771"	"21.367"
"GO:0019903"	"protein phosphatase binding"	"12.212"	"525"	"310.562"	"17.56"
