"GO.ID"	"GO.Term"	"zscore"
"GO:0050911"	"detection of chemical stimulus involved in sensory perception of smell"	"105.571"
"GO:0000165"	"MAPK cascade"	"32.102"
"GO:0031161"	"phosphatidylinositol catabolic process"	"31.591"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"31.164"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"28.343"
"GO:0007165"	"signal transduction"	"27.435"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"26.871"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"24.915"
"GO:0035556"	"intracellular signal transduction"	"23.821"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"23.193"
"GO:0042636"	"negative regulation of hair cycle"	"22.327"
"GO:0006468"	"protein phosphorylation"	"22.162"
"GO:0050852"	"T cell receptor signaling pathway"	"22.038"
"GO:0007411"	"axon guidance"	"20.752"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"20.582"
"GO:0002250"	"adaptive immune response"	"19.962"
"GO:0023014"	"signal transduction by protein phosphorylation"	"18.979"
"GO:0009968"	"negative regulation of signal transduction"	"18.943"
"GO:0007608"	"sensory perception of smell"	"18.686"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"18.555"
"GO:0032147"	"activation of protein kinase activity"	"18.434"
"GO:0048075"	"positive regulation of eye pigmentation"	"18.221"
"GO:0045209"	"MAPK phosphatase export from nucleus, leptomycin B sensitive"	"18.214"
"GO:0048013"	"ephrin receptor signaling pathway"	"18.081"
"GO:0006915"	"apoptotic process"	"17.864"
"GO:0045204"	"MAPK export from nucleus"	"17.862"
"GO:0050853"	"B cell receptor signaling pathway"	"17.781"
"GO:0031098"	"stress-activated protein kinase signaling cascade"	"17.409"
"GO:0045087"	"innate immune response"	"17.389"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"17.013"
"GO:0031295"	"T cell costimulation"	"16.795"
"GO:0046777"	"protein autophosphorylation"	"16.792"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"16.649"
"GO:0043066"	"negative regulation of apoptotic process"	"16.6"
"GO:0050900"	"leukocyte migration"	"16.57"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"16.432"
"GO:0071260"	"cellular response to mechanical stimulus"	"16.192"
"GO:0043410"	"positive regulation of MAPK cascade"	"16.042"
"GO:0061024"	"membrane organization"	"16.039"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"15.536"
"GO:0002224"	"toll-like receptor signaling pathway"	"15.456"
"GO:0060631"	"regulation of meiosis I"	"15.324"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"15.189"
"GO:0048015"	"phosphatidylinositol-mediated signaling"	"15.018"
"GO:0000187"	"activation of MAPK activity"	"14.937"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"14.841"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"14.762"
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	"14.696"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"14.547"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"14.452"
"GO:0043065"	"positive regulation of apoptotic process"	"14.106"
"GO:0072272"	"proximal/distal pattern formation involved in metanephric nephron development"	"14.1"
"GO:0019221"	"cytokine-mediated signaling pathway"	"14.094"
"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"13.931"
"GO:0018105"	"peptidyl-serine phosphorylation"	"13.796"
"GO:0007257"	"activation of JUN kinase activity"	"13.694"
"GO:0051092"	"positive regulation of NF-kappaB transcription factor activity"	"13.682"
"GO:0001934"	"positive regulation of protein phosphorylation"	"13.571"
"GO:0006897"	"endocytosis"	"13.507"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"13.451"
"GO:0043406"	"positive regulation of MAP kinase activity"	"13.36"
"GO:0072677"	"eosinophil migration"	"13.182"
"GO:0035023"	"regulation of Rho protein signal transduction"	"13.02"
"GO:0031663"	"lipopolysaccharide-mediated signaling pathway"	"12.861"
"GO:0097190"	"apoptotic signaling pathway"	"12.798"
"GO:0038128"	"ERBB2 signaling pathway"	"12.773"
"GO:0030154"	"cell differentiation"	"12.641"
"GO:0035038"	"female pronucleus assembly"	"12.599"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"12.594"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"12.498"
"GO:0000186"	"activation of MAPKK activity"	"12.494"
"GO:0030335"	"positive regulation of cell migration"	"12.426"
"GO:0043547"	"positive regulation of GTPase activity"	"12.376"
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"12.287"
"GO:0060333"	"interferon-gamma-mediated signaling pathway"	"12.23"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"12.224"
"GO:0043507"	"positive regulation of JUN kinase activity"	"12.184"
"GO:0043276"	"anoikis"	"12.085"
"GO:0050871"	"positive regulation of B cell activation"	"12.052"
"GO:0050776"	"regulation of immune response"	"12.049"
"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	"12.013"
"GO:0014065"	"phosphatidylinositol 3-kinase signaling"	"11.999"
"GO:0001100"	"negative regulation of exit from mitosis"	"11.99"
"GO:0009967"	"positive regulation of signal transduction"	"11.943"
"GO:0007618"	"mating"	"11.904"
"GO:0007264"	"small GTPase mediated signal transduction"	"11.903"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"11.894"
"GO:0001759"	"organ induction"	"11.86"
"GO:0090080"	"positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway"	"11.848"
"GO:0030890"	"positive regulation of B cell proliferation"	"11.841"
"GO:0042059"	"negative regulation of epidermal growth factor receptor signaling pathway"	"11.793"
"GO:2000546"	"positive regulation of endothelial cell chemotaxis to fibroblast growth factor"	"11.743"
"GO:0034166"	"toll-like receptor 10 signaling pathway"	"11.728"
"GO:0042060"	"wound healing"	"11.728"
"GO:0035335"	"peptidyl-tyrosine dephosphorylation"	"11.714"
